"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Eric Beaudoin",1980-05-03,"LW","Guelph Storm",62,9,13,22,0.35,-3,2,2,0,0,43
"Michael Jacobsen",1981-07-24,"D","Belleville Bulls",56,7,14,21,0.38,15,4,7,1,0,14
"Derek MacKenzie",1981-06-11,"C","Sudbury Wolves",59,9,11,20,0.34,3,2,2,0,0,26
"Robin Boucher",1981-02-20,"C","Windsor Spitfires",59,8,12,20,0.34,-12,2,2,0,1,44
"Randy Rowe",1980-06-10,"LW","Belleville Bulls",51,7,13,20,0.39,2,0,0,0,1,14
"Josh Seabrook",1980-03-05,"RW","Kitchener Rangers",63,6,14,20,0.32,1,0,0,0,0,105
"Ilya Demidov",1979-04-14,"D","Oshawa Generals",61,4,16,20,0.33,-8,1,4,0,0,67
"Robb Palahnuk",1980-06-19,"LW","Sarnia Sting",58,7,12,19,0.33,6,0,1,1,0,92
"Chris Feil",1978-04-25,"D","Barrie Colts",40,3,16,19,0.48,-7,0,3,1,0,51
"Kenny Corupe",1980-01-18,"C","Toronto St. Michael's Majors",60,12,6,18,0.3,-28,3,4,2,0,14
"Andrew Peters",1980-05-05,"LW","Oshawa Generals",60,11,7,18,0.3,-10,3,0,0,0,220
"Petr Mika",1979-02-12,"C","Ottawa 67's",41,10,8,18,0.44,-1,3,1,1,0,28
"Derek Campbell",1980-04-14,"LW","Belleville Bulls",59,6,12,18,0.31,-4,1,1,0,0,70
"John Brioux",1980-01-25,"RW","Peterborough Petes",66,6,12,18,0.27,-10,1,0,0,0,19
"Mike Jefferson",1980-10-21,"C","Toronto St. Michael's Majors",30,10,7,17,0.57,-16,1,5,0,0,114
"Jason Baird",1980-09-16,"LW","Erie Otters",59,6,11,17,0.29,1,2,1,3,0,173
"Markus Pottinger",1978-05-01,"D","Ottawa 67's",54,0,17,17,0.31,15,0,1,0,0,18
"Adam DeLeeuw",1980-02-29,"C","Barrie Colts",56,10,6,16,0.29,0,2,2,2,0,224
"Bob Crummer",1979-03-18,"RW","Guelph Storm",63,7,9,16,0.25,9,0,0,0,0,170
"Brian Simpson",1980-01-08,"LW","Toronto St. Michael's Majors",63,7,9,16,0.25,-26,1,5,0,1,101
"Matt Barnhardt",1980-03-30,"LW","Sudbury Wolves",40,7,9,16,0.4,1,0,2,2,0,16
"Brent L'Heureux",1980-06-24,"D","Windsor Spitfires",53,5,11,16,0.3,-15,2,2,0,0,29
"D.J. Maracle",1980-05-14,"RW","Kingston Frontenacs",60,4,12,16,0.27,-2,0,2,0,0,148
"Brandon Merli",1979-03-16,"LW","Kitchener Rangers",60,9,6,15,0.25,-10,0,0,2,0,43
"Ian Jacobs",1980-05-16,"RW","Ottawa 67's",61,7,8,15,0.25,5,0,0,0,0,23
"Nick Jones",1980-07-25,"LW","Sault Ste. Marie Greyhounds",49,5,10,15,0.31,-18,1,1,0,0,235
"Curtis Watson",1980-03-12,"RW","Windsor Spitfires",56,4,11,15,0.27,-11,0,2,0,1,94
"John Dean",1980-09-27,"LW","North Bay Centennials",55,3,12,15,0.27,2,0,0,1,0,20
"Randy Davidson",1980-01-14,"LW","Owen Sound Platers",56,5,9,14,0.25,-22,2,1,3,0,6
"Travis Lisabeth",1980-04-01,"C","Kitchener Rangers",58,4,10,14,0.24,-3,0,0,0,0,53
"Joel Ward",1980-12-02,"RW","Owen Sound Platers",47,8,4,12,0.26,-3,0,0,3,0,14
"Jason Goldenberg",1980-10-03,"RW","Windsor Spitfires",30,6,6,12,0.4,-8,1,1,0,0,2
"Wes Scanzano",1980-12-16,"LW","Toronto St. Michael's Majors",47,5,7,12,0.26,-6,0,0,0,0,10
"Andre Lakos",1979-07-29,"D","Toronto St. Michael's Majors",49,2,10,12,0.24,-18,0,1,0,0,54
"Bohuslav Subr",1980-05-25,"LW","Guelph Storm",38,2,9,11,0.29,9,0,1,0,0,23
"Rob Davison",1980-05-01,"D","North Bay Centennials",59,0,11,11,0.19,-28,0,2,0,0,200
"Brent Theobald",1980-01-19,"LW","Erie Otters",60,3,7,10,0.17,-8,1,0,0,0,34
"Tim Zafiris",1980-05-08,"RW","Sault Ste. Marie Greyhounds",54,3,7,10,0.19,-25,1,0,0,0,128
"Derek McNamara",1980-06-15,"D","Windsor Spitfires",59,2,8,10,0.17,-19,0,0,0,0,43
"Derek Watson",1978-08-11,"RW","Erie Otters",23,5,4,9,0.39,8,2,0,0,0,60
"Josh Bennett",1980-06-17,"C","Sault Ste. Marie Greyhounds",45,4,5,9,0.2,-8,0,0,0,0,161
"Mihajlo Martinovich",1980-03-13,"LW","Barrie Colts",52,4,5,9,0.17,-2,1,0,0,0,12
"Paul Harvey",1978-08-08,"RW","Erie Otters",31,3,6,9,0.29,-1,0,2,0,0,64
"Chris Berti",1981-10-06,"C","Sarnia Sting",59,2,7,9,0.15,0,0,0,0,0,9
"Nick Vukovic",1980-09-11,"D","North Bay Centennials",47,2,7,9,0.19,-4,1,4,0,0,35
"Eric Braff",1980-11-12,"D","Kingston Frontenacs",57,1,8,9,0.16,8,0,0,0,0,30
"Steve Chabbert",1980-02-25,"D","North Bay Centennials",45,1,8,9,0.2,-12,1,2,0,0,88
"John Erskine",1980-06-26,"D","London Knights",55,0,9,9,0.16,19,0,2,0,0,205
"Rick Bertran",1980-03-12,"D","Kitchener Rangers",56,0,9,9,0.16,-12,0,4,0,0,149
"Branislav Mezei",1980-08-10,"D","Belleville Bulls",53,3,5,8,0.15,22,1,1,0,0,58
"Richard Kazda",1979-06-28,"LW","Barrie Colts",36,3,5,8,0.22,-1,0,0,0,0,48
"Michael Ancuta",1979-05-12,"D","Sudbury Wolves",48,2,6,8,0.17,-1,0,0,0,0,178
"Omar Ennaffati",1980-04-26,"D","North Bay Centennials",48,1,7,8,0.17,-8,0,0,1,0,114
"Peter Bohunicky",1979-06-24,"LW","Sault Ste. Marie Greyhounds",29,1,7,8,0.28,-4,0,4,0,0,9
"Peter Reynolds",1981-04-27,"D","London Knights",55,0,8,8,0.15,-2,0,2,0,0,30
"Sean Dixon",1981-02-22,"D","Erie Otters",58,0,8,8,0.14,-5,0,2,0,0,22
"Colin Scotland",1980-06-15,"C","Sudbury Wolves",58,5,2,7,0.12,0,0,1,0,0,84
"Alain Veilleux",1980-06-12,"LW","Ottawa 67's",35,4,3,7,0.2,0,1,0,0,0,0
"Dusty Jamieson",1981-05-26,"LW","Guelph Storm",48,3,4,7,0.15,-7,0,1,0,0,0
"Jamie Lalonde",1980-02-07,"LW","Plymouth Whalers",54,3,4,7,0.13,-1,0,0,1,0,171
"Tony Gutilla",1980-10-24,"D","Kitchener Rangers",50,3,4,7,0.14,5,1,0,0,0,70
"Adam Moloci",1980-02-27,"C","Oshawa Generals",41,2,5,7,0.17,-4,0,0,0,0,22
"Jason Lange",1980-02-19,"C","London Knights",57,2,5,7,0.12,-4,0,0,0,0,2
"Ryan Rivard",1981-03-28,"RW","Owen Sound Platers",55,2,5,7,0.13,-2,0,0,0,0,23
"Brett Ormond",1980-02-04,"D","Peterborough Petes",63,1,6,7,0.11,-10,0,0,0,0,24
"Ryan Walsh",1980-01-07,"RW","Toronto St. Michael's Majors",50,1,6,7,0.14,-21,1,2,0,0,51
"Dave Stephenson",1981-04-03,"D","Owen Sound Platers",60,0,7,7,0.12,-11,0,0,0,0,87
"Jarl Ygranes",1979-01-23,"D","London Knights",25,0,7,7,0.28,5,0,5,0,0,19
"Kristopher Purdy",1980-10-10,"LW","Plymouth Whalers",39,4,2,6,0.15,6,0,0,0,0,11
"Andy Burnham",1980-07-02,"RW","Windsor Spitfires",38,2,4,6,0.16,3,0,1,0,0,78
"Kevin Mota",1980-02-05,"D","Sarnia Sting",64,1,5,6,0.09,2,0,0,0,0,42
"Kyle McAllister",1981-04-07,"C","Ottawa 67's",54,1,5,6,0.11,1,0,0,0,0,6
"Matt Carkner",1980-11-03,"D","Peterborough Petes",57,0,6,6,0.11,-3,0,0,0,0,121
"Sean Griffin",1980-04-18,"D","Kingston Frontenacs",63,0,6,6,0.1,4,0,0,0,0,97
"Drew Bucktooth",1981-02-03,"RW","Oshawa Generals",38,5,0,5,0.13,-3,2,0,1,0,42
"Brian McGrattan",1981-09-02,"RW","Guelph Storm",25,3,2,5,0.2,-2,0,1,0,0,11
"Dallas Ashford",1980-04-03,"RW","Kitchener Rangers",50,2,3,5,0.1,-1,0,0,0,0,102
"Ian Forbes",1980-08-02,"D","Guelph Storm",61,2,3,5,0.08,3,0,0,1,0,169
"Michal Krupa",1979-07-31,"LW","Barrie Colts",16,2,3,5,0.31,-3,1,1,0,0,4
"Chris Cava",1980-10-14,"D","Toronto St. Michael's Majors",64,0,5,5,0.08,-26,0,0,0,0,213
"Craig Mahon",1981-01-29,"D","Windsor Spitfires",50,0,5,5,0.1,-19,0,2,0,0,34
"Ari Katavisto",1980-12-03,"RW","Toronto St. Michael's Majors",41,2,2,4,0.1,-8,0,0,0,0,20
"Don Vernon",1979-03-15,"RW","Oshawa Generals",18,2,2,4,0.22,-8,1,1,0,0,26
"Tim Sinasac",1980-02-05,"LW","Windsor Spitfires",52,2,2,4,0.08,-11,0,0,0,0,194
"Brett Angel",1981-04-29,"D","North Bay Centennials",61,1,3,4,0.07,-12,0,1,0,0,131
"Jamie Young",1981-04-07,"C","Kingston Frontenacs",32,1,3,4,0.13,-10,0,0,1,0,2
"Mark Phibbs",1981-04-28,"LW","Peterborough Petes",50,1,3,4,0.08,-8,0,0,0,0,42
"Wade Clubb",1980-03-08,"D","Erie Otters",51,1,3,4,0.08,-9,0,0,0,0,49
"Jason Pinizzotto",1980-01-13,"RW","Barrie Colts",24,3,0,3,0.13,-3,1,0,0,0,7
"Joe DiBiase",1981-08-17,"LW","Kitchener Rangers",45,2,1,3,0.07,-7,0,0,0,0,30
"Sean Edwards",1979-09-06,"C","Kingston Frontenacs",29,2,1,3,0.1,-1,1,0,0,0,15
"Brent Mulder",1980-08-28,"D","Belleville Bulls",46,1,2,3,0.07,-4,0,0,0,0,116
"Jake Gibson",1980-07-25,"D","Sault Ste. Marie Greyhounds",44,1,2,3,0.07,-5,0,1,0,0,57
"Cody Leibel",1979-07-01,"C","Barrie Colts",39,0,3,3,0.08,-3,0,0,0,0,44
"Mark Ridout",1980-12-19,"D","Windsor Spitfires",45,0,3,3,0.07,-13,0,0,0,0,116
"Scott MacKenzie",1980-06-22,"LW","Toronto St. Michael's Majors",16,0,3,3,0.19,-2,0,0,0,0,0
"Ben Brown",1980-07-08,"RW","Oshawa Generals",23,1,1,2,0.09,-6,0,1,0,0,24
"Jeff Kapitanchuk",1980-05-13,"RW","Windsor Spitfires",12,1,1,2,0.17,1,0,0,0,0,5
"Jeff Kugel",1980-02-07,"LW","Windsor Spitfires",38,1,1,2,0.05,-6,0,0,0,0,63
"Joe Byrne",1979-06-13,"C","Plymouth Whalers",4,1,1,2,0.5,1,0,0,0,0,0
"Kurtis Foster",1981-11-24,"D","Peterborough Petes",39,1,1,2,0.05,-4,0,1,0,0,45
"Larry Shapley",1978-02-06,"RW","Peterborough Petes",63,1,1,2,0.03,-11,0,0,0,0,211
"Mark Jerant",1980-02-13,"RW","North Bay Centennials",49,1,1,2,0.04,-9,0,0,0,0,54
"Ryan Lee",1980-10-06,"D","Erie Otters",25,1,1,2,0.08,3,0,0,0,0,25
"Chris Hopiavuori",1980-12-15,"D","Owen Sound Platers",38,0,2,2,0.05,-7,0,0,0,0,19
"Barry Graham",1981-03-30,"D","Kitchener Rangers",7,1,0,1,0.14,0,0,0,0,0,9
"Brad Rebic",1980-09-16,"LW","Oshawa Generals",16,1,0,1,0.06,0,0,0,0,0,6
"Mike Stalk",1979-05-18,"C","London Knights",3,1,0,1,0.33,0,0,0,0,0,2
"Todd Bowler",1980-06-26,"RW","Belleville Bulls",5,1,0,1,0.2,-4,0,0,0,0,2
"Chris Minard",1981-11-18,"C","Owen Sound Platers",9,0,1,1,0.11,0,0,0,0,0,0
"Chris O'Donnell",1979-04-01,"RW","Oshawa Generals",5,0,1,1,0.2,0,0,1,0,0,0
"Eric Thomson",1980-08-07,"RW","Ottawa 67's",22,0,1,1,0.05,1,0,0,0,0,73
"Jamie Ritskos",1980-02-26,"D","Sarnia Sting",26,0,1,1,0.04,2,0,0,0,0,2
"Marek Babic",1978-02-04,"D","Owen Sound Platers",4,0,1,1,0.25,1,0,0,0,0,2
"Ryan O'Keefe",1980-02-05,"D","Barrie Colts",46,0,1,1,0.02,-2,0,0,0,0,49
"Terry Banjavic",1978-02-17,"LW","Plymouth Whalers",1,0,1,1,1,1,0,0,0,0,0
"Adam Doucette",1980-05-27,"D","Owen Sound Platers",7,0,0,0,0,-1,0,0,0,0,11
"Alexandre Tomaras",1979-02-15,"D","Sudbury Wolves",8,0,0,0,0,-2,0,0,0,0,0
"Bob Reed",1980-11-09,"C","North Bay Centennials",3,0,0,0,0,0,0,0,0,0,0
"Boris Ivanov",1980-03-20,"C","Oshawa Generals",8,0,0,0,0,-5,0,0,0,0,6
"Brad Gibbs",NA,"LW","Peterborough Petes",6,0,0,0,0,0,0,0,0,0,0
"Darren Forbes",1980-10-11,"D","Windsor Spitfires",3,0,0,0,0,-1,0,0,0,0,2
"David Ambler",1979-08-09,"LW","Barrie Colts",2,0,0,0,0,-1,0,0,0,0,2
"Gareth Hopes",1980-03-07,"LW","Windsor Spitfires",6,0,0,0,0,-4,0,0,0,0,2
"Jeff Alcombrack",1980-01-10,"LW","Sarnia Sting",1,0,0,0,0,-1,0,0,0,0,0
"Jeff Curran",1979-12-30,"D","Guelph Storm",4,0,0,0,0,0,0,0,0,0,0
"Jeremy Robertson",NA,"D","Sarnia Sting",8,0,0,0,0,-3,0,0,0,0,8
"Jimmy Jordan",1979-05-13,"D","Plymouth Whalers",5,0,0,0,0,0,0,0,0,0,14
"Ken Rogers",1979-03-28,"D","Barrie Colts",7,0,0,0,0,-1,0,0,0,0,9
"Matthew Hodges",1980-04-24,"D","Sudbury Wolves",15,0,0,0,0,-3,0,0,0,0,0
"Nevin Patterson",1980-12-19,"RW","Sudbury Wolves",31,0,0,0,0,-5,0,0,0,0,12
"Nick Prush",1980-07-29,"RW","Windsor Spitfires",13,0,0,0,0,-5,0,0,0,0,4
"Patrick Papageorge",1980-03-24,"C","Toronto St. Michael's Majors",1,0,0,0,0,0,0,0,0,0,0
"Richard Mantha",NA,"C","Sudbury Wolves",1,0,0,0,0,0,0,0,0,0,0
"Richard Spence",1981-03-25,"D","Oshawa Generals",11,0,0,0,0,0,0,0,0,0,8
"Ryan Russell",NA,"C","Plymouth Whalers",2,0,0,0,0,2,0,0,0,0,0
"Scott Thompson",1980-02-04,"C","London Knights",5,0,0,0,0,-1,0,0,0,0,2
"Shawn Scanzano",1980-12-16,"D","Toronto St. Michael's Majors",37,0,0,0,0,-10,0,0,0,0,34
"Steve Kennedy",1980-12-15,"LW","Barrie Colts",2,0,0,0,0,0,0,0,0,0,2
