"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Jesse Biduke","NO",1988-02-01,"6.01",200,"LW","Oshawa Generals",54,13,16,29,0.54,-4,6,4,10,1,0,29
"Cory Tanaka","NO",1988-05-17,"5.10",188,"C","Belleville Bulls",67,11,18,29,0.43,-7,1,5,6,1,0,62
"Nathan Martine","NO",1988-05-24,"6.02",215,"D","Mississauga IceDogs",69,7,21,28,0.41,-28,5,13,18,0,0,122
"Cory McGillis","NO",1988-07-09,"6.02",215,"LW","Windsor Spitfires",53,11,15,26,0.49,-2,2,3,5,2,0,101
"Mike Weber","NO",1987-12-16,"6.02",205,"D","Windsor Spitfires",68,5,21,26,0.38,17,2,7,9,0,0,181
"Jonathan Sciacca","NO",1988-04-16,"5.11",197,"D","Windsor Spitfires",64,7,15,22,0.34,-1,5,8,13,1,0,104
"Jack Combs","NO",1988-01-26,"6.00",201,"RW","Saginaw Spirit",59,11,10,21,0.36,-14,3,4,7,0,0,80
"Andy Hyvarinen","NO",1987-12-29,"5.09",187,"LW","Guelph Storm",63,8,13,21,0.33,9,1,0,1,3,0,42
"Josh Godfrey","YES",1988-01-15,"6.02",200,"D","Sault Ste. Marie Greyhounds",63,8,13,21,0.33,0,6,9,15,2,0,64
"Josh Day","NO",1988-04-02,"6.01",190,"D","Mississauga IceDogs",61,3,18,21,0.34,-13,1,8,9,0,0,56
"Tom Sestito","NO",1987-09-28,"6.05",212,"LW","Plymouth Whalers",57,10,10,20,0.35,-1,3,2,5,1,0,176
"Chris Chappell","YES",1988-03-21,"6.04",212,"LW","Saginaw Spirit",60,8,12,20,0.33,-12,4,2,6,0,0,53
"Justin Hodgman","YES",1988-06-27,"6.01",196,"C","Erie Otters",57,7,13,20,0.35,-7,0,5,5,0,0,55
"Steve Ferry","NO",1988-08-05,"5.11",180,"D","Sarnia Sting",65,6,14,20,0.31,-7,1,7,8,1,0,62
"Nick Pageau","YES",1988-01-08,"6.00",187,"D","Belleville Bulls",49,3,14,17,0.35,5,2,7,9,1,0,24
"Matthieu Methot","YES",1987-10-08,"6.03",212,"LW","Barrie Colts",63,8,8,16,0.25,1,2,2,4,0,0,45
"Jacob Lalonde","NO",1988-01-08,"6.02",200,"LW","Sault Ste. Marie Greyhounds",57,5,11,16,0.28,8,0,0,0,0,0,42
"Trevor Solomon","NO",1987-11-04,"6.01",197,"D","Sault Ste. Marie Greyhounds",57,4,12,16,0.28,5,2,1,3,0,0,58
"Eric Regan","NO",1988-05-20,"6.03",201,"D","Oshawa Generals",60,3,13,16,0.27,-7,2,6,8,0,0,30
"Michael Caruso","NO",1988-07-05,"6.03",195,"D","Guelph Storm",66,1,15,16,0.24,21,0,4,4,0,0,85
"Michal Klejna","YES",1987-10-08,"6.00",185,"C","Brampton Battalion",53,8,7,15,0.28,-11,3,4,7,0,0,66
"Theo Peckham","NO",1987-11-10,"6.02",223,"D","Owen Sound Attack",67,6,9,15,0.22,-11,1,2,3,1,1,236
"Thomas Kiriakou","YES",1988-01-24,"5.11",201,"C","Ottawa 67's",57,3,12,15,0.26,-9,0,2,2,1,0,10
"Brett Halstead","YES",1988-03-27,"6.03",202,"D","Sault Ste. Marie Greyhounds",57,4,10,14,0.25,3,2,7,9,0,0,33
"Tim Priamo","YES",1988-04-07,"6.02",195,"LW","Saginaw Spirit",60,4,10,14,0.23,-9,1,0,1,0,0,40
"Scott Aarssen","YES",1988-05-10,"5.11",190,"D","London Knights",65,2,12,14,0.22,22,0,1,1,2,0,24
"Matt Piva","YES",1988-08-05,"5.11",180,"C","Oshawa Generals",59,8,5,13,0.22,-20,0,0,0,1,0,58
"Patrick Lee","YES",1988-01-27,"6.00",200,"RW","Erie Otters",62,5,8,13,0.21,-1,0,1,1,0,0,47
"Christian Olsen","YES",1987-10-08,"6.04",210,"LW","Erie Otters",53,3,10,13,0.25,2,2,1,3,0,0,16
"Myles Applebaum","NO",1988-03-16,"6.02",180,"C","Kitchener Rangers",32,7,5,12,0.38,7,2,0,2,0,0,31
"Brandon Biggers","YES",1988-08-21,"6.02",191,"LW","Guelph Storm",58,4,8,12,0.21,-1,0,0,0,0,0,91
"Rob Kwiet","YES",1988-08-02,"6.01",218,"D","Toronto St. Michael's Majors",63,3,9,12,0.19,7,1,2,3,1,0,76
"Scott Cowie","NO",1988-05-05,"6.00",190,"C","Peterborough Petes",48,2,10,12,0.25,2,0,0,0,0,1,12
"Matt Clarke","YES",1988-04-08,"5.11",188,"C","London Knights",67,5,5,10,0.15,-1,0,0,0,0,0,24
"Steve Spade","NO",1987-12-10,"6.02",205,"D","Toronto St. Michael's Majors",61,4,6,10,0.16,-12,1,2,3,0,0,107
"John de Gray","NO",1988-03-14,"6.04",212,"D","Brampton Battalion",68,0,10,10,0.15,10,0,2,2,0,0,103
"Tibor Radulay","YES",1988-01-06,"6.00",205,"LW","Ottawa 67's",49,3,6,9,0.18,-3,2,0,2,1,0,88
"Shea Kewin","YES",1988-02-25,"6.00",188,"RW","Ottawa 67's",64,7,1,8,0.13,-8,2,1,3,2,0,84
"Sean Ryan","YES",1988-02-27,"5.11",186,"D","Ottawa 67's",65,1,7,8,0.12,-8,0,1,1,0,0,46
"Danny Anger","YES",1988-04-08,"5.11",190,"RW","Sarnia Sting",66,3,4,7,0.11,-20,0,0,0,0,0,80
"Frankie Santini","NO",1988-07-29,"6.01",204,"D","Mississauga IceDogs",36,2,4,6,0.17,-6,1,1,2,1,0,35
"Kody Musselman","NO",1988-06-28,"6.02",197,"RW","Sarnia Sting",56,2,4,6,0.11,-22,0,0,0,0,0,106
"Andrew Wilkins","YES",1988-07-25,"5.10",162,"D","London Knights",43,1,5,6,0.14,3,0,0,0,0,0,20
"Andrew Marcoux","YES",1988-01-06,"5.09",175,"C","Mississauga IceDogs",57,2,3,5,0.09,-22,1,0,1,0,0,25
"Kyle Paige","NO",1988-06-14,"6.01",191,"LW","Oshawa Generals",54,2,3,5,0.09,-16,0,1,1,0,0,29
"Brett Oliphant","YES",1988-02-26,"6.00",170,"C","Mississauga IceDogs",62,0,5,5,0.08,-11,0,0,0,0,0,86
"Ryan Crouch","YES",1988-01-11,"6.01",205,"D","Sudbury Wolves",62,0,5,5,0.08,-1,0,3,3,0,0,30
"Andrew Campbell","YES",1988-02-04,"6.05",201,"D","Sault Ste. Marie Greyhounds",31,1,3,4,0.13,1,0,0,0,1,0,23
"Miles Cope","YES",1988-01-20,"6.04",215,"D","Owen Sound Attack",34,1,3,4,0.12,-5,0,0,0,0,0,67
"Chris Mifflen","YES",1988-01-24,"6.03",195,"D","Oshawa Generals",28,0,4,4,0.14,-3,0,2,2,0,0,38
"Shawn Connors","YES",1988-06-30,"6.00",196,"D","Kingston Frontenacs",51,0,4,4,0.08,1,0,0,0,0,0,18
"Mark Pawlowski","YES",1988-03-25,"6.00",205,"D","Peterborough Petes",33,1,2,3,0.09,3,0,1,1,0,0,19
"Scott Madden","YES",1988-01-15,"5.11",180,"D","Oshawa Generals",41,1,2,3,0.07,-3,0,1,1,0,0,16
"Drew McAvoy","YES",1988-04-13,"6.02",215,"D","Mississauga IceDogs",26,0,3,3,0.12,6,0,0,0,0,0,12
"Chris Ferguson","NO",1988-02-09,"6.00",174,"LW","London Knights",22,1,1,2,0.09,-1,0,0,0,0,0,0
"Chris Purves","YES",1987-10-21,"6.03",186,"D","Windsor Spitfires",43,1,1,2,0.05,0,1,1,2,0,0,47
"David Jarram","NO",1987-10-23,"6.03",216,"D","London Knights",48,1,1,2,0.04,-9,0,1,1,0,0,105
"Josh Catto","YES",1988-04-19,"6.00",188,"RW","Owen Sound Attack",30,1,1,2,0.07,-4,0,0,0,0,0,32
"Scott Fletcher","NO",1988-01-12,"6.04",223,"D","Saginaw Spirit",62,1,1,2,0.03,-1,0,0,0,0,0,215
"Burke MacDonald","YES",1988-01-18,"6.05",208,"D","Peterborough Petes",34,0,2,2,0.06,3,0,0,0,0,0,66
"Jeff Barletta","YES",1988-07-22,"6.03",200,"D","Toronto St. Michael's Majors",53,0,2,2,0.04,-9,0,1,1,0,0,16
"Kyle van de Bospoort","YES",1988-06-28,"6.01",203,"D","Barrie Colts",14,0,2,2,0.14,5,0,0,0,0,0,19
"Thomas Policelli","YES",1988-03-11,"5.11",187,"D","Sarnia Sting",53,0,2,2,0.04,-7,0,0,0,0,0,33
"Steve Savor","NO",1988-07-01,"6.02",195,"RW","Sarnia Sting",49,1,0,1,0.02,-7,0,0,0,0,0,4
"Jesse Messier","YES",1988-03-05,"5.11",195,"RW","Sudbury Wolves",3,0,1,1,0.33,0,0,0,0,0,0,0
"Joseph Serpe","YES",1988-04-24,"6.01",205,"D","Mississauga IceDogs",39,0,1,1,0.03,-6,0,1,1,0,0,60
"Stephane Chabot","YES",1988-08-31,"6.01",197,"D","Brampton Battalion",33,0,1,1,0.03,1,0,0,0,0,0,26
"Adam MacArthur","YES",1988-08-26,"6.03",215,"D","Barrie Colts",8,0,0,0,0,0,0,0,0,0,0,16
"Brett Bellemore","YES",1988-06-25,"6.04",186,"D","Plymouth Whalers",46,0,0,0,0,-8,0,0,0,0,0,16
"Chase Crowder","NO",1987-10-27,"6.02",205,"RW","Sudbury Wolves",4,0,0,0,0,-3,0,0,0,0,0,8
"Corey George","YES",1988-05-31,"5.10",172,"C","Brampton Battalion",30,0,0,0,0,-7,0,0,0,0,0,32
"Jake Helmick","NO",1988-01-08,"6.03",210,"D","Plymouth Whalers",7,0,0,0,0,0,0,0,0,0,0,4
"James Cameron","YES",1988-05-02,"6.01",176,"LW","Guelph Storm",3,0,0,0,0,-1,0,0,0,0,0,0
"Jody Halas","YES",1987-09-25,"6.00",180,"D","Oshawa Generals",3,0,0,0,0,1,0,0,0,0,0,2
"Jordan Doig","YES",1988-04-06,"6.02",162,"C","Kingston Frontenacs",6,0,0,0,0,-2,0,0,0,0,0,6
"Kelan Herr","YES",1988-04-15,"6.02",185,"D","London Knights",5,0,0,0,0,0,0,0,0,0,0,5
"Marek Polak","YES",1988-02-14,"6.00",190,"LW","Sudbury Wolves",2,0,0,0,0,0,0,0,0,0,0,4
"Mike Noyes","YES",1988-05-21,"6.03",187,"D","London Knights",10,0,0,0,0,-2,0,0,0,0,0,0
"Scott Boomsma",NA,1987-10-25,"6.00",206,"","Brampton Battalion",22,0,0,0,0,-2,0,0,0,0,0,13
"Todd Jackson","YES",1988-04-08,"6.01",200,"LW","Oshawa Generals",2,0,0,0,0,-1,0,0,0,0,0,2
