"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Ryan McGregor",1999-01-29,"LW","Sarnia Sting",7,1,0,1,0.14,0,0,0,0,0,0
"Austin Osmanski",1998-04-30,"D","Mississauga Steelheads",7,0,1,1,0.14,4,0,0,0,0,8
"Brett Neumann",1999-02-15,"C","Erie Otters",13,0,1,1,0.08,-5,0,0,0,0,2
"Cole Carter",1998-07-06,"RW","Windsor Spitfires",5,0,1,1,0.2,-1,0,0,0,0,0
"Conor Timmins",1998-09-18,"D","Sault Ste. Marie Greyhounds",12,0,1,1,0.08,-2,0,0,0,0,6
"Elijah Roberts",1999-01-23,"D","Kitchener Rangers",5,0,1,1,0.2,-1,0,0,0,0,2
"Sean Durzi",1998-10-21,"D","Owen Sound Attack",5,0,1,1,0.2,-1,0,1,0,0,0
"Zachary Magwood",1998-04-22,"C","Barrie Colts",9,0,1,1,0.11,0,0,0,0,0,0
"Ben Jones",1999-02-26,"C","Niagara IceDogs",6,0,0,0,0,0,0,0,0,0,4
"Brad Chenier",1999-01-20,"LW","North Bay Battalion",10,0,0,0,0,-3,0,0,0,0,6
"Brock Perry",1998-01-20,"LW","Sarnia Sting",1,0,0,0,0,0,0,0,0,0,0
"Brock Welsh",1998-04-09,"RW","Oshawa Generals",2,0,0,0,0,-2,0,0,0,0,0
"C.J. Clarke",1999-02-08,"RW","Peterborough Petes",7,0,0,0,0,-2,0,0,0,0,0
"Chase Campbell",1998-06-24,"RW","Ottawa 67's",4,0,0,0,0,0,0,0,0,0,0
"Cole Coskey",1999-06-01,"RW","Saginaw Spirit",4,0,0,0,0,-1,0,0,0,0,2
"Connor Warnholtz",1998-07-01,"LW","Ottawa 67's",1,0,0,0,0,0,0,0,0,0,0
"David Pearce",1998-01-09,"LW","Ottawa 67's",4,0,0,0,0,-2,0,0,0,0,0
"Eddie Schulz",1998-04-19,"C","Peterborough Petes",3,0,0,0,0,0,0,0,0,0,0
"Franco Sproviero",1998-08-05,"D","Sarnia Sting",5,0,0,0,0,-3,0,0,0,0,0
"Hayden Davis",1999-07-21,"D","Niagara IceDogs",5,0,0,0,0,0,0,0,0,0,0
"Hudson Wilson",1999-05-03,"D","Ottawa 67's",2,0,0,0,0,0,0,0,0,0,0
"Jack Studnicka",1999-02-18,"C","Oshawa Generals",5,0,0,0,0,-4,0,0,0,0,2
"Joseph Garreffa",1999-08-09,"RW","Kitchener Rangers",1,0,0,0,0,0,0,0,0,0,0
"Justin Brazeau",1998-02-02,"RW","North Bay Battalion",11,0,0,0,0,-3,0,0,0,0,2
"Kyle Auger",1999-01-02,"D","Windsor Spitfires",2,0,0,0,0,0,0,0,0,0,0
"Kyle MacLean",1999-04-29,"LW","Oshawa Generals",5,0,0,0,0,-3,0,0,0,0,4
"Kyle Potts",1998-05-26,"C","North Bay Battalion",11,0,0,0,0,-4,0,0,0,0,4
"Lucas Chiodo",1998-10-31,"LW","Barrie Colts",3,0,0,0,0,0,0,0,0,0,0
"Luke Boka",1999-06-12,"RW","Windsor Spitfires",5,0,0,0,0,1,0,0,0,0,0
"Makar Tokarev",1998-01-02,"LW","Sault Ste. Marie Greyhounds",6,0,0,0,0,0,0,0,0,0,0
"Markus Phillips",1999-03-21,"D","Owen Sound Attack",6,0,0,0,0,-1,0,0,0,0,2
"Matthew Struthers",1999-12-26,"C","Owen Sound Attack",4,0,0,0,0,0,0,0,0,0,0
"Max Kislinger",1998-02-11,"LW","North Bay Battalion",11,0,0,0,0,-3,0,0,0,0,8
"Nick Grima",1999-03-07,"D","Peterborough Petes",7,0,0,0,0,1,0,0,0,0,2
"Nick McHugh",1999-02-13,"LW","Kitchener Rangers",3,0,0,0,0,-1,0,0,0,0,0
"Noel Hoefenmayer",1999-01-06,"D","Ottawa 67's",4,0,0,0,0,-1,0,0,0,0,0
"Riley MacRae",1998-03-28,"LW","Erie Otters",1,0,0,0,0,0,0,0,0,0,0
"Riley Stillman",1998-03-09,"D","Oshawa Generals",5,0,0,0,0,-6,0,0,0,0,2
"Robbie Burt",1999-05-29,"RW","Oshawa Generals",5,0,0,0,0,-8,0,0,0,0,4
"Robert Proner",1999-03-12,"D","Saginaw Spirit",2,0,0,0,0,-2,0,0,0,0,0
"Ryan Cranford",1998-04-09,"RW","Kingston Frontenacs",9,0,0,0,0,0,0,0,0,0,9
"Sullivan Sparkes",1999-05-04,"C","Oshawa Generals",1,0,0,0,0,-1,0,0,0,0,0
"William Brown",1998-05-03,"D","Ottawa 67's",1,0,0,0,0,0,0,0,0,0,0
"Zach Gallant",1999-03-06,"C","Peterborough Petes",7,0,0,0,0,-1,0,0,0,0,9
"Zachary Roberts",1999-08-04,"LW","Owen Sound Attack",4,0,0,0,0,0,0,0,0,0,0
