"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Josh Bemis",1990-11-03,"D","Plymouth Whalers",65,0,0,0,0,0
"Josh Day",1988-04-02,"D","Brampton Battalion",50,0,0,0,0,0
"Josh McFadden",1991-05-23,"D","Mississauga St. Michael's Majors",47,0,0,0,0,0
"Josh Moes",1989-03-09,"RW","Owen Sound Attack",60,0,0,0,0,0
"Josh Schram",1990-03-30,"LW","Kitchener Rangers",16,0,0,0,0,NA
"Josh Shalla",1991-09-25,"LW","Guelph Storm",61,0,0,0,0,0
"Josh Sidwell",1991-03-28,"RW","Erie Otters",43,0,0,0,0,0
"Joshua Ocampo",1991-07-12,"RW","Owen Sound Attack",46,0,0,0,0,0
"Julian Luciani",1992-02-11,"D","Belleville Bulls",2,0,0,0,0,NA
"Justin Larson",1990-03-23,"C","Peterborough Petes",53,0,0,0,0,0
"Justin Shugg",1991-12-24,"RW","Windsor Spitfires",68,0,0,0,0,0
"Kain Allicock",1990-03-02,"LW","Sudbury Wolves",60,0,0,0,0,0
"Kaspars Daugavins",1988-05-18,"LW","Mississauga St. Michael's Majors",30,0,0,0,0,0
"Keevin Cutting",1992-09-22,"D","Owen Sound Attack",57,0,0,0,0,0
"Keith Maisonville",1992-02-18,"D","Niagara IceDogs",3,0,0,0,0,NA
"Kelly Geoffrey",1990-01-25,"LW","Kingston Frontenacs",63,0,0,0,0,0
"Ken Peroff",1989-09-22,"D","Brampton Battalion",63,0,0,0,0,0
"Kevin Christmas",1989-06-28,"D","Kingston Frontenacs",13,0,0,0,0,NA
"Kevin Hudes",1989-04-30,"RW","Kitchener Rangers",28,0,0,0,0,0
"Kyle Flemington",1992-03-26,"D","Saginaw Spirit",1,0,0,0,0,NA
"Kyle Neuber",1989-03-22,"RW","Mississauga St. Michael's Majors",59,0,0,0,0,0
"Kyle Pereira",1991-02-02,"D","Brampton Battalion",57,0,0,0,0,0
"Kyle Steckley",1990-02-21,"RW","Niagara IceDogs",36,0,0,0,0,0
"Kyle Tront",1989-05-10,"LW","Saginaw Spirit",6,0,0,0,0,0
"Kyle van de Bospoort",1988-06-28,"D","Barrie Colts",63,0,0,0,0,0
"Leigh Salters",1989-03-27,"LW","London Knights",36,0,0,0,0,0
"Leo Jenner",1989-06-27,"D","Plymouth Whalers",61,0,0,0,0,0
"Liam Heelis",1990-09-28,"C","Peterborough Petes",60,0,0,0,0,0
"Luc Comtois",1990-01-09,"D","Sudbury Wolves",10,0,0,0,0,NA
"Luke Gazdic",1989-07-25,"LW","Erie Otters",63,0,0,0,0,0
"Luke VanMoerkerke",1989-11-16,"LW","Brampton Battalion",13,0,0,0,0,0
"Marc Franchini",1990-02-19,"C","Owen Sound Attack",48,0,0,0,0,0
"Marco Insam",1989-06-05,"LW","Niagara IceDogs",59,0,0,0,0,0
"Marcus Foligno",1991-08-10,"LW","Sudbury Wolves",65,0,0,0,0,0
"Marcus Pepe",1990-06-14,"C","Sarnia Sting",60,0,0,0,0,0
"Mark Ramkema",1991-05-01,"D","Owen Sound Attack",33,0,0,0,0,0
"Marshall Fox",1992-02-03,"D","Sault Ste. Marie Greyhounds",2,0,0,0,0,NA
"Mathew Maione",1990-11-21,"D","Niagara IceDogs",53,0,0,0,0,0
"Matt Ashman",1990-05-09,"D","London Knights",8,0,0,0,0,0
"Matt Kang",1988-11-09,"LW","Brampton Battalion",69,0,0,0,0,0
"Matt Russo",1990-04-12,"D","Mississauga St. Michael's Majors",64,0,0,0,0,0
"Matt Seegmiller",1989-02-20,"D","Oshawa Generals",51,0,0,0,0,0
"Matthew Paton",1991-06-14,"RW","Erie Otters",5,0,0,0,0,NA
"Michael Catenacci",1991-02-12,"C","Kitchener Rangers",59,0,0,0,0,0
"Michael D'Orazio",1990-08-16,"D","Owen Sound Attack",65,0,0,0,0,0
"Michael Fine",1991-05-10,"C","Sault Ste. Marie Greyhounds",58,0,0,0,0,0
"Michael Hasson",1991-10-29,"RW","Niagara IceDogs",53,0,0,0,0,0
"Michael Latta",1991-05-25,"C","Guelph Storm",65,0,0,0,0,0
"Michael Liambas",1989-02-16,"LW","Erie Otters",5,0,0,0,0,0
"Michael MacDonald",1991-05-22,"C","London Knights",1,0,0,0,0,NA
"Michael Neal",1989-04-03,"LW","Sarnia Sting",66,0,0,0,0,0
"Michael Quesnele",1989-01-18,"D","Sault Ste. Marie Greyhounds",68,0,0,0,0,0
"Michal Jordan",1990-07-17,"D","Plymouth Whalers",58,0,0,0,0,0
"Micky Sartoretto",1991-03-07,"RW","Kitchener Rangers",49,0,0,0,0,0
"Mike Cazzola",1991-03-08,"C","Erie Otters",58,0,0,0,0,0
"Mike Halmo",1991-05-15,"LW","Owen Sound Attack",62,0,0,0,0,0
"Mike Lomas",1990-08-16,"LW","Owen Sound Attack",68,0,0,0,0,0
"Mike Mascioli",1990-03-18,"RW","Kitchener Rangers",39,0,0,0,0,0
"Mike Schwindt",1991-10-17,"D","Niagara IceDogs",48,0,0,0,0,0
"Mike Yovanic",1989-09-06,"LW","London Knights",54,0,0,0,0,0
"Miroslav Preisinger",1991-02-03,"C","Sarnia Sting",63,0,0,0,0,0
"Mitch Bennett",1992-01-04,"RD","Barrie Colts",2,0,0,0,0,NA
"Mitch Dunning",1992-01-25,"D","Sarnia Sting",21,0,0,0,0,NA
"Mitch Fillman",1990-06-05,"RW","Saginaw Spirit",63,0,0,0,0,0
"Myles Barbieri",1989-02-21,"D","Kitchener Rangers",67,0,0,0,0,0
"Myles Doan",1992-05-18,"C","Owen Sound Attack",63,0,0,0,0,0
"Myles McCauley",1991-04-08,"RW","Plymouth Whalers",33,0,0,0,0,0
"Nathan Chiarlitti",1992-02-04,"D","Sarnia Sting",53,0,0,0,0,0
"Nick Esposto",1991-01-05,"RW","Oshawa Generals",51,0,0,0,0,0
"Nick Palmieri",1989-07-12,"RW","Belleville Bulls",61,0,0,0,0,0
"Nick Trecapelli",1991-09-26,"D","Saginaw Spirit",29,0,0,0,0,NA
"Pat Daley",1989-04-08,"RW","Peterborough Petes",64,0,0,0,0,0
"Patrick Moran",1990-05-18,"D","Windsor Spitfires",25,0,0,0,0,0
"Paul Bezzo",1990-10-26,"D","Owen Sound Attack",67,0,0,0,0,0
"Peter Holland",1991-01-14,"C","Guelph Storm",68,0,0,0,0,0
"Peter Neal",1991-10-02,"C","Plymouth Whalers",3,0,0,0,0,NA
"Peter Stevens",1989-02-10,"RW","Barrie Colts",67,0,0,0,0,0
"Philip Teri",1990-10-30,"C","Erie Otters",2,0,0,0,0,NA
"Pieter Schinkelshoek",1992-05-26,"RW","Ottawa 67's",41,0,0,0,0,0
"Reggie Traccitto",1989-07-05,"D","Niagara IceDogs",53,0,0,0,0,0
"Richard Greenop",1989-02-24,"RW","Windsor Spitfires",60,0,0,0,0,0
"Richard Jarusek",1991-08-08,"LW","Saginaw Spirit",48,0,0,0,0,0
"Riley Brace",1992-03-07,"LW","Mississauga St. Michael's Majors",49,0,0,0,0,0
"Riley Sonnenburg",1991-01-01,"LW","Ottawa 67's",52,0,0,0,0,0
"Rob Flick",1991-03-28,"C","Mississauga St. Michael's Majors",48,0,0,0,0,0
"Robert Bortuzzo",1989-03-18,"D","Kitchener Rangers",23,0,0,0,0,0
"Robert Kousal",1990-10-07,"LW","Oshawa Generals",62,0,0,0,0,0
"Robert Stellick",1991-05-22,"D","Belleville Bulls",50,0,0,0,0,0
"Robyn Sertic",1990-03-14,"D","Erie Otters",12,0,0,0,0,NA
"Ryan Baldwin",1989-05-20,"RW","Guelph Storm",49,0,0,0,0,0
"Ryan Gottschalk",1989-12-16,"D","Barrie Colts",67,0,0,0,0,0
"Ryan Hanes",1992-01-29,"D","Ottawa 67's",36,0,0,0,0,0
"Ryan Hayes",1989-06-04,"RW","Plymouth Whalers",55,0,0,0,0,0
"Ryan Lopes",1991-02-25,"C","Mississauga St. Michael's Majors",46,0,0,0,0,0
"Ryan MacLean",1992-02-14,"C","Sault Ste. Marie Greyhounds",3,0,0,0,0,NA
"Ryan Martindale",1991-10-27,"C","Ottawa 67's",53,0,0,0,0,0
"Ryan O'Connor",1992-01-12,"D","Barrie Colts",62,0,0,0,0,0
"Ryan Schnell",1989-01-13,"LW","Saginaw Spirit",23,0,0,0,0,0
"Ryan Spooner",1992-01-30,"C","Peterborough Petes",62,0,0,0,0,0
"Sam Nyberg",1991-01-10,"D","Brampton Battalion",2,0,0,0,0,0
"Scott Fletcher",1988-01-12,"D","Plymouth Whalers",55,0,0,0,0,0
"Scott Howe",1992-02-25,"LW","Belleville Bulls",61,0,0,0,0,0
"Scott Valentine",1991-05-02,"D","Oshawa Generals",43,0,0,0,0,0
"Sean Jones",1990-05-17,"LW","Erie Otters",66,0,0,0,0,0
"Sergei Sheleg",1990-05-24,"D","Sudbury Wolves",49,0,0,0,0,0
"Sergey Korostin",1989-07-05,"RW","Peterborough Petes",49,0,0,0,0,0
"Shane Prince",1992-11-16,"LW","Kitchener Rangers",63,0,0,0,0,0
"Shayne Rhyno",1992-01-16,"LW","Sarnia Sting",6,0,0,0,0,NA
"Shayne Rover",1992-01-13,"D","Niagara IceDogs",13,0,0,0,0,NA
"Simon Fischhaber",1990-02-19,"C","Sault Ste. Marie Greyhounds",55,0,0,0,0,0
"Simon Gronvaldt",1991-01-30,"D","Kitchener Rangers",63,0,0,0,0,0
"Stefan Thompson",1991-02-12,"C","Kingston Frontenacs",1,0,0,0,0,NA
"Stephen Ceccanese",1989-09-02,"LW","Niagara IceDogs",1,0,0,0,0,NA
"Stephen Gaskin",1991-02-11,"D","Barrie Colts",33,0,0,0,0,0
"Stephen Silas",1992-06-26,"D","Belleville Bulls",63,0,0,0,0,0
"Stephon Thorne",1990-05-13,"LW","Brampton Battalion",61,0,0,0,0,0
"Steve Ferry",1988-08-05,"D","Sarnia Sting",68,0,0,0,0,0
"Steve Lock",1989-12-10,"C","Kitchener Rangers",57,0,0,0,0,0
"T.J. Battani",1989-10-25,"RW","Kitchener Rangers",68,0,0,0,0,0
"Taylor Beck",1991-05-13,"RW","Guelph Storm",67,0,0,0,0,0
"Taylor Carnevale",1991-03-15,"C","Barrie Colts",68,0,0,0,0,0
"Thomas Middup",1990-02-20,"LW","Niagara IceDogs",56,0,0,0,0,0
"Tim Billingsley",1990-01-17,"D","Mississauga St. Michael's Majors",45,0,0,0,0,0
"Tim Campbell",1991-02-15,"D","Guelph Storm",55,0,0,0,0,0
"Tomas Rachunek",1991-02-21,"LW","Sault Ste. Marie Greyhounds",64,0,0,0,0,0
"Tucker Hunter",1990-03-18,"C","London Knights",62,0,0,0,0,0
"Tyler Carroll",1990-02-10,"LW","Guelph Storm",61,0,0,0,0,0
"Tyler Cuma",1990-01-19,"D","Ottawa 67's",21,0,0,0,0,0
"Tyler Hostetter",1991-01-30,"D","Erie Otters",61,0,0,0,0,0
"Tyler J. Brown",1991-04-04,"LW","Plymouth Whalers",68,0,0,0,0,0
"Tyler Karius",1991-02-12,"LW","Kingston Frontenacs",13,0,0,0,0,NA
"Tyler McGee",1990-10-12,"C","Sault Ste. Marie Greyhounds",53,0,0,0,0,0
"Tyler Mort",1992-03-01,"D","Kingston Frontenacs",52,0,0,0,0,0
"Tyler Osborne",1991-02-03,"D","Guelph Storm",38,0,0,0,0,NA
"Tyler Randell",1991-06-15,"RW","Kitchener Rangers",73,0,0,0,0,0
"Tyler Seguin",1992-01-31,"C","Plymouth Whalers",61,0,0,0,0,0
"Tyler Sheldrake",1989-07-12,"D","Sudbury Wolves",64,0,0,0,0,0
"Tyler Toffoli",1992-04-24,"RW","Ottawa 67's",54,0,0,0,0,0
"Tyson Isaac",1990-10-28,"LW","Windsor Spitfires",3,0,0,0,0,NA
"Victor Terreri",1991-10-08,"C","Oshawa Generals",24,0,0,0,0,0
"Vito Carnovale",1990-11-26,"LW","Brampton Battalion",4,0,0,0,0,0
"Vladimir Roth",1990-06-25,"D","London Knights",59,0,0,0,0,0
"William Wallen",1991-08-16,"LW","Mississauga St. Michael's Majors",30,0,0,0,0,0
"Zac Jones",1990-04-24,"LW","Niagara IceDogs",16,0,0,0,0,0
"Zac Rinaldo",1990-06-15,"LW","London Knights",56,0,0,0,0,0
"Zach Harnden",1989-09-23,"RW","Peterborough Petes",65,0,0,0,0,0
"Zach McGillis",1990-07-02,"LW","Sudbury Wolves",8,0,0,0,0,NA
"Zach Tatrn",1991-02-14,"C","Peterborough Petes",28,0,0,0,0,0
"Zack Fenwick",1989-05-19,"D","Kingston Frontenacs",52,0,0,0,0,0
