"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Nic Whitehead","NO",2007-02-11,"5.11",167,"C","Ottawa 67's",65,9,23,32,0.49,-15,0,9,9,1,0,14
"Caden Taylor","NO",2007-03-31,"6.03",189,"LW","Peterborough Petes",68,15,16,31,0.46,-38,4,5,9,1,0,51
"Kieran Witkowski","NO",2007-02-07,"5.11",176,"LW","Brampton Steelheads",68,12,18,30,0.44,10,0,0,0,1,0,16
"Brady Smith","YES",2007-04-12,"6.00",187,"C","Soo Greyhounds",57,11,19,30,0.53,-18,1,1,2,2,3,16
"Ruslan Karimov","YES",2007-04-27,"6.00",200,"LW","Sarnia Sting",66,15,14,29,0.44,-8,1,4,5,1,0,61
"Liam Beamish","YES",2007-01-04,"6.00",190,"C","Sarnia Sting",40,14,15,29,0.73,9,2,2,4,2,1,34
"Braedyn Rogers","NO",2006-11-22,"6.01",185,"D","Owen Sound Attack",68,7,21,28,0.41,-13,3,7,10,0,0,44
"Noah Read","YES",2007-01-06,"6.00",170,"LW","London Knights",45,10,16,26,0.58,10,0,2,2,2,0,20
"Hudson Chitaroni","YES",2007-08-22,"5.10",191,"C","Sudbury Wolves",65,9,16,25,0.38,-9,2,3,5,4,0,43
"Jake Crawford","NO",2007-05-05,"6.03",190,"C","Owen Sound Attack",65,8,17,25,0.38,-21,1,0,1,0,0,22
"Wil McFadden","NO",2007-02-15,"5.08",170,"C","Guelph Storm",61,5,20,25,0.41,-2,1,4,5,1,0,8
"Parker Snelgrove","NO",2007-01-20,"6.01",193,"C","Guelph Storm",67,11,13,24,0.36,-20,0,0,0,0,0,43
"Quinn Beauchesne","NO",2007-03-01,"6.00",187,"D","Guelph Storm",49,6,18,24,0.49,-10,0,6,6,1,1,51
"Carson Cameron","NO",2007-06-27,"6.02",195,"D","Peterborough Petes",63,7,16,23,0.37,-25,2,9,11,1,0,24
"Harry Nansi","NO",2007-09-10,"6.03",201,"RW","Owen Sound Attack",67,7,16,23,0.34,-10,0,2,2,3,0,14
"Matthew Schaefer","NO",2007-09-05,"6.02",183,"D","Erie Otters",17,7,15,22,1.29,21,2,6,8,2,0,8
"Blake Arrowsmith","YES",2007-04-17,"6.01",195,"RW","Niagara IceDogs",58,11,10,21,0.36,-13,1,1,2,1,0,56
"Jordan Charron","YES",2007-06-21,"6.02",208,"RW","Soo Greyhounds",48,10,11,21,0.44,-19,0,0,0,1,0,47
"Joshua Avery","YES",2007-01-30,"6.01",187,"C","Brantford Bulldogs",53,9,12,21,0.4,-1,1,0,1,0,0,18
"Ihnat Pazii","NO",2006-12-04,"5.09",156,"LW","North Bay Battalion",38,10,10,20,0.53,1,1,2,3,1,0,17
"Hunter McKenzie","NO",2006-12-07,"6.00",193,"LW","Guelph Storm",66,9,10,19,0.29,-23,0,0,0,1,1,23
"Graydon Jones","YES",2007-01-01,"6.00",175,"D","Saginaw Spirit",54,3,16,19,0.35,0,0,2,2,0,0,34
"Francis Parish","YES",2007-03-06,"5.09",160,"RW","Peterborough Petes",57,7,11,18,0.32,-10,2,0,2,0,0,37
"Daniil Skvortsov","YES",2007-01-13,"6.04",200,"D","Guelph Storm",59,5,13,18,0.31,-18,1,0,1,0,0,12
"Noah Jenken","YES",2007-03-08,"6.03",200,"D","Guelph Storm",53,2,14,16,0.3,1,0,2,2,0,0,27
"Cameron Arquette","YES",2007-04-27,"5.08",170,"RW","Kitchener Rangers",53,8,7,15,0.28,-3,0,0,0,1,0,11
"Nico Addy","NO",2007-08-17,"6.04",207,"RW","Peterborough Petes",43,6,9,15,0.35,-15,1,0,1,2,0,43
"Josh Glavin","NO",2006-09-24,"6.02",200,"D","Saginaw Spirit",67,0,15,15,0.22,-8,0,0,0,0,0,97
"Jeremy Martin","NO",2007-02-06,"6.01",195,"LW","Flint Firebirds",64,7,7,14,0.22,-9,0,0,0,0,0,21
"Artem Frolov","NO",2007-05-05,"6.00",194,"D","Flint Firebirds",65,4,10,14,0.22,-2,1,0,1,0,0,27
"Adrian Manzo","NO",2007-08-28,"6.01",190,"D","North Bay Battalion",61,1,13,14,0.23,-12,0,1,1,0,0,18
"Aidan Lane","YES",2007-02-04,"6.01",193,"RW","Brampton Steelheads",13,7,6,13,1,10,2,0,2,1,0,2
"Hughston Hurt","NO",2007-07-10,"6.01",178,"D","Sarnia Sting",67,3,10,13,0.19,-9,0,0,0,0,0,49
"Carter Kostuch","NO",2007-04-21,"5.11",165,"LW","Sarnia Sting",30,4,8,12,0.4,-5,0,0,0,0,0,18
"Aaron Enright","YES",2007-03-28,"6.00",213,"D","North Bay Battalion",49,2,10,12,0.24,3,1,0,1,0,0,18
"James Barr","NO",2007-06-01,"6.01",182,"D","Sarnia Sting",58,2,10,12,0.21,-14,0,1,1,0,0,37
"Dylan Tsherna","NO",2007-02-22,"6.00",185,"RW","Brantford Bulldogs",39,4,7,11,0.28,-5,0,0,0,1,0,18
"Evan Passmore","NO",2006-12-05,"6.05",217,"D","Barrie Colts",62,3,8,11,0.18,-1,0,0,0,0,0,63
"Chase Yanni","YES",2007-01-08,"5.11",183,"LW","Ottawa 67's",62,7,3,10,0.16,-22,0,0,0,1,0,53
"Ethan Weir","YES",2007-01-10,"5.11",185,"RW","Saginaw Spirit",43,2,8,10,0.23,-12,1,2,3,0,0,0
"Reyth Smith","YES",2007-07-27,"6.02",179,"LW","North Bay Battalion",49,5,4,9,0.18,-2,0,0,0,0,0,43
"Michael Dec","NO",2007-01-29,"5.10",161,"RW","Owen Sound Attack",8,4,5,9,1.13,1,1,1,2,0,0,0
"Haeden Ellis","YES",2007-03-07,"5.10",161,"RW","Kitchener Rangers",36,3,6,9,0.25,6,0,0,0,0,0,2
"Xander Velliaris","YES",2007-04-23,"6.04",215,"D","Saginaw Spirit",52,1,8,9,0.17,-10,0,0,0,0,0,61
"Nolan Jackson","YES",2007-01-02,"6.02",189,"D","Ottawa 67's",49,1,7,8,0.16,2,0,0,0,0,0,23
"Keegan Gillen","YES",2007-04-24,"5.11",185,"D","Soo Greyhounds",58,0,8,8,0.14,-10,0,0,0,0,0,17
"Shawn Costello","YES",2007-01-20,"6.01",195,"C","Windsor Spitfires",39,0,8,8,0.21,3,0,0,0,0,0,14
"Dylan Luecke","YES",2007-02-22,"6.02",170,"RW","Sarnia Sting",38,4,3,7,0.18,-5,0,0,0,1,1,40
"Briir Long","YES",2007-07-22,"5.11",154,"C","North Bay Battalion",40,3,4,7,0.18,-9,0,0,0,0,0,15
"David Bedkowski","NO",2006-12-07,"6.06",220,"D","Owen Sound Attack",37,3,4,7,0.19,-7,0,1,1,0,0,73
"David Holub","YES",2007-04-11,"5.09",180,"D","Soo Greyhounds",48,3,4,7,0.15,-11,0,0,0,0,0,14
"Rylan Fellinger","NO",2007-05-16,"6.04",214,"D","Flint Firebirds",64,3,4,7,0.11,-8,0,0,0,0,1,23
"Casey Bridgewater","YES",2007-02-07,"5.10",175,"D","Sarnia Sting",54,2,5,7,0.13,-6,0,0,0,1,0,11
"Jack LaBrash","YES",2007-03-04,"6.05",196,"LW","Kitchener Rangers",36,2,5,7,0.19,0,0,0,0,0,0,9
"Stepan Chukharev","YES",2007-02-28,"6.02",192,"RW","North Bay Battalion",38,2,5,7,0.18,-2,0,0,0,0,0,13
"Ben Radley","YES",2007-07-29,"6.00",190,"D","Brantford Bulldogs",60,1,6,7,0.12,0,0,0,0,0,0,10
"Erik Muxlow","YES",2007-03-21,"5.10",192,"LW","Soo Greyhounds",55,1,6,7,0.13,-19,0,0,0,0,0,6
"Max Bleicher","YES",2007-02-14,"5.10",189,"D","Owen Sound Attack",50,2,4,6,0.12,-10,0,0,0,0,0,22
"Rio Kaiser","NO",2006-10-07,"6.07",220,"D","Peterborough Petes",25,1,5,6,0.24,-14,0,0,0,0,0,42
"Grant Spada","YES",2007-06-24,"6.06",216,"D","Guelph Storm",58,0,6,6,0.1,-29,0,0,0,0,0,85
"Easton Mikus","YES",2007-06-19,"6.01",191,"C","Owen Sound Attack",46,3,2,5,0.11,-17,0,0,0,0,0,23
"Max Anderson","NO",2007-07-18,"5.10",160,"C","Flint Firebirds",47,2,3,5,0.11,-1,0,0,0,0,0,33
"PJ Fagan II","YES",2007-05-02,"6.01",205,"D","London Knights",44,2,3,5,0.11,6,0,0,0,1,0,39
"Hayden Barch","YES",2007-04-14,"6.02",194,"D","Saginaw Spirit",27,1,4,5,0.19,-1,0,0,0,0,0,29
"Zach Houben","YES",2007-02-01,"6.06",212,"LW","Ottawa 67's",51,3,1,4,0.08,-22,0,0,0,0,0,35
"Cohen Bidgood","YES",2007-01-11,"6.01",185,"RW","London Knights",19,2,2,4,0.21,-5,1,0,1,0,0,30
"Lukas Moore","YES",2007-04-20,"6.03",201,"D","Kingston Frontenacs",32,2,2,4,0.13,0,0,0,0,0,0,6
"Matheas Stark","NO",2007-01-14,"6.00",161,"LW","Kitchener Rangers",13,2,2,4,0.31,-9,0,1,1,0,0,2
"Zach Wilson","YES",2007-03-07,"6.06",195,"D","North Bay Battalion",47,2,2,4,0.09,-11,0,0,0,0,0,24
"Gabriel Smith","YES",2007-01-01,"6.04",204,"D","Owen Sound Attack",64,1,3,4,0.06,-1,0,0,0,0,0,37
"Kaleb Dietsch","YES",2007-01-03,"6.03",197,"D","Ottawa 67's",61,0,4,4,0.07,-6,0,0,0,0,0,36
"Niko Krmpotic","YES",2007-04-19,"6.01",191,"D","Brantford Bulldogs",44,2,1,3,0.07,-1,0,0,0,0,0,26
"Sam Johnston","YES",2007-07-30,"6.04",187,"RW","Guelph Storm",23,2,1,3,0.13,-1,0,0,0,0,0,12
"Ethan Armstrong","YES",2007-01-23,"6.03",185,"D","Barrie Colts",14,1,2,3,0.21,-1,0,0,0,0,0,2
"Jimmy Sutherland","YES",2007-02-14,"5.09",160,"LW","Guelph Storm",23,1,2,3,0.13,-9,0,0,0,0,0,6
"Kieren Dervin","YES",2007-03-31,"6.01",183,"C","Kingston Frontenacs",10,1,2,3,0.3,2,0,0,0,0,0,6
"Kimi Körbler","NO",2006-09-25,"5.11",166,"RW","Ottawa 67's",39,1,2,3,0.08,-15,0,0,0,0,0,2
"Andrew MacNiel","YES",2007-07-25,"6.02",204,"RD","Kitchener Rangers",33,0,3,3,0.09,6,0,0,0,0,0,25
"Rafek Dianov","YES",2007-02-25,"5.10",175,"LW","Niagara IceDogs",23,1,1,2,0.09,-2,0,0,0,0,0,2
"Haoxi Wang","YES",2007-07-27,"6.05",223,"D","Oshawa Generals",32,0,2,2,0.06,3,0,0,0,0,0,19
"Lucas Teixeira","YES",2007-01-28,"6.01",190,"C","Guelph Storm",6,0,2,2,0.33,0,0,0,0,0,0,0
"Brendan Gerber","YES",2007-02-24,"5.09",179,"LW","London Knights",6,1,0,1,0.17,-1,0,0,0,0,0,0
"Marshall McCharles","NO",2006-11-23,"6.02",192,"LW","Sudbury Wolves",5,1,0,1,0.2,-2,0,0,0,0,0,0
"Parker Holmes","YES",2007-03-08,"6.04",228,"LW","Brantford Bulldogs",21,1,0,1,0.05,-8,0,0,0,0,0,14
"Ryan White","YES",2007-06-28,"5.09",172,"D","Ottawa 67's",8,1,0,1,0.13,1,0,0,0,0,0,2
"André Mondoux","YES",2007-03-16,"6.05",207,"D","Kingston Frontenacs",8,0,1,1,0.13,0,0,0,0,0,0,0
"Cole Dubowsky","YES",2007-06-11,"6.00",190,"LW","Barrie Colts",22,0,1,1,0.05,-8,0,0,0,0,0,35
"Daniel Berehowsky","NO",2006-09-29,"5.11",182,"C","Guelph Storm",5,0,1,1,0.2,-3,0,0,0,0,0,0
"Darcy Dewachter","YES",2007-03-01,"5.11",173,"D","Niagara IceDogs",32,0,1,1,0.03,0,0,0,0,0,0,10
"Jonathan Kapageridis","YES",2007-05-08,"6.00",182,"D","North Bay Battalion",5,0,1,1,0.2,-2,0,0,0,0,0,2
"Kaden Schneider","YES",2007-06-21,"6.03",181,"LD","Kitchener Rangers",14,0,1,1,0.07,-5,0,0,0,0,0,0
"Kimani Eccleston","YES",2007-08-02,"6.04",198,"LW","Sudbury Wolves",2,0,1,1,0.5,1,0,0,0,0,0,0
"Sam Black","YES",2007-03-08,"6.01",186,"LW","Barrie Colts",16,0,1,1,0.06,-3,0,0,0,0,0,4
"Thanasi Marentette","YES",2007-01-30,"6.00",220,"D","Peterborough Petes",28,0,1,1,0.04,-6,0,0,0,0,0,33
"Adam Smeeton","YES",2007-02-12,"6.02",170,"C","North Bay Battalion",1,0,0,0,0,0,0,0,0,0,0,0
"Brody Cook","NO",2007-04-06,"6.00",190,"RW","London Knights",1,0,0,0,0,-2,0,0,0,0,0,0
"Calum Hartnell","NO",2007-06-08,"5.08",168,"D","Peterborough Petes",4,0,0,0,0,-4,0,0,0,0,0,0
"Candon O'Neill","NO",2007-08-11,"6.00",200,"D","Saginaw Spirit",3,0,0,0,0,4,0,0,0,0,0,0
"Declan Gallivan","YES",2007-06-03,"6.02",166,"D","North Bay Battalion",1,0,0,0,0,-1,0,0,0,0,0,0
"Dylan Turcotte","NO",2007-02-06,"6.01",164,"LW","Peterborough Petes",2,0,0,0,0,-1,0,0,0,0,0,0
"Evan Hjelholt","NO",2006-12-14,"6.03",209,"D","Windsor Spitfires",1,0,0,0,0,1,0,0,0,0,0,0
"Grant Booth","YES",2007-01-03,"5.09",180,"LW","Sudbury Wolves",3,0,0,0,0,2,0,0,0,0,0,0
"Jayden Connors","NO",2007-02-26,"5.10",185,"D","Sudbury Wolves",1,0,0,0,0,0,0,0,0,0,0,0
"Joseph Cadorin","NO",2007-03-29,"5.11",180,"LW","Peterborough Petes",4,0,0,0,0,-2,0,0,0,0,0,4
"Kaiden Thatcher","NO",2007-02-08,"6.04",205,"D","Peterborough Petes",4,0,0,0,0,-5,0,0,0,0,0,6
"Keagan Knight","YES",2007-01-11,"6.01",197,"D","Erie Otters",17,0,0,0,0,-3,0,0,0,0,0,8
"Luke Dragusica","NO",2007-02-16,"6.01",178,"D","Brampton Steelheads",8,0,0,0,0,1,0,0,0,0,0,4
"Michael Lavigne","NO",2007-01-17,"6.05",213,"D","Windsor Spitfires",2,0,0,0,0,0,0,0,0,0,0,0
"Nathan McHattie","YES",2007-03-21,"6.03",190,"D","Guelph Storm",2,0,0,0,0,-3,0,0,0,0,0,2
"Oliver Turner","YES",2007-03-18,"6.05",201,"D","Erie Otters",2,0,0,0,0,-1,0,0,0,0,0,0
"Teague Vader","YES",2007-08-23,"6.00",192,"D","Barrie Colts",1,0,0,0,0,0,0,0,0,0,0,0
