"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Tomas Galasek",1985-09-09,"LW","Erie Otters",66,2,3,5,0.08,-13,1,0,0,0,28
"Zach Tranmer",1985-01-18,"LW","London Knights",41,2,3,5,0.12,4,0,0,0,0,13
"Brent Mahon",1984-04-27,"C","Plymouth Whalers",53,1,4,5,0.09,-1,0,1,0,0,23
"Darcy Tuplin",1985-12-31,"C","Belleville Bulls",39,1,4,5,0.13,-5,0,0,0,0,0
"Brett Connolly",1986-08-17,"C","Sudbury Wolves",51,0,5,5,0.1,-14,0,0,0,0,0
"Jiri Paska",1983-08-15,"D","Owen Sound Attack",58,0,5,5,0.09,-2,0,0,0,0,22
"Marc-Andre Rizk",1984-01-27,"C","Saginaw Spirit",44,0,5,5,0.11,-9,0,1,0,0,19
"David Edgeworth",1985-03-18,"C","Belleville Bulls",43,2,2,4,0.09,-6,0,0,0,0,0
"Robbie Drummond",1986-02-19,"C","London Knights",14,2,2,4,0.29,1,0,0,0,0,4
"Scott Maher",1984-04-11,"RW","Kingston Frontenacs",59,2,2,4,0.07,-15,0,0,0,0,143
"Adam Nemeth",1986-02-22,"D","London Knights",37,1,3,4,0.11,7,0,0,0,0,22
"Austin Corredato",1985-03-01,"RW","Kingston Frontenacs",60,1,3,4,0.07,-15,0,0,0,0,37
"Jeff Leavitt",1986-04-16,"LW","Windsor Spitfires",39,1,3,4,0.1,1,0,0,0,0,0
"Drew Petkoff",1985-03-17,"D","Brampton Battalion",48,0,4,4,0.08,3,0,0,0,0,6
"Justin Dacosta",1985-05-10,"D","Barrie Colts",47,0,4,4,0.09,3,0,0,0,0,19
"Tomas Linhart",1984-02-16,"D","London Knights",55,0,4,4,0.07,6,0,0,0,0,30
"Steve Zmudczynski",1985-04-04,"RW","Guelph Storm",49,3,0,3,0.06,-1,0,0,1,0,9
"Bryan Rempel",1985-02-12,"LW","Sault Ste. Marie Greyhounds",29,2,1,3,0.1,-3,0,0,1,0,29
"Chris Rebernik",1985-10-27,"RW","Toronto St. Michael's Majors",43,2,1,3,0.07,-7,0,0,0,0,0
"Tomas Csabi",1984-11-16,"LW","Saginaw Spirit",19,2,1,3,0.16,-2,0,0,1,0,8
"Adam Rhymer",1984-02-27,"RW","Kingston Frontenacs",15,1,2,3,0.2,-4,1,0,1,0,0
"Iain McPhee",1985-10-01,"D","Windsor Spitfires",51,1,2,3,0.06,10,0,0,0,0,0
"Jordan Watson",1985-06-03,"LW","Belleville Bulls",20,1,2,3,0.15,-4,0,0,0,0,0
"Kyle Martiniuk",1985-02-08,"D","Sudbury Wolves",60,1,2,3,0.05,-21,0,0,0,0,38
"Matt Kelly",1985-03-23,"D","Belleville Bulls",23,0,3,3,0.13,-3,0,1,0,0,0
"Erik Lundmark",1985-03-22,"D","Plymouth Whalers",41,2,0,2,0.05,5,0,0,0,0,20
"Kory Helowka",1986-05-14,"D","Erie Otters",55,2,0,2,0.04,-13,1,0,0,0,0
"Mike Chmielewski",1986-02-25,"RW","Kitchener Rangers",3,2,0,2,0.67,2,0,0,0,0,0
"D.J. Jelitto",1984-06-29,"LW","Saginaw Spirit",26,0,2,2,0.08,-6,0,0,0,0,4
"Kyle Raftis",1986-05-28,"D","Oshawa Generals",46,0,2,2,0.04,5,0,2,0,0,6
"Paul Bortignon",1985-05-15,"D","Sarnia Sting",48,0,2,2,0.04,2,0,1,0,0,0
"Cameron Black",1985-03-12,"D","Sudbury Wolves",32,1,0,1,0.03,-6,0,0,0,0,0
"Drew O'Connell",1984-10-24,"RW","Erie Otters",37,1,0,1,0.03,-9,0,0,0,0,0
"Jamie VanderVeeken",1986-01-20,"LW","Guelph Storm",5,1,0,1,0.2,-3,1,0,0,0,0
"Marko Kovacevic",1985-06-08,"C","Sudbury Wolves",9,1,0,1,0.11,-5,0,0,0,0,2
"Mick Okrzesik",1985-01-21,"D","Guelph Storm",50,1,0,1,0.02,-4,1,0,0,0,28
"Mike McLean",1986-01-06,"LW","Oshawa Generals",2,1,0,1,0.5,1,0,0,0,0,0
"Robbie Lawrance",1986-05-04,"D","Ottawa 67's",3,1,0,1,0.33,3,0,0,0,0,0
"Ryan Stephenson",1986-04-09,"LW","Kingston Frontenacs",65,1,0,1,0.02,-14,0,0,0,0,8
"Tyler Lawson",1983-05-19,"LW","Barrie Colts",19,1,0,1,0.05,1,0,0,0,0,37
"Andrew Gibbons",1986-08-12,"RW","Oshawa Generals",5,0,1,1,0.2,1,0,0,0,0,0
"Brandon Dafoe",1985-04-06,"D","Erie Otters",43,0,1,1,0.02,-4,0,0,0,0,18
"Brett Howden",1984-08-05,"D","Owen Sound Attack",18,0,1,1,0.06,-3,0,0,0,0,0
"Cam Fergus",1986-09-29,"C","Kitchener Rangers",5,0,1,1,0.2,-1,0,0,0,0,0
"David Frawley",1984-01-26,"C","Kitchener Rangers",11,0,1,1,0.09,-1,0,0,0,0,0
"Felice Turano",1985-03-10,"D","Guelph Storm",1,0,1,1,1,-1,0,1,0,0,2
"Jayme Helmer",1985-10-21,"LW","London Knights",10,0,1,1,0.1,0,0,0,0,0,0
"Jonathan White",1985-05-21,"D","Sault Ste. Marie Greyhounds",8,0,1,1,0.13,0,0,0,0,0,6
"Mike Pain",1985-10-02,"D","Saginaw Spirit",32,0,1,1,0.03,-3,0,0,0,0,49
"Nick Duff",1985-12-12,"D","Kitchener Rangers",27,0,1,1,0.04,-2,0,0,0,0,21
"Andrew Marshall",1986-08-07,"D","Barrie Colts",3,0,0,0,0,0,0,0,0,0,0
"Blake Allan",1984-06-10,"D","Belleville Bulls",41,0,0,0,0,-5,0,0,0,0,0
"Brodie Beard",1986-06-12,"D","Ottawa 67's",4,0,0,0,0,5,0,0,0,0,0
"Bryan Young",1986-08-06,"D","Peterborough Petes",2,0,0,0,0,0,0,0,0,0,0
"Dan Marziani",1986-02-10,"D","Brampton Battalion",10,0,0,0,0,-4,0,0,0,0,0
"David Lyall",1986-09-29,"D","Sarnia Sting",3,0,0,0,0,-1,0,0,0,0,0
"Denis Khudyakov",1984-03-08,"","Windsor Spitfires",10,0,0,0,0,0,0,0,0,0,0
"Evan Lagace",1983-12-08,"LW","Erie Otters",21,0,0,0,0,-3,0,0,0,0,84
"Jacob Heller",1985-02-13,"D","Erie Otters",10,0,0,0,0,-5,0,0,0,0,0
"Jacob King",1986-01-04,"C","Sault Ste. Marie Greyhounds",1,0,0,0,0,0,0,0,0,0,0
"Jakub Straus",1985-07-23,"","Barrie Colts",2,0,0,0,0,0,0,0,0,0,0
"Jason Pitton",1986-05-23,"LW","Sault Ste. Marie Greyhounds",1,0,0,0,0,0,0,0,0,0,0
"Jeff Shattler",1984-12-26,"C","London Knights",1,0,0,0,0,0,0,0,0,0,0
"Jiri Visenka",1985-09-11,"D","Kitchener Rangers",5,0,0,0,0,0,0,0,0,0,0
"Justin Hodgins",1984-03-01,"RW","Windsor Spitfires",8,0,0,0,0,-3,0,0,0,0,0
"Kyle Musselman",1985-04-21,"RW","Sudbury Wolves",10,0,0,0,0,-4,0,0,0,0,0
"Kyle O'Neil",1985-03-01,"RW","London Knights",2,0,0,0,0,0,0,0,0,0,0
"Kyle Sonnenburg",1986-05-07,"D","Belleville Bulls",4,0,0,0,0,0,0,0,0,0,0
"Liam Reddox",1986-01-27,"LW","Peterborough Petes",4,0,0,0,0,-2,0,0,0,0,0
"Martin Karafiat",1985-10-21,"D","Toronto St. Michael's Majors",4,0,0,0,0,-1,0,0,0,0,0
"Matt McCann",1985-08-15,"D","Kitchener Rangers",17,0,0,0,0,-1,0,0,0,0,21
"Matt Smyth",1985-07-03,"D","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,2
"Michael Fish",1985-04-28,"RW","Owen Sound Attack",4,0,0,0,0,0,0,0,0,0,0
"Mike Della Mora",1984-04-24,"C","Peterborough Petes",2,0,0,0,0,0,0,0,0,0,0
"Mike Moher",1985-05-01,"LW","Sault Ste. Marie Greyhounds",17,0,0,0,0,-5,0,0,0,0,0
"Miroslav Hlavaty",1984-12-03,"D","Sudbury Wolves",9,0,0,0,0,-3,0,0,0,0,9
"Sean Dickson",1984-02-01,"D","Belleville Bulls",10,0,0,0,0,-4,0,0,0,0,0
"Sean Pennock",1985-10-20,"D","Plymouth Whalers",3,0,0,0,0,1,0,0,0,0,0
"Steve Phillips",1985-07-18,"C","Plymouth Whalers",12,0,0,0,0,-1,0,0,0,0,13
"Steve Ward",1986-02-13,"D","Sarnia Sting",6,0,0,0,0,-1,0,0,0,0,0
"Trevor Waddell",1986-01-29,"D","Plymouth Whalers",10,0,0,0,0,-1,0,0,0,0,0
"Troy Hazzard",1985-05-03,"LW","Mississauga IceDogs",2,0,0,0,0,0,0,0,0,0,0
