"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Mark Flood","NO",1984-09-29,"6.01",185,"D","Peterborough Petes",68,5,24,29,0.43,9,3,14,17,2,0,18
"Julian Talbot","YES",1985-03-24,"5.11",178,"C","Ottawa 67's",62,10,18,28,0.45,14,0,0,0,0,0,13
"Mike Knight","NO",1984-10-07,"6.01",210,"D","Belleville Bulls",68,7,21,28,0.41,-11,2,8,10,2,0,71
"David Pszenyczny","YES",1985-02-18,"6.00",190,"D","Sarnia Sting",68,13,14,27,0.4,22,10,3,13,1,0,116
"Ryan Donally","NO",1985-02-04,"6.05",226,"LW","Windsor Spitfires",65,11,15,26,0.4,1,1,2,3,1,1,108
"Jiri Drtina","YES",1985-03-01,"6.00",192,"D","Guelph Storm",63,8,18,26,0.41,-16,3,11,14,1,0,28
"Paul Bissonnette","NO",1985-03-11,"6.02",216,"D","Saginaw Spirit",67,7,16,23,0.34,-9,1,8,9,0,2,57
"Danny Syvret","YES",1985-06-13,"6.00",206,"D","London Knights",68,8,14,22,0.32,4,7,7,14,0,0,31
"Andrew Shennan","NO",1985-02-19,"6.00",205,"RW","Barrie Colts",63,5,17,22,0.35,3,0,2,2,0,0,121
"Jeff Larsh","NO",1985-01-24,"6.00",195,"RW","Sault Ste. Marie Greyhounds",58,13,8,21,0.36,-12,3,0,3,0,0,0
"Tyler Harrison","NO",1984-12-24,"6.05",191,"LW","Brampton Battalion",67,11,10,21,0.31,-2,1,2,3,0,1,36
"Chris Hulit","YES",1985-01-15,"6.01",195,"RW","Oshawa Generals",67,9,12,21,0.31,6,3,1,4,0,0,0
"Alex Shevchenko","YES",1984-10-11,"6.02",185,"LW","Sudbury Wolves",61,7,14,21,0.34,-21,2,4,6,0,1,34
"Blair Jarrett","NO",1984-10-25,"6.03",210,"RW","Mississauga IceDogs",64,7,13,20,0.31,-8,1,1,2,1,0,0
"Mark Mancari","NO",1985-07-11,"6.03",225,"RW","Ottawa 67's",61,8,11,19,0.31,8,1,0,1,1,0,0
"Derek Lyons","YES",1985-07-15,"6.00",181,"LW","Mississauga IceDogs",67,7,11,18,0.27,1,0,0,0,2,0,52
"Kyle Quincey","YES",1985-08-12,"6.02",210,"D","London Knights",66,6,12,18,0.27,5,3,7,10,1,0,77
"Drew Larman","YES",1985-05-15,"6.03",205,"C","Sarnia Sting",67,4,14,18,0.27,4,0,2,2,1,1,25
"Mike Angelidis","YES",1985-06-27,"6.01",215,"LW","Owen Sound Attack",65,7,10,17,0.26,-2,0,2,2,1,0,81
"Stuart Simmons","YES",1984-09-26,"6.00",220,"D","Brampton Battalion",62,3,14,17,0.27,27,1,2,3,0,0,92
"Frank Rediker","NO",1985-03-15,"6.02",205,"D","Windsor Spitfires",51,8,8,16,0.31,-11,2,4,6,2,0,120
"David Liffiton","NO",1984-10-18,"6.02",205,"D","Plymouth Whalers",64,5,11,16,0.25,15,1,1,2,2,0,139
"Ivan Svarny","YES",1984-10-31,"6.02",180,"D","Belleville Bulls",65,5,11,16,0.25,1,1,6,7,1,0,69
"David Lomas","YES",1985-03-21,"6.01",218,"RW","Windsor Spitfires",66,9,6,15,0.23,-2,0,0,0,1,0,85
"Matt Puntureri","NO",1985-06-17,"5.11",190,"C","Sault Ste. Marie Greyhounds",47,6,9,15,0.32,0,3,0,3,0,0,19
"Nathan McIver","YES",1985-01-06,"6.02",200,"D","Toronto St. Michael's Majors",68,5,10,15,0.22,5,0,0,0,1,0,121
"Ryan Kitchen","YES",1985-02-06,"5.10",183,"RW","Sault Ste. Marie Greyhounds",62,3,12,15,0.24,-9,0,2,2,1,0,22
"Marc Methot","YES",1985-06-21,"6.03",228,"D","London Knights",68,2,13,15,0.22,1,1,4,5,0,0,46
"Martin Lojek","YES",1985-08-19,"6.04",234,"D","Brampton Battalion",65,1,13,14,0.22,16,0,3,3,0,0,0
"Greg Williams","YES",1985-01-22,"6.03",205,"RW","Peterborough Petes",64,9,3,12,0.19,-10,2,0,2,1,0,64
"Connor Cameron","YES",1985-05-11,"5.11",180,"C","Toronto St. Michael's Majors",50,4,7,11,0.22,-8,0,1,1,0,0,45
"Nick Thomas","YES",1985-06-19,"5.11",185,"LW","Sarnia Sting",55,4,6,10,0.18,0,2,0,2,1,0,96
"Chad Robinson","NO",1985-01-18,"6.01",195,"LW","Peterborough Petes",55,2,8,10,0.18,-6,1,1,2,1,0,116
"John Neal","YES",1985-05-29,"5.10",175,"D","Oshawa Generals",66,2,8,10,0.15,5,1,2,3,1,0,0
"Mike Looby","NO",1985-01-28,"6.00",180,"D","Brampton Battalion",56,1,9,10,0.18,-5,0,2,2,0,0,46
"Mike Letizia","YES",1985-02-15,"6.01",200,"D","Plymouth Whalers",60,2,7,9,0.15,27,1,0,1,0,0,38
"Aaron Dawson","YES",1985-03-11,"6.05",220,"D","Peterborough Petes",65,1,8,9,0.14,-13,0,3,3,0,0,76
"Trevor Hendrikx","NO",1985-03-29,"6.02",205,"D","Peterborough Petes",56,1,8,9,0.16,-8,0,3,3,0,0,128
"Todd Griffith","YES",1985-01-27,"5.11",184,"LW","Belleville Bulls",51,7,1,8,0.16,-4,1,0,1,1,0,53
"Michael Tuomi","YES",1985-01-26,"5.10",200,"C","Barrie Colts",54,6,2,8,0.15,-5,0,0,0,0,0,26
"Jesse Jenish","YES",1985-07-26,"6.03",205,"LW","Saginaw Spirit",49,4,4,8,0.16,-18,1,1,2,0,0,70
"Colin Baker","YES",1985-05-29,"5.10",155,"C","Sarnia Sting",35,3,5,8,0.23,-1,1,0,1,0,0,0
"Noel Coultice","NO",1985-01-05,"5.11",171,"D","Erie Otters",66,3,5,8,0.12,-15,1,2,3,0,0,43
"Jason Dixon","YES",1985-02-21,"5.10",175,"C","Windsor Spitfires",34,1,7,8,0.24,1,0,1,1,0,0,13
"Justin Suda","NO",1984-09-29,"6.03",202,"D","Kingston Frontenacs",66,4,3,7,0.11,-21,1,0,1,0,0,58
"Ryan Hastings","NO",1985-08-03,"6.03",225,"D","Sudbury Wolves",57,1,6,7,0.12,-29,0,3,3,0,0,67
"Warren Cooper","YES",1984-11-30,"5.11",165,"C","Mississauga IceDogs",33,1,6,7,0.21,-7,0,5,5,0,0,20
"Will Colbert","YES",1985-02-06,"6.02",190,"D","Ottawa 67's",56,1,6,7,0.13,10,0,3,3,0,0,23
"Shawn Futers","YES",1985-09-02,"6.00",224,"D","Peterborough Petes",42,3,3,6,0.14,-5,1,0,1,0,0,54
"Tyler Dutchyshen","YES",1985-06-02,"5.11",175,"C","Sault Ste. Marie Greyhounds",51,2,4,6,0.12,-4,0,0,0,0,0,14
"Ian Maracle","YES",1985-02-27,"6.03",200,"D","Mississauga IceDogs",52,1,5,6,0.12,-3,0,2,2,0,0,50
"Ryan Hamilton","NO",1985-04-15,"6.02",219,"LW","Barrie Colts",24,3,2,5,0.21,4,0,0,0,0,0,10
"Aaron Lewicki","YES",1985-02-11,"5.11",178,"RW","Belleville Bulls",56,2,3,5,0.09,3,0,0,0,0,0,8
"Tomas Galasek","YES",1985-09-09,"6.02",225,"LW","Erie Otters",66,2,3,5,0.08,-13,1,0,1,0,0,28
"Zach Tranmer","YES",1985-01-18,"5.09",162,"LW","London Knights",41,2,3,5,0.12,4,0,0,0,0,0,13
"Chris Hawley","NO",1985-03-18,"6.03",210,"D","Mississauga IceDogs",65,0,5,5,0.08,-9,0,0,0,0,0,51
"Chris Bain","NO",1984-11-27,"6.00",210,"LW","London Knights",62,3,1,4,0.06,3,0,0,0,0,0,206
"David Edgeworth","YES",1985-03-18,"6.02",195,"C","Belleville Bulls",43,2,2,4,0.09,-6,0,0,0,0,0,0
"Gary Klapkowski","NO",1985-02-13,"5.09",188,"RW","Plymouth Whalers",28,2,2,4,0.14,0,0,1,1,0,0,0
"Austin Corredato","YES",1985-03-01,"6.02",184,"RW","Kingston Frontenacs",60,1,3,4,0.07,-15,0,0,0,0,0,37
"Drew Petkoff","YES",1985-03-17,"6.02",175,"D","Brampton Battalion",48,0,4,4,0.08,3,0,0,0,0,0,6
"Justin Dacosta","YES",1985-05-10,"5.10",182,"D","Barrie Colts",47,0,4,4,0.09,3,0,0,0,0,0,19
"Steve Zmudczynski","YES",1985-04-04,"6.03",210,"RW","Guelph Storm",49,3,0,3,0.06,-1,0,0,0,1,0,9
"Bryan Rempel","YES",1985-02-12,"6.01",180,"LW","Sault Ste. Marie Greyhounds",29,2,1,3,0.1,-3,0,0,0,1,0,29
"Tomas Csabi","YES",1984-11-16,"6.01",182,"LW","Saginaw Spirit",19,2,1,3,0.16,-2,0,0,0,1,0,8
"Jordan Watson","YES",1985-06-03,"5.09",189,"LW","Belleville Bulls",20,1,2,3,0.15,-4,0,0,0,0,0,0
"Kyle Martiniuk","YES",1985-02-08,"6.04",190,"D","Sudbury Wolves",60,1,2,3,0.05,-21,0,0,0,0,0,38
"Matt Kelly","YES",1985-03-23,"6.02",205,"D","Belleville Bulls",23,0,3,3,0.13,-3,0,1,1,0,0,0
"Erik Lundmark","YES",1985-03-22,"6.05",208,"D","Plymouth Whalers",41,2,0,2,0.05,5,0,0,0,0,0,20
"Jeff Whitfield","NO",1985-02-06,"6.03",211,"D","Sarnia Sting",34,0,2,2,0.06,6,0,0,0,0,0,33
"Paul Bortignon","YES",1985-05-15,"6.02",200,"D","Sarnia Sting",48,0,2,2,0.04,2,0,1,1,0,0,0
"Cameron Black","YES",1985-03-12,"6.01",192,"D","Sudbury Wolves",32,1,0,1,0.03,-6,0,0,0,0,0,0
"Drew O'Connell","YES",1984-10-24,"5.09",176,"RW","Erie Otters",37,1,0,1,0.03,-9,0,0,0,0,0,0
"Marko Kovacevic","YES",1985-06-08,"6.02",200,"C","Sudbury Wolves",9,1,0,1,0.11,-5,0,0,0,0,0,2
"Mick Okrzesik","YES",1985-01-21,"6.04",210,"D","Guelph Storm",50,1,0,1,0.02,-4,1,0,1,0,0,28
"Brandon Dafoe","YES",1985-04-06,"5.11",191,"D","Erie Otters",43,0,1,1,0.02,-4,0,0,0,0,0,18
"Felice Turano","YES",1985-03-10,"5.11",185,"D","Guelph Storm",1,0,1,1,1,-1,0,1,1,0,0,2
"Jonathan White","YES",1985-05-21,"6.02",185,"D","Sault Ste. Marie Greyhounds",8,0,1,1,0.13,0,0,0,0,0,0,6
"Lane Moodie","NO",1985-04-12,"5.11",205,"LW","Owen Sound Attack",8,0,1,1,0.13,-4,0,0,0,0,0,0
"Tyson Gimblett","NO",1985-04-01,"6.03",220,"D","Owen Sound Attack",46,0,1,1,0.02,-13,0,0,0,0,0,59
"Jacob Heller","YES",1985-02-13,"6.02",220,"D","Erie Otters",10,0,0,0,0,-5,0,0,0,0,0,0
"Jakub Straus","YES",1985-07-23,"5.10",200,"","Barrie Colts",2,0,0,0,0,0,0,0,0,0,0,0
"Jeff Shattler","YES",1984-12-26,"6.00",170,"C","London Knights",1,0,0,0,0,0,0,0,0,0,0,0
"Jiri Visenka","YES",1985-09-11,"6.03",176,"D","Kitchener Rangers",5,0,0,0,0,0,0,0,0,0,0,0
"John Costa","NO",1985-01-21,"6.00",200,"C","London Knights",5,0,0,0,0,-1,0,0,0,0,0,0
"Kyle Musselman","YES",1985-04-21,"6.00",190,"RW","Sudbury Wolves",10,0,0,0,0,-4,0,0,0,0,0,0
"Kyle O'Neil","YES",1985-03-01,"5.09",185,"RW","London Knights",2,0,0,0,0,0,0,0,0,0,0,0
"Matt McCann","YES",1985-08-15,"6.03",185,"D","Kitchener Rangers",17,0,0,0,0,-1,0,0,0,0,0,21
"Matt Smyth","YES",1985-07-03,"6.02",181,"D","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,0,2
"Michael Fish","YES",1985-04-28,"6.01",195,"RW","Owen Sound Attack",4,0,0,0,0,0,0,0,0,0,0,0
"Mike Moher","YES",1985-05-01,"6.01",205,"LW","Sault Ste. Marie Greyhounds",17,0,0,0,0,-5,0,0,0,0,0,0
"Miroslav Hlavaty","YES",1984-12-03,"6.00",178,"D","Sudbury Wolves",9,0,0,0,0,-3,0,0,0,0,0,9
"Steve Phillips","YES",1985-07-18,"5.11",191,"C","Plymouth Whalers",12,0,0,0,0,-1,0,0,0,0,0,13
"Troy Hazzard","YES",1985-05-03,"",NA,"LW","Mississauga IceDogs",2,0,0,0,0,0,0,0,0,0,0,0
