"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Patrick Watling","NO",1993-09-26,"6.00",173,"C","Guelph Storm",67,6,17,23,0.34,-1,0,0,0,1,0,22
"Josh Anderson","YES",1994-05-07,"6.03",212,"RW","London Knights",64,12,10,22,0.34,17,0,0,0,2,0,34
"Garrett Hooey","NO",1994-06-02,"6.01",195,"LW","Belleville Bulls",68,10,11,21,0.31,-14,3,0,3,0,0,47
"Joel Wigle","NO",1994-02-14,"6.02",205,"RW","Niagara IceDogs",63,12,8,20,0.32,-1,0,1,1,3,0,51
"Adam Pelech","NO",1994-08-16,"6.02",215,"D","Erie Otters",44,2,18,20,0.45,-20,1,8,9,0,0,52
"Brock McGinn","NO",1994-02-02,"6.00",180,"LW","Guelph Storm",33,12,7,19,0.58,-2,6,0,6,2,0,25
"Nathan Cull","NO",1994-01-07,"5.11",188,"LW","Kingston Frontenacs",63,8,11,19,0.3,-16,2,0,2,1,0,120
"Terry Trafford","NO",1994-02-14,"5.11",190,"C","Saginaw Spirit",62,8,11,19,0.31,-11,0,0,0,1,0,43
"Jamie Lewis","YES",1994-08-22,"5.10",204,"C","Brampton Battalion",63,6,13,19,0.3,2,1,1,2,2,0,36
"Trevor Carrick","YES",1994-07-04,"6.02",181,"D","Mississauga St. Michael's Majors",68,6,13,19,0.28,-5,1,6,7,1,0,64
"Jake Dotchin","YES",1994-03-24,"6.03",207,"D","Owen Sound Attack",64,3,16,19,0.3,-2,1,7,8,0,0,77
"Brett Welychka","YES",1994-03-03,"5.11",189,"C","London Knights",46,9,9,18,0.39,7,0,0,0,1,1,18
"Ryan Van Stralen","NO",1993-11-10,"6.03",207,"LW","Ottawa 67's",60,7,11,18,0.3,0,2,0,2,0,0,70
"Slater Koekkoek","NO",1994-02-18,"6.02",188,"D","Peterborough Petes",26,5,13,18,0.69,-7,1,7,8,0,0,17
"Brenden Miller","YES",1994-03-29,"6.01",190,"D","Brampton Battalion",50,3,14,17,0.34,-2,0,8,8,0,0,25
"Zac Leslie","NO",1994-01-31,"6.00",187,"D","Guelph Storm",65,2,15,17,0.26,-3,1,6,7,0,0,54
"Dylan Staples","NO",1994-04-01,"6.00",191,"RW","Sault Ste. Marie Greyhounds",51,9,7,16,0.31,-3,1,0,1,0,0,19
"Max Iafrate","NO",1994-03-28,"6.02",218,"D","Kitchener Rangers",62,6,10,16,0.26,1,1,2,3,0,0,97
"Cody Payne","NO",1994-01-14,"6.02",220,"RW","Plymouth Whalers",60,5,11,16,0.27,-2,0,1,1,0,0,107
"Gianluca Curcuruto","NO",1994-02-25,"6.01",200,"D","Sault Ste. Marie Greyhounds",63,3,13,16,0.25,-14,2,3,5,0,0,36
"Stephen Pierog","YES",1994-06-07,"5.11",190,"C","Peterborough Petes",61,9,6,15,0.25,-13,0,1,1,0,0,63
"Brett Gustavsen","YES",1994-03-13,"5.07",180,"LW","Ottawa 67's",60,8,7,15,0.25,-1,1,1,2,0,0,75
"Spenser Cobbold","YES",1994-08-13,"5.09",167,"LW","Mississauga St. Michael's Majors",62,8,7,15,0.24,-7,3,0,3,0,0,71
"Brandon Devlin","NO",1994-04-27,"6.02",204,"D","Windsor Spitfires",55,4,11,15,0.27,6,3,1,4,0,0,53
"Matia Marcantuoni","NO",1994-02-22,"6.00",202,"C","Kitchener Rangers",24,9,5,14,0.58,2,3,2,5,2,0,10
"Anthony Cortellessa","YES",1994-02-15,"5.10",180,"LW","Erie Otters",66,7,7,14,0.21,-34,4,2,6,0,1,29
"Justin Auger","YES",1994-05-14,"6.07",230,"RW","Guelph Storm",58,7,7,14,0.24,-9,1,2,3,1,0,39
"Justin Kea","NO",1994-02-07,"6.04",206,"C","Saginaw Spirit",65,3,11,14,0.22,-4,0,1,1,0,0,76
"Luke Mercer","NO",1994-04-30,"6.00",180,"D","Niagara IceDogs",65,3,11,14,0.22,32,1,2,3,0,0,50
"Marcus McIvor","NO",1994-05-20,"6.02",224,"D","Brampton Battalion",64,1,13,14,0.22,-1,0,3,3,1,0,35
"Spencer Green","YES",1994-01-28,"6.00",191,"LW","Kingston Frontenacs",52,6,5,11,0.21,-15,0,0,0,0,0,14
"Jack Nevins","NO",1993-09-18,"6.02",199,"LW","Kingston Frontenacs",59,5,6,11,0.19,-12,1,2,3,1,0,85
"Taylor Fielding","NO",1994-01-01,"6.01",207,"RW","Ottawa 67's",52,3,8,11,0.21,7,0,0,0,1,0,49
"Mark Petaccio","NO",1994-03-26,"6.03",190,"RW","Sault Ste. Marie Greyhounds",50,7,3,10,0.2,-8,1,1,2,1,0,57
"Curtis Meighan","YES",1994-03-27,"5.11",183,"C","Kitchener Rangers",65,4,6,10,0.15,-1,0,0,0,1,0,4
"Mitchell Eisenberg","NO",1994-02-17,"5.09",170,"LW","Erie Otters",62,3,7,10,0.16,-23,0,1,1,0,0,8
"Dylan Corson","NO",1994-03-01,"5.11",190,"C","Belleville Bulls",67,2,8,10,0.15,-24,0,0,0,0,0,83
"Alex Gudbranson","NO",1994-09-03,"6.02",216,"D","Kingston Frontenacs",50,2,7,9,0.18,0,0,2,2,1,0,52
"Liam Maaskant","YES",1994-03-10,"6.04",214,"D","Erie Otters",67,4,4,8,0.12,-46,0,0,0,1,0,74
"Nickolas Latta","NO",1993-10-05,"6.01",194,"C","Sarnia Sting",53,4,4,8,0.15,-9,0,1,1,1,0,40
"Frank Schumacher","NO",1993-10-12,"6.02",204,"D","Saginaw Spirit",37,1,7,8,0.22,-1,1,3,4,0,0,31
"Troy Donnay","NO",1994-02-18,"6.07",205,"D","Erie Otters",50,1,7,8,0.16,-24,1,1,2,0,0,44
"Adam Lloyd","YES",1994-02-13,"6.00",195,"LW","Kingston Frontenacs",53,3,4,7,0.13,-18,0,0,0,0,0,46
"Brendan Bell","YES",1994-03-17,"6.02",208,"LW","Barrie Colts",56,3,4,7,0.13,-1,1,1,2,0,0,41
"Grant Webermin","NO",1994-02-24,"6.00",188,"D","Saginaw Spirit",47,3,4,7,0.15,-8,1,1,2,0,0,50
"Josh MacDonald","YES",1994-03-26,"5.11",186,"LW","Barrie Colts",55,3,4,7,0.13,-3,0,0,0,1,0,28
"Jack Kuzmyk","NO",1993-09-28,"6.02",217,"D","Sarnia Sting",65,0,7,7,0.11,-17,0,1,1,0,0,38
"Brandon Lesway","YES",1994-03-24,"5.10",170,"RW","Kitchener Rangers",47,3,3,6,0.13,-1,0,0,0,0,0,4
"Vadim Khlopotov","YES",1994-04-22,"6.01",180,"LW","Saginaw Spirit",52,2,4,6,0.12,-20,0,0,0,0,0,24
"Holden Cook","NO",1994-07-28,"6.01",190,"RW","Owen Sound Attack",59,1,5,6,0.1,-4,0,0,0,0,0,19
"Nathan Glass","YES",1994-02-13,"6.00",182,"D","Erie Otters",61,0,6,6,0.1,-36,0,0,0,0,0,24
"Sean Callaghan","YES",1994-02-08,"6.04",220,"D","Ottawa 67's",61,3,2,5,0.08,11,0,0,0,0,0,84
"Chase Hatcher","YES",1994-02-22,"6.02",200,"RW","Peterborough Petes",35,1,4,5,0.14,-12,0,0,0,0,0,29
"Devon Rymarchuk","YES",1994-02-09,"6.03",196,"LW","Owen Sound Attack",52,1,4,5,0.1,-5,0,1,1,0,0,66
"Ty Bilcke","YES",1994-04-23,"6.02",221,"RW","Windsor Spitfires",62,1,4,5,0.08,-11,0,0,0,0,0,221
"Jacob Ringuette","NO",1994-06-03,"6.01",200,"D","Saginaw Spirit",39,0,5,5,0.13,2,0,0,0,0,0,10
"Josh Brown","NO",1994-01-21,"6.04",215,"D","Oshawa Generals",46,0,4,4,0.09,-9,0,0,0,0,0,49
"Spencer Turcotte","YES",1994-02-17,"6.02",203,"RW","Guelph Storm",57,2,1,3,0.05,-2,0,0,0,0,0,68
"Alex Morgan","YES",1994-05-13,"6.00",205,"LW","Sault Ste. Marie Greyhounds",36,1,2,3,0.08,-9,0,0,0,0,0,59
"Justice Dundas","YES",1994-05-02,"6.01",190,"LW","Sarnia Sting",44,1,2,3,0.07,-9,0,1,1,0,0,102
"Adam Bignell","NO",1994-03-24,"6.00",188,"D","Belleville Bulls",52,0,3,3,0.06,-24,0,0,0,0,0,40
"Cody Mintz","NO",1994-07-18,"5.09",174,"D","Sault Ste. Marie Greyhounds",36,0,3,3,0.08,-4,0,0,0,0,0,39
"Connor Jarvis","YES",1994-08-27,"5.08",186,"C","Brampton Battalion",50,0,3,3,0.06,-3,0,0,0,0,0,20
"Andres Kopstals","YES",1994-02-14,"5.11",184,"C","Mississauga St. Michael's Majors",23,0,2,2,0.09,2,0,0,0,0,0,4
"Andrew Tessier","YES",1994-01-01,"6.01",203,"D","Kingston Frontenacs",52,0,2,2,0.04,-29,0,1,1,0,0,37
"Evan McEneny","NO",1994-05-22,"6.02",213,"D","Kitchener Rangers",2,0,2,2,1,3,0,1,1,0,0,4
"Grant Syrette","YES",1994-07-08,"6.01",215,"LW","Mississauga St. Michael's Majors",53,0,2,2,0.04,-16,0,0,0,0,0,74
"Jesse Young","YES",1994-02-28,"6.00",194,"D","Kitchener Rangers",27,0,2,2,0.07,-5,0,0,0,0,0,7
"Jonathan Laser","YES",1994-08-17,"5.11",194,"D","Barrie Colts",24,0,2,2,0.08,-5,0,1,1,0,0,26
"Kurtis MacDermid","YES",1994-03-25,"6.05",222,"D","Owen Sound Attack",9,0,2,2,0.22,0,0,0,0,0,0,7
"Ryan Tuffin","YES",1994-05-16,"6.03",200,"LW","Saginaw Spirit",7,0,2,2,0.29,2,0,0,0,0,0,7
"Connor Crisp","NO",1994-04-08,"6.04",225,"C","Erie Otters",6,0,1,1,0.17,-5,0,0,0,0,0,4
"John Bowen","YES",1994-05-03,"6.02",224,"D","Windsor Spitfires",38,0,1,1,0.03,-7,0,0,0,0,0,61
"Nathan Mater","YES",1994-03-03,"5.11",181,"LW","Sarnia Sting",19,0,1,1,0.05,-5,0,0,0,0,0,6
"Ryan Duhaime","YES",1994-02-19,"5.11",195,"D","Mississauga St. Michael's Majors",39,0,1,1,0.03,-4,0,0,0,0,0,16
"Ryan Shipley","NO",1994-03-03,"5.10",184,"D","Ottawa 67's",23,0,1,1,0.04,-4,0,0,0,0,0,21
"Ryan Zupancic","NO",1993-11-26,"6.00",180,"D","Peterborough Petes",4,0,1,1,0.25,1,0,0,0,0,0,0
"Alex Galchenyuk","NO",1994-02-12,"6.02",205,"C","Sarnia Sting",2,0,0,0,0,-4,0,0,0,0,0,0
"Brennan Feasey","YES",1994-03-28,"5.11",180,"C","Brampton Battalion",16,0,0,0,0,-4,0,0,0,0,0,2
"Daniel Walsh","YES",1994-01-30,"6.00",185,"LW","Ottawa 67's",4,0,0,0,0,-4,0,0,0,0,0,0
"Jared Dennis","YES",1994-01-16,"6.01",180,"LW","Plymouth Whalers",1,0,0,0,0,1,0,0,0,0,0,0
"Jordan McNaughton","YES",1994-03-12,"5.10",189,"D","Windsor Spitfires",14,0,0,0,0,-2,0,0,0,0,0,4
"Jordan Poirier","YES",1994-08-13,"6.03",175,"RW","Brampton Battalion",1,0,0,0,0,1,0,0,0,0,0,0
"Keegan Calder","YES",1994-09-13,"5.10",167,"RW","Guelph Storm",10,0,0,0,0,-2,0,0,0,0,0,2
"Mike DiPaolo","YES",1994-01-07,"6.04",210,"D","Sarnia Sting",14,0,0,0,0,-1,0,0,0,0,0,9
"Peter Poulin Roy","YES",1994-01-09,"6.00",198,"RW","Sudbury Wolves",7,0,0,0,0,-3,0,0,0,0,0,5
"Stephen Midensky","YES",1994-04-15,"6.01",170,"D","Kitchener Rangers",21,0,0,0,0,-11,0,0,0,0,0,5
"Tyler Prong","YES",1994-07-01,"6.01",185,"D","Sudbury Wolves",11,0,0,0,0,-3,0,0,0,0,0,0
