"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Ruslan Akhmadulin",1982-01-26,"LW","Kitchener Rangers",58,12,12,24,0.41,-5,2,4,1,0,33
"Cory Stillman",1983-03-02,"C","Kingston Frontenacs",61,13,10,23,0.38,-8,2,2,2,0,27
"Stacey Britstone",1980-04-11,"C","Oshawa Generals",55,11,12,23,0.42,-6,0,3,2,0,74
"Carlo Colaiacovo",1983-01-27,"D","Erie Otters",52,4,18,22,0.42,7,2,8,1,0,12
"Ryan Ramsay",1983-05-18,"LW","Peterborough Petes",63,8,13,21,0.33,-11,3,2,1,0,65
"Chris Thorburn",1983-06-02,"C","North Bay Centennials",56,12,8,20,0.36,-17,3,3,1,0,33
"Josh Tataryn",1982-07-23,"LW","Ottawa 67's",65,12,8,20,0.31,-2,1,2,2,0,10
"Bob McBride",1982-07-30,"C","Plymouth Whalers",58,8,12,20,0.34,6,1,0,3,0,31
"Matthew House",1980-05-28,"D","Guelph Storm",48,8,12,20,0.42,5,1,4,1,0,33
"Jamie Johnson",1982-01-23,"C","Sarnia Sting",61,6,14,20,0.33,-1,2,4,0,1,24
"Chris Brannen",1980-03-12,"D","Kitchener Rangers",30,5,15,20,0.67,-1,2,6,1,0,21
"Chris Rowan",1982-07-12,"LW","Brampton Battalion",64,4,16,20,0.31,-3,0,2,1,0,60
"Josh Sands",1982-01-27,"LW","Belleville Bulls",52,11,8,19,0.37,0,1,0,2,0,23
"Adam Chapman",1982-03-27,"C","Ottawa 67's",61,10,9,19,0.31,2,2,2,1,0,12
"Dave Csumrik",1980-04-01,"D","Toronto St. Michael's Majors",48,9,9,18,0.38,-6,4,4,0,0,46
"Tim Gleason",1983-01-29,"D","Windsor Spitfires",55,5,13,18,0.33,13,1,5,1,0,101
"Jean-Francois Seguin",1982-04-25,"D","Kingston Frontenacs",58,4,14,18,0.31,-6,1,5,1,0,36
"Jimmy Gagnon",1982-09-16,"RW","Kitchener Rangers",66,10,7,17,0.26,-5,2,0,2,0,155
"Fedor Fedorov",1981-06-11,"LW","Windsor Spitfires",60,7,10,17,0.28,-5,0,2,3,0,115
"Aaron Power",1982-02-04,"D","Barrie Colts",64,2,15,17,0.27,26,1,6,1,0,70
"Steve Eminger",1983-10-31,"D","Kitchener Rangers",50,2,14,16,0.32,0,1,8,0,0,74
"Rob Chapman",1982-01-14,"RW","Sault Ste. Marie Greyhounds",60,7,8,15,0.25,-7,1,0,0,0,61
"Scott Heffernan",1982-03-09,"D","Sarnia Sting",55,5,10,15,0.27,8,0,1,0,1,24
"Malcolm Hutt",1982-05-31,"D","Belleville Bulls",68,2,13,15,0.22,30,0,1,1,0,48
"Libor Ustrnul",1982-02-20,"D","Plymouth Whalers",68,0,15,15,0.22,24,0,1,0,0,208
"Nick Lees",1983-10-22,"C","Oshawa Generals",61,8,6,14,0.23,-15,4,1,2,0,18
"Adam Paiement",1982-03-31,"RW","Belleville Bulls",48,6,8,14,0.29,6,0,0,0,0,28
"Mike Rice",1982-02-01,"LW","Brampton Battalion",52,5,9,14,0.27,-13,0,0,0,0,51
"Jon Hedberg",1982-04-17,"D","Guelph Storm",68,3,11,14,0.21,-14,0,0,1,0,68
"Vaclav Zavoral",1981-05-22,"D","Sault Ste. Marie Greyhounds",57,3,11,14,0.25,9,0,2,0,1,89
"Troy Ilijow",1982-08-25,"RW","Erie Otters",59,5,8,13,0.22,-8,0,0,0,0,45
"Russ Moyer",1982-08-09,"D","Ottawa 67's",65,3,10,13,0.2,-9,1,5,0,0,59
"Maxim Sharifijanov",1982-10-14,"C","Kitchener Rangers",53,2,11,13,0.25,-5,0,4,0,0,6
"Steven Ellis",1982-06-12,"C","Sudbury Wolves",62,6,6,12,0.19,-6,2,1,0,0,13
"Greg Mizzi",1982-05-09,"C","Toronto St. Michael's Majors",49,5,7,12,0.24,-12,0,1,1,0,128
"Jon Howse",1983-09-04,"RW","Peterborough Petes",50,5,7,12,0.24,1,0,0,0,0,21
"Bill Zalba",1982-09-14,"RW","Owen Sound Platers",51,4,8,12,0.24,-5,0,0,0,0,46
"Erik Reitz",1982-07-29,"D","Barrie Colts",63,2,10,12,0.19,20,0,1,0,0,85
"Scott Rozendal",1982-07-28,"RW","Erie Otters",60,5,6,11,0.18,-7,0,1,2,0,75
"Justin Olden",1982-04-18,"RW","London Knights",40,4,7,11,0.28,-2,0,0,0,0,31
"Matthew Albiani",1983-02-14,"C","London Knights",63,3,8,11,0.17,-14,0,1,1,0,12
"Aaron Lobb",1983-06-10,"RW","London Knights",58,2,9,11,0.19,-3,0,0,0,0,23
"Matt Grennier",1983-03-20,"C","Brampton Battalion",58,7,3,10,0.17,-3,0,0,3,0,23
"Pat Montgomery",1982-08-06,"LW","Oshawa Generals",62,5,5,10,0.16,-9,1,0,1,0,90
"Brad Horan",1983-05-15,"RW","Kingston Frontenacs",55,3,7,10,0.18,-5,0,2,0,0,22
"Cole Jarrett",1983-01-04,"D","Plymouth Whalers",57,3,7,10,0.18,18,0,3,1,0,47
"Scott Neil",1981-06-10,"RW","Erie Otters",53,3,7,10,0.19,-13,0,0,0,1,22
"Shaun Peet",1980-10-13,"D","Kingston Frontenacs",36,1,9,10,0.28,9,1,3,0,0,16
"Jon Billy",1981-06-13,"RW","Plymouth Whalers",33,4,5,9,0.27,0,0,0,1,0,5
"Aran Myers",1982-03-17,"C","Guelph Storm",45,3,6,9,0.2,0,0,0,0,0,19
"Luc Chiasson",1982-10-08,"LW","Sarnia Sting",36,3,6,9,0.25,-2,1,0,1,0,14
"Peter Flache",1982-03-04,"C","Guelph Storm",56,3,6,9,0.16,-9,0,0,0,0,40
"Tyler Cook",1982-08-10,"D","Toronto St. Michael's Majors",48,1,8,9,0.19,-3,0,0,0,0,58
"Andrew Brown",1983-07-05,"RW","Guelph Storm",59,5,3,8,0.14,-8,0,0,2,0,17
"Matt Herneisen",1982-02-08,"C","Peterborough Petes",21,4,4,8,0.38,2,0,0,0,0,21
"Riley Moher",1982-06-27,"D","Erie Otters",67,4,4,8,0.12,-11,1,0,1,0,104
"Nate Kiser",1982-05-04,"D","Plymouth Whalers",63,3,5,8,0.13,18,0,1,1,0,102
"Drew Kivell",1983-02-04,"D","Sudbury Wolves",64,1,7,8,0.13,1,0,0,0,0,29
"Marc Lefebvre",1982-05-25,"LW","Ottawa 67's",61,1,7,8,0.13,0,1,1,0,0,21
"Phil Knapp",1982-01-20,"LW","Mississauga IceDogs",41,1,7,8,0.2,-14,0,0,0,0,26
"Chris Cook",1982-02-21,"LW","Kingston Frontenacs",57,4,3,7,0.12,-7,0,0,0,0,28
"Cody McCormick",1983-04-18,"RW","Belleville Bulls",45,3,4,7,0.16,-1,0,0,0,0,42
"Robert Hillier",1980-09-25,"C","North Bay Centennials",10,3,4,7,0.7,1,1,1,0,1,2
"Kris Fraser",1982-09-24,"D","Owen Sound Platers",43,2,5,7,0.16,-4,0,2,0,0,2
"Trevor Blanchard",1983-06-06,"LW","Owen Sound Platers",61,2,5,7,0.11,-14,0,0,0,0,78
"Adam Solnik",1982-04-27,"LW","Mississauga IceDogs",54,1,6,7,0.13,-19,1,0,0,0,19
"Josh Chambers",1982-04-04,"D","Peterborough Petes",42,1,6,7,0.17,3,0,0,0,0,20
"Chris Osborne",1982-02-11,"LW","London Knights",57,2,4,6,0.11,0,0,0,0,0,22
"Bryan Thompson",1982-03-16,"D","Plymouth Whalers",29,1,5,6,0.21,-2,0,1,0,0,28
"Jarrett Richburg",1982-06-20,"LW","Erie Otters",63,1,5,6,0.1,-9,0,0,0,0,13
"Matt Junkins",1982-02-13,"D","Kingston Frontenacs",61,1,5,6,0.1,4,0,0,0,0,12
"George Halkidis",1982-06-18,"D","North Bay Centennials",66,2,3,5,0.08,-8,0,0,0,0,15
"Kyle Wailes",1983-10-19,"LW","Barrie Colts",58,2,3,5,0.09,-2,0,0,1,0,34
"Mike Amodeo",1982-05-05,"LW","Kitchener Rangers",46,2,3,5,0.11,-2,0,0,0,0,84
"Peter Veltman",1982-11-30,"C","North Bay Centennials",64,2,3,5,0.08,-12,0,0,0,0,56
"Jason Penner",1983-04-01,"C","Sarnia Sting",57,1,4,5,0.09,-5,0,0,0,0,33
"Radek Matalik",1982-07-26,"D","Guelph Storm",57,1,4,5,0.09,-6,0,0,0,0,44
"Colt King",1983-03-04,"LW","Guelph Storm",53,2,2,4,0.08,-4,0,0,0,0,41
"Greg McCauley",1982-01-06,"C","Mississauga IceDogs",19,2,2,4,0.21,0,0,0,0,0,4
"Ivan Rachunek",1981-06-06,"LW","Windsor Spitfires",15,2,2,4,0.27,-6,1,0,0,0,21
"Mike Sellan",1983-07-08,"D","Toronto St. Michael's Majors",64,2,2,4,0.06,-21,0,0,0,0,55
"Adam Walsh",1982-07-07,"C","Oshawa Generals",11,1,3,4,0.36,0,0,0,0,0,4
"Brad Walford",1982-03-10,"C","North Bay Centennials",42,1,3,4,0.1,-4,0,0,0,0,17
"Matt Passfield",1982-05-08,"RW","Barrie Colts",47,1,3,4,0.09,-5,0,1,0,0,19
"John Eminger",1981-06-30,"D","Kitchener Rangers",46,0,4,4,0.09,-10,0,1,0,0,30
"Derek Hennessey",1982-07-08,"D","Guelph Storm",26,3,0,3,0.12,1,0,0,0,0,11
"Matt Bacon",1983-05-23,"LW","North Bay Centennials",64,2,1,3,0.05,-16,0,0,0,0,51
"Steve Farquharson",1982-06-07,"RW","Toronto St. Michael's Majors",59,2,1,3,0.05,-16,0,0,0,0,163
"Brent Labre",1982-06-30,"D","Kitchener Rangers",31,1,2,3,0.1,-4,0,0,0,0,39
"Jason Harshaw",1982-02-11,"C","London Knights",51,1,2,3,0.06,-12,0,0,0,0,18
"John Jarram",1982-07-26,"D","Mississauga IceDogs",56,1,2,3,0.05,-19,0,0,0,0,70
"Marcus Smith",1983-01-14,"D","Mississauga IceDogs",15,1,2,3,0.2,-8,1,0,0,0,0
"Mike Gresdal",1983-03-15,"D","Ottawa 67's",26,1,2,3,0.12,2,0,0,1,0,9
"R.A. Mobile",1982-05-04,"LW","Sudbury Wolves",45,1,2,3,0.07,-1,0,0,0,0,17
"T.J. Eason",1982-05-18,"D","Peterborough Petes",60,1,2,3,0.05,9,0,0,0,0,66
"David Dalliday",1982-05-06,"D","Mississauga IceDogs",51,0,3,3,0.06,-22,0,0,0,0,21
"Jordan Brenner",1983-05-06,"LW","Barrie Colts",40,0,3,3,0.08,2,0,0,0,0,13
"Neil Posillico",1982-08-05,"LW","Oshawa Generals",51,2,0,2,0.04,-9,0,0,0,0,116
"Jamie Lovell",1982-12-27,"D","Belleville Bulls",22,1,1,2,0.09,0,0,0,0,0,19
"Michal Kolarik",1982-10-08,"LW","Toronto St. Michael's Majors",45,1,1,2,0.04,-11,0,0,0,0,46
"Chad Staats",1981-01-28,"D","Kitchener Rangers",28,0,2,2,0.07,-9,0,0,0,0,22
"Franz Fritzmeier",1980-04-18,"C","Ottawa 67's",8,0,2,2,0.25,0,0,1,0,0,2
"Kenny Jung",1983-01-07,"D","Erie Otters",52,0,2,2,0.04,0,0,0,0,0,12
"Sean McMorrow",1982-01-19,"D","Kitchener Rangers",62,0,2,2,0.03,-6,0,0,0,0,142
"Stephen Hoar",1982-05-26,"RW","Peterborough Petes",37,0,2,2,0.05,-10,0,0,0,0,41
"Paul Flache",1982-03-04,"D","Brampton Battalion",54,1,0,1,0.02,-6,0,0,0,0,59
"Alain Chevrier",1981-08-09,"D","Oshawa Generals",51,0,1,1,0.02,-15,0,0,0,0,28
"Devin Francon",1980-02-14,"LW","Barrie Colts",4,0,1,1,0.25,-1,0,0,0,0,4
"Michael Lymer",1982-02-04,"D","Owen Sound Platers",11,0,1,1,0.09,-7,0,0,0,0,10
"Mike Konieczny",1982-05-18,"C","Kingston Frontenacs",34,0,1,1,0.03,-9,0,0,0,0,6
"Scott Ransom",1982-03-09,"C","Oshawa Generals",1,0,1,1,1,0,0,0,0,0,0
"Tyler Dukelow",1982-12-06,"RW","Brampton Battalion",30,0,1,1,0.03,-4,0,0,0,0,2
"A.J. Howe",1982-03-01,"LW","Peterborough Petes",2,0,0,0,0,0,0,0,0,0,0
"Bill Byers",1981-04-23,"LW","London Knights",2,0,0,0,0,-1,0,0,0,0,0
"Chris Alorie",1982-02-05,"C","Oshawa Generals",4,0,0,0,0,0,0,0,0,0,0
"Chris McLean",NA,"LW","Sault Ste. Marie Greyhounds",1,0,0,0,0,-1,0,0,0,0,0
"Chris Moher",1982-05-07,"D","Oshawa Generals",4,0,0,0,0,-6,0,0,0,0,0
"Cody Glasper",1981-10-30,"D","Ottawa 67's",7,0,0,0,0,-3,0,0,0,0,6
"David Culham",NA,"C","North Bay Centennials",1,0,0,0,0,0,0,0,0,0,0
"David Silverstone",1982-02-22,"LW","Belleville Bulls",1,0,0,0,0,-1,0,0,0,0,0
"Jason Kowalski",1982-03-20,"RW","Owen Sound Platers",10,0,0,0,0,-3,0,0,0,0,5
"Jens Dubreuil",1981-02-15,"LW","Oshawa Generals",7,0,0,0,0,0,0,0,0,0,12
"Jon Peters",1982-01-28,"D","Guelph Storm",39,0,0,0,0,-4,0,0,0,0,26
"Marc Davison",1982-08-18,"D","Mississauga IceDogs",9,0,0,0,0,-2,0,0,0,0,0
"Marc Higginbotham",1982-01-23,"D","Erie Otters",49,0,0,0,0,-2,0,0,0,0,20
"Mathieu Shank",1982-06-27,"C","North Bay Centennials",1,0,0,0,0,0,0,0,0,0,0
"Matt Best",1980-09-24,"C","Sudbury Wolves",3,0,0,0,0,0,0,0,0,0,0
"Matt Nichol",1982-01-03,"C","Barrie Colts",2,0,0,0,0,0,0,0,0,0,0
"Matt Sikora",1982-04-27,"RW","North Bay Centennials",1,0,0,0,0,0,0,0,0,0,0
"Mike Clarke",1982-04-15,"D","Peterborough Petes",14,0,0,0,0,1,0,0,0,0,2
"Mike James",1982-02-21,"LW","Windsor Spitfires",15,0,0,0,0,-1,0,0,0,0,16
"Nevin Hamilton",1981-04-25,"LW","North Bay Centennials",1,0,0,0,0,0,0,0,0,0,0
"Pete Barker",1982-10-13,"RW","Plymouth Whalers",20,0,0,0,0,2,0,0,0,0,9
"Rob Howes",NA,"C","Oshawa Generals",2,0,0,0,0,-1,0,0,0,0,0
"Rory Glaves",1982-01-13,"D","Toronto St. Michael's Majors",6,0,0,0,0,-2,0,0,0,0,0
"Ryan Delaney",1982-07-29,"RW","Toronto St. Michael's Majors",1,0,0,0,0,-1,0,0,0,0,0
"Scott Hazen",1982-07-07,"D","Sault Ste. Marie Greyhounds",4,0,0,0,0,-2,0,0,0,0,0
"Tim Hamel",1982-01-07,"D","Owen Sound Platers",2,0,0,0,0,1,0,0,0,0,0
"Todd Meehan",1982-12-23,"D","Brampton Battalion",1,0,0,0,0,0,0,0,0,0,0
"Trevor Hitchings",1980-08-05,"D","Kitchener Rangers",8,0,0,0,0,-5,0,0,0,0,4
"Trevor Luck",1982-02-17,"D","London Knights",31,0,0,0,0,-5,0,0,0,0,6
"Troy Kahler",1979-06-05,"RW","Sudbury Wolves",4,0,0,0,0,-1,0,0,0,0,12
"Victor Spadafora",1982-11-11,"LW","Sudbury Wolves",2,0,0,0,0,0,0,0,0,0,0
"Vladimir Chernenko",1982-07-11,"D","Sudbury Wolves",32,0,0,0,0,3,0,0,0,0,17
"Wyatt McTavish",NA,"C","Kitchener Rangers",9,0,0,0,0,1,0,0,0,0,0
