"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Yves Bastien","NO",1989-08-02,"5.10",185,"LW","Peterborough Petes",66,14,20,34,0.52,-4,4,3,7,1,0,10
"Matt Smyth","NO",1989-06-12,"5.10",181,"RW","Brampton Battalion",65,9,25,34,0.52,-22,6,14,20,1,0,31
"Michael Quesnele","NO",1989-01-18,"5.08",188,"D","Sault Ste. Marie Greyhounds",64,7,26,33,0.52,-6,6,21,27,1,1,94
"Stanislav Polodna","YES",1989-04-03,"5.10",176,"C","Erie Otters",63,10,21,31,0.49,-19,3,6,9,0,0,23
"Marcus Carroll","NO",1989-01-15,"5.08",186,"C","Owen Sound Attack",68,12,18,30,0.44,-9,1,5,6,3,1,43
"Luke Pither","NO",1989-04-26,"6.00",194,"C","Guelph Storm",57,16,13,29,0.51,-1,6,3,9,3,0,24
"Jared Gomes","NO",1988-10-20,"6.01",190,"C","Sarnia Sting",54,10,19,29,0.54,2,2,7,9,1,0,46
"Jordan Nolan","NO",1989-06-23,"6.02",211,"C","Windsor Spitfires",60,11,16,27,0.45,-20,4,6,10,0,0,100
"Josh Kidd","NO",1988-11-16,"6.05",220,"D","Erie Otters",64,9,18,27,0.42,-36,4,7,11,0,0,96
"Kevin Hudes","NO",1989-04-30,"6.03",195,"RW","Windsor Spitfires",61,12,14,26,0.43,-22,4,3,7,2,1,32
"Brendan Taylor","YES",1989-04-01,"5.09",196,"C","Peterborough Petes",64,10,15,25,0.39,-18,3,8,11,2,0,18
"Matt Kennedy","YES",1989-03-04,"6.02",203,"RW","Guelph Storm",63,10,12,22,0.35,10,3,2,5,2,1,78
"Blake Parlett","NO",1989-05-13,"6.01",205,"D","Windsor Spitfires",66,6,15,21,0.32,-13,1,2,3,1,0,77
"Drew Schiestel","NO",1989-03-09,"6.02",193,"D","Mississauga IceDogs",66,6,15,21,0.32,13,4,1,5,0,0,40
"Andrew Merrett","NO",1989-04-03,"6.02",195,"RW","Mississauga IceDogs",51,7,13,20,0.39,17,1,0,1,2,0,13
"Eric Tangradi","YES",1989-02-10,"6.04",221,"LW","Belleville Bulls",65,5,15,20,0.31,12,0,3,3,1,0,32
"David Kolomatis","YES",1989-02-25,"5.11",190,"D","Owen Sound Attack",67,4,16,20,0.3,-6,2,8,10,1,0,54
"Dan Kelly","YES",1989-05-17,"6.01",214,"D","Kitchener Rangers",59,0,19,19,0.32,27,0,3,3,0,0,79
"Justin Taylor","YES",1989-02-08,"6.00",184,"C","London Knights",31,6,12,18,0.58,4,1,3,4,1,0,18
"Frank Grzeszczak","YES",1989-08-31,"6.00",172,"D","Erie Otters",61,1,17,18,0.3,-9,1,9,10,0,0,56
"Shayne Taylor","YES",1989-09-13,"5.09",163,"C","Erie Otters",59,7,10,17,0.29,-20,1,0,1,0,0,49
"Pat Daley","NO",1989-04-08,"5.11",190,"RW","Peterborough Petes",57,6,11,17,0.3,-17,1,2,3,0,0,26
"Daniel Lombardi","NO",1989-03-12,"5.09",165,"LW","Sarnia Sting",46,5,12,17,0.37,-2,1,3,4,1,0,60
"Jason Dale","YES",1988-12-31,"5.11",182,"RW","Brampton Battalion",51,6,10,16,0.31,1,1,0,1,0,0,12
"Chris MacKinnon","YES",1989-07-07,"5.08",185,"LW","Sault Ste. Marie Greyhounds",55,5,11,16,0.29,-6,4,4,8,0,0,49
"Corey Syvret","NO",1989-02-19,"6.03",202,"D","Guelph Storm",61,5,11,16,0.26,-11,4,7,11,0,0,61
"John Kurtz","YES",1989-05-16,"6.03",203,"LW","Windsor Spitfires",58,8,7,15,0.26,-15,0,0,0,0,0,31
"Brandon Mashinter","NO",1988-09-20,"6.04",232,"LW","Sarnia Sting",55,7,8,15,0.27,4,2,2,4,0,0,49
"Ryan Baldwin","YES",1989-05-20,"6.00",210,"RW","Windsor Spitfires",37,9,5,14,0.38,-3,0,0,0,1,0,108
"Thomas Stajan","YES",1989-01-07,"6.00",177,"C","Brampton Battalion",67,7,7,14,0.21,-5,2,0,2,0,0,32
"Steve Reese","YES",1989-01-09,"5.11",170,"C","Sarnia Sting",64,5,9,14,0.22,1,1,1,2,0,0,18
"Robert Bortuzzo","YES",1989-03-18,"6.04",207,"D","Kitchener Rangers",63,2,12,14,0.22,15,0,6,6,0,0,67
"Kaine Geldart","YES",1989-08-23,"5.09",175,"RW","Plymouth Whalers",42,5,8,13,0.31,8,1,0,1,0,0,38
"Luke Gazdic","YES",1989-07-25,"6.03",228,"LW","Erie Otters",58,5,8,13,0.22,-24,0,2,2,0,0,136
"Matt Seegmiller","YES",1989-02-20,"6.01",198,"D","Oshawa Generals",48,1,12,13,0.27,4,0,1,1,0,0,34
"Richard Greenop","YES",1989-02-24,"6.04",235,"RW","Windsor Spitfires",48,3,9,12,0.25,-7,0,0,0,0,0,149
"Tom Craig","NO",1989-03-09,"6.03",218,"RW","Saginaw Spirit",66,6,5,11,0.17,-1,2,0,2,1,0,43
"Joe Pleckaitis","NO",1989-06-13,"6.00",188,"LW","Barrie Colts",44,3,8,11,0.25,-2,1,3,4,0,0,16
"Anthony Peluso","NO",1989-04-18,"6.04",235,"D","Erie Otters",52,7,3,10,0.19,-33,2,1,3,0,0,176
"Jeff Hayes","YES",1989-04-15,"5.08",175,"C","Guelph Storm",49,8,1,9,0.18,1,0,0,0,1,1,14
"Josh Moes","NO",1989-03-09,"6.03",214,"RW","Sault Ste. Marie Greyhounds",52,3,6,9,0.17,-5,0,0,0,0,0,25
"Dustin Ekelman","YES",1989-03-29,"6.01",196,"LW","Toronto St. Michael's Majors",45,1,8,9,0.2,-13,0,4,4,0,0,19
"Kriss Grundmanis","YES",1989-02-13,"6.04",197,"D","Toronto St. Michael's Majors",59,1,8,9,0.15,-11,1,0,1,0,0,80
"Corey Cowick","YES",1989-01-08,"6.02",205,"LW","Oshawa Generals",67,4,4,8,0.12,-16,0,1,1,0,0,54
"Michael Neal","NO",1989-04-03,"6.03",205,"LW","Belleville Bulls",52,4,4,8,0.15,-6,0,0,0,1,0,25
"Gerome Giudice","NO",1989-03-11,"5.11",198,"LW","Sudbury Wolves",59,2,6,8,0.14,-5,0,1,1,0,0,124
"Brad Albert","YES",1989-03-06,"6.00",195,"D","Brampton Battalion",48,1,7,8,0.17,-13,1,3,4,1,0,14
"Grant McGee","YES",1989-06-06,"6.02",200,"RW","Guelph Storm",50,6,1,7,0.14,-12,1,0,1,0,0,64
"Kyle Tront","NO",1989-05-10,"6.02",185,"LW","Sarnia Sting",33,4,3,7,0.21,2,1,0,1,0,0,4
"Lane MacDermid","YES",1989-08-25,"6.03",204,"LW","Owen Sound Attack",57,2,5,7,0.12,0,0,0,0,0,0,115
"Scott Timmins","YES",1989-09-11,"6.00",193,"C","Kitchener Rangers",42,2,5,7,0.17,1,0,0,0,1,0,8
"Jordan Shine","NO",1988-12-14,"6.02",195,"LW","London Knights",58,4,2,6,0.1,-13,1,0,1,0,0,212
"Anthony Tapper","YES",1989-01-18,"6.00",185,"C","Toronto St. Michael's Majors",63,3,3,6,0.1,-15,1,0,1,0,0,22
"Matt Martin","YES",1989-05-08,"6.03",200,"LW","Sarnia Sting",39,3,3,6,0.15,4,0,0,0,1,0,52
"Shawn Frank","YES",1989-01-06,"5.10",190,"C","Barrie Colts",51,2,4,6,0.12,-1,0,0,0,0,0,18
"Michael Liambas","YES",1989-02-16,"5.09",200,"D","Erie Otters",55,4,1,5,0.09,-16,0,0,0,0,0,169
"Julian Cimadamore","YES",1989-02-18,"5.11",200,"LW","Ottawa 67's",31,2,3,5,0.16,-4,0,0,0,0,0,8
"Stephen Blunden","YES",1989-04-05,"6.02",194,"LW","Belleville Bulls",56,2,3,5,0.09,-1,0,0,0,0,0,44
"Ben O'Connor","NO",1988-12-21,"6.00",212,"D","Mississauga IceDogs",18,0,5,5,0.28,1,0,0,0,0,0,10
"Jordan Gallea","YES",1989-01-15,"6.02",195,"D","Ottawa 67's",27,0,5,5,0.19,-5,0,0,0,0,0,8
"Leigh Salters","NO",1989-03-27,"6.04",225,"LW","Guelph Storm",56,0,5,5,0.09,-4,0,1,1,0,0,97
"Kevin Mole","YES",1989-01-25,"6.00",185,"D","Kingston Frontenacs",47,2,2,4,0.09,-3,0,1,1,0,0,36
"Adam Hasani","YES",1989-06-03,"6.00",175,"LW","Erie Otters",32,1,3,4,0.13,-8,1,0,1,0,0,12
"Christian Steingraber","YES",1989-08-07,"6.00",190,"D","Sarnia Sting",20,1,3,4,0.2,2,0,0,0,0,0,6
"Jacob Muzzin","YES",1989-02-21,"6.02",216,"D","Sault Ste. Marie Greyhounds",37,1,3,4,0.11,-5,1,0,1,0,0,10
"Paul Cianfrini","YES",1989-04-20,"6.00",210,"D","Belleville Bulls",57,1,3,4,0.07,-3,0,0,0,0,0,17
"Riley Brand","YES",1989-04-19,"6.01",190,"D","Peterborough Petes",62,1,3,4,0.06,-23,0,0,0,0,0,81
"Jake Laplante","YES",1989-03-24,"6.05",200,"D","Peterborough Petes",61,0,4,4,0.07,-5,0,1,1,0,0,46
"Leo Jenner","NO",1989-06-27,"6.04",224,"D","Plymouth Whalers",49,0,4,4,0.08,8,0,0,0,0,0,93
"Daniel Minor","YES",1989-01-30,"6.00",214,"LW","Barrie Colts",28,2,1,3,0.11,2,0,0,0,0,0,16
"Kevin Christmas","YES",1989-06-28,"6.03",212,"RW","Brampton Battalion",14,2,1,3,0.21,3,0,0,0,0,0,30
"Ziga Pance","YES",1989-01-01,"6.01",175,"LW","Oshawa Generals",24,2,1,3,0.13,-5,0,0,0,0,0,15
"Andrew Shorkey","YES",1989-06-14,"5.10",189,"D","Owen Sound Attack",51,1,2,3,0.06,-17,0,0,0,0,0,26
"Christopher Breen","NO",1989-06-29,"6.07",225,"D","Saginaw Spirit",39,1,2,3,0.08,7,0,0,0,0,0,32
"Joe Gaynor","NO",1989-01-05,"6.03",198,"LW","Plymouth Whalers",31,1,2,3,0.1,2,0,0,0,0,0,20
"Peter Stevens","YES",1989-02-10,"6.03",219,"D","Kingston Frontenacs",56,1,2,3,0.05,-4,0,0,0,0,0,127
"Stevan Manojlovic","YES",1989-08-15,"6.04",225,"C","Mississauga IceDogs",20,1,2,3,0.15,-2,0,0,0,0,0,11
"Michael McGurk","YES",1989-04-07,"6.02",208,"D","Toronto St. Michael's Majors",68,0,3,3,0.04,-18,0,0,0,0,0,113
"Andrew Wilson","NO",1989-01-27,"6.02",173,"RW","Kingston Frontenacs",20,1,1,2,0.1,0,0,0,0,0,0,12
"Denver Manderson","YES",1989-04-22,"5.10",163,"C","Kitchener Rangers",19,1,1,2,0.11,-3,1,1,2,0,0,16
"Corbin Crawford","NO",1989-07-31,"5.11",211,"D","London Knights",13,1,0,1,0.08,2,0,0,0,0,0,15
"Kyle Ramsay","YES",1989-02-21,"5.10",165,"C","Erie Otters",10,1,0,1,0.1,-5,0,0,0,0,0,4
"Tyler Arps","YES",1989-08-14,"6.04",204,"D","Sudbury Wolves",32,1,0,1,0.03,2,0,0,0,0,0,23
"Brad Pawlowski","NO",1989-01-17,"6.01",210,"D","Oshawa Generals",7,0,1,1,0.14,-1,0,0,0,0,0,23
"Brett Valliquette","YES",1989-02-22,"6.01",201,"LW","Plymouth Whalers",5,0,1,1,0.2,0,0,0,0,0,0,16
"Kyle Neuber","YES",1989-03-22,"6.02",215,"RW","Toronto St. Michael's Majors",26,0,1,1,0.04,-9,0,0,0,0,0,70
"Matt Paltridge","YES",1989-08-11,"5.10",170,"D","Windsor Spitfires",15,0,1,1,0.07,-4,0,0,0,0,0,16
"Geoff Guimond","YES",1989-06-27,"6.00",190,"LW","Sudbury Wolves",42,0,0,0,0,-3,0,0,0,0,0,55
"Mike Mazzulla","YES",1989-03-21,"6.00",185,"LW","Kingston Frontenacs",5,0,0,0,0,0,0,0,0,0,0,2
"Myles Barbieri","YES",1989-02-21,"6.02",201,"D","Kitchener Rangers",23,0,0,0,0,-1,0,0,0,0,0,14
"Ryan Henry","YES",1989-05-16,"5.11",221,"D","Erie Otters",25,0,0,0,0,-5,0,0,0,0,0,8
