"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Kris Krolouski",1988-07-30,"LW","Peterborough Petes",40,4,3,7,0.18,-2,0,0,1,0,14
"Eric Wellwood",1990-03-06,"LW","Windsor Spitfires",23,2,5,7,0.3,-12,0,0,0,0,0
"James Livingston",1990-03-08,"RW","Sault Ste. Marie Greyhounds",60,2,5,7,0.12,-11,1,1,0,0,95
"Lane MacDermid",1989-08-25,"LW","Owen Sound Attack",57,2,5,7,0.12,0,0,0,0,0,115
"Scott Timmins",1989-09-11,"C","Kitchener Rangers",42,2,5,7,0.17,1,0,0,1,0,8
"Barry Sanderson",1990-04-22,"C","Mississauga IceDogs",61,4,2,6,0.1,-9,0,1,0,0,16
"Anthony Tapper",1989-01-18,"C","Toronto St. Michael's Majors",63,3,3,6,0.1,-15,1,0,0,0,22
"Dylan O'Neil",1990-10-02,"C","Toronto St. Michael's Majors",52,3,3,6,0.12,-14,0,2,0,0,22
"Erik Caladi",1988-04-01,"RW","Belleville Bulls",52,3,3,6,0.12,-10,0,1,1,0,27
"Matt Martin",1989-05-08,"LW","Sarnia Sting",39,3,3,6,0.15,4,0,0,1,0,52
"Tyler Allen",1990-03-19,"LW","Toronto St. Michael's Majors",50,3,3,6,0.12,-15,2,0,0,0,12
"Julien Demers",1989-09-25,"D","Ottawa 67's",31,2,4,6,0.19,-5,1,1,0,0,29
"Shawn Frank",1989-01-06,"C","Barrie Colts",51,2,4,6,0.12,-1,0,0,0,0,18
"Matthew Tipoff",1990-10-04,"RW","Belleville Bulls",49,0,6,6,0.12,-6,0,3,0,0,6
"Steven Tarasuk",1989-11-01,"D","Kitchener Rangers",59,0,6,6,0.1,16,0,3,0,0,43
"Michael Liambas",1989-02-16,"D","Erie Otters",55,4,1,5,0.09,-16,0,0,0,0,169
"Adam MacArthur",1988-08-26,"D","Windsor Spitfires",55,2,3,5,0.09,-10,1,0,0,0,112
"Andrew Clouthier",1990-05-03,"LW","Saginaw Spirit",53,2,3,5,0.09,-4,0,0,0,0,32
"Julian Cimadamore",1989-02-18,"LW","Ottawa 67's",31,2,3,5,0.16,-4,0,0,0,0,8
"Robby Mignardi",1990-06-28,"C","Kingston Frontenacs",55,2,3,5,0.09,-8,0,1,0,0,26
"Stephen Blunden",1989-04-05,"LW","Belleville Bulls",56,2,3,5,0.09,-1,0,0,0,0,44
"Alex Hutchings",1990-11-07,"C","Barrie Colts",30,1,4,5,0.17,1,1,1,0,0,24
"Tony DeHart",1990-03-20,"D","London Knights",38,1,4,5,0.13,1,0,0,1,0,29
"Jordan Gallea",1989-01-15,"D","Ottawa 67's",27,0,5,5,0.19,-5,0,0,0,0,8
"Michael Farrell",1990-04-23,"RW","Owen Sound Attack",56,0,5,5,0.09,-1,0,0,0,0,35
"Ryan Gottschalk",1989-12-16,"D","Barrie Colts",43,0,5,5,0.12,16,0,0,0,0,31
"Kevin Mole",1989-01-25,"D","Kingston Frontenacs",47,2,2,4,0.09,-3,0,1,0,0,36
"Adam Hasani",1989-06-03,"LW","Erie Otters",32,1,3,4,0.13,-8,1,0,0,0,12
"Christian Steingraber",1989-08-07,"D","Sarnia Sting",20,1,3,4,0.2,2,0,0,0,0,6
"Jacob Muzzin",1989-02-21,"D","Sault Ste. Marie Greyhounds",37,1,3,4,0.11,-5,1,0,0,0,10
"Joe Underwood",1990-01-15,"D","Guelph Storm",60,1,3,4,0.07,9,0,1,0,0,18
"Kyle DeCoste",1990-06-30,"RW","Brampton Battalion",45,1,3,4,0.09,-9,0,0,0,0,29
"Paul Cianfrini",1989-04-20,"D","Belleville Bulls",57,1,3,4,0.07,-3,0,0,0,0,17
"Riley Brand",1989-04-19,"D","Peterborough Petes",62,1,3,4,0.06,-23,0,0,0,0,81
"Jake Laplante",1989-03-24,"D","Peterborough Petes",61,0,4,4,0.07,-5,0,1,0,0,46
"T.J. Brodie",1990-06-07,"D","Saginaw Spirit",20,0,4,4,0.2,7,0,1,0,0,23
"Daniel Minor",1989-01-30,"LW","Barrie Colts",28,2,1,3,0.11,2,0,0,0,0,16
"Jared Staal",1990-08-21,"RW","Sudbury Wolves",63,2,1,3,0.05,-7,0,0,0,0,18
"Kevin Christmas",1989-06-28,"RW","Brampton Battalion",14,2,1,3,0.21,3,0,0,0,0,30
"Ziga Pance",1989-01-01,"LW","Oshawa Generals",24,2,1,3,0.13,-5,0,0,0,0,15
"Andrew Shorkey",1989-06-14,"D","Owen Sound Attack",51,1,2,3,0.06,-17,0,0,0,0,26
"Dalton Prout",1990-03-13,"D","Sarnia Sting",49,1,2,3,0.06,6,0,0,0,0,36
"James Marsden",1990-05-11,"RW","Kingston Frontenacs",7,1,2,3,0.43,-3,0,0,0,0,0
"Justin Larson",1990-03-23,"C","Sudbury Wolves",44,1,2,3,0.07,-7,0,0,0,0,10
"Ken Peroff",1989-09-22,"D","Brampton Battalion",45,1,2,3,0.07,-15,0,1,0,0,8
"Matt Ribeiro",1990-08-05,"LW","Ottawa 67's",38,1,2,3,0.08,-5,0,0,0,0,14
"Peter Stevens",1989-02-10,"D","Kingston Frontenacs",56,1,2,3,0.05,-4,0,0,0,0,127
"Stevan Manojlovic",1989-08-15,"C","Mississauga IceDogs",20,1,2,3,0.15,-2,0,0,0,0,11
"Brian Shaw",1990-01-30,"D","Erie Otters",64,0,3,3,0.05,-17,0,0,0,0,49
"Jozef Sladok",1988-06-04,"D","Plymouth Whalers",28,0,3,3,0.11,5,0,0,0,0,100
"Kevin Bodker",1990-04-04,"D","London Knights",33,0,3,3,0.09,-4,0,0,0,0,26
"Michael McGurk",1989-04-07,"D","Toronto St. Michael's Majors",68,0,3,3,0.04,-18,0,0,0,0,113
"Mitchell Forbes",1990-01-18,"RW","Erie Otters",52,0,3,3,0.06,-20,0,0,0,0,4
"Denver Manderson",1989-04-22,"C","Kitchener Rangers",19,1,1,2,0.11,-3,1,1,0,0,16
"Jack Walchessen",1990-04-11,"RW","Peterborough Petes",49,1,1,2,0.04,-9,0,0,0,0,21
"Kyle Tarini",1990-01-16,"RW","Sudbury Wolves",43,1,1,2,0.05,-5,0,0,0,0,24
"Murray Free",1988-05-25,"LW","Oshawa Generals",9,1,1,2,0.22,-4,0,1,0,0,20
"Tucker Hunter",1990-03-18,"C","London Knights",18,1,1,2,0.11,-4,0,0,0,0,6
"Tyler Taylor",1989-10-20,"LW","Oshawa Generals",38,1,1,2,0.05,-4,0,0,0,0,50
"Dan Pinkney",1988-09-08,"D","Erie Otters",11,0,2,2,0.18,2,0,0,0,0,8
"Kale Kerbashian",1990-04-07,"C","London Knights",2,0,2,2,1,0,0,0,0,0,0
"George Lovatsis",1989-11-30,"C","Barrie Colts",13,1,0,1,0.08,-3,0,0,0,0,10
"Jordon O'Neill",1990-01-11,"D","Plymouth Whalers",10,1,0,1,0.1,4,0,0,0,0,7
"Kyle Ramsay",1989-02-21,"C","Erie Otters",10,1,0,1,0.1,-5,0,0,0,0,4
"Liam Heelis",1990-09-28,"C","Peterborough Petes",1,1,0,1,1,-1,1,0,0,0,0
"Matt Russo",1990-04-12,"D","Toronto St. Michael's Majors",7,1,0,1,0.14,-2,0,0,0,0,4
"Tyler Arps",1989-08-14,"D","Sudbury Wolves",32,1,0,1,0.03,2,0,0,0,0,23
"Brett Valliquette",1989-02-22,"LW","Plymouth Whalers",5,0,1,1,0.2,0,0,0,0,0,16
"Chris DeSousa",1990-10-19,"C","Mississauga IceDogs",10,0,1,1,0.1,-3,0,0,0,0,6
"Kyle Neuber",1989-03-22,"RW","Toronto St. Michael's Majors",26,0,1,1,0.04,-9,0,0,0,0,70
"Marc Cantin",1990-03-27,"D","Belleville Bulls",9,0,1,1,0.11,7,0,0,0,0,12
"Matt Paltridge",1989-08-11,"D","Windsor Spitfires",15,0,1,1,0.07,-4,0,0,0,0,16
"Patrick Moran",1990-05-18,"D","Guelph Storm",44,0,1,1,0.02,-5,0,0,0,0,56
"Dylan MacEachern",1990-04-03,"LW","Mississauga IceDogs",9,0,0,0,0,-1,0,0,0,0,2
"Frank Perna",1990-04-08,"D","Kitchener Rangers",1,0,0,0,0,0,0,0,0,0,2
"Garett Hunter",1990-01-18,"LW","London Knights",2,0,0,0,0,-2,0,0,0,0,0
"Geoff Guimond",1989-06-27,"LW","Sudbury Wolves",42,0,0,0,0,-3,0,0,0,0,55
"Greg Brown",1988-03-09,"D","Oshawa Generals",7,0,0,0,0,-4,0,0,0,0,12
"Guy Carteciano",1990-04-04,"LW","Owen Sound Attack",16,0,0,0,0,0,0,0,0,0,0
"Jamie Commerford",1990-02-07,"LW","Kitchener Rangers",2,0,0,0,0,0,0,0,0,0,0
"Jamie Doornbosch",1990-02-01,"D","Peterborough Petes",4,0,0,0,0,0,0,0,0,0,0
"Kyle McNeil",1988-07-26,"RW","Peterborough Petes",4,0,0,0,0,3,0,0,0,0,9
"Marc Franchini",1990-02-19,"C","Oshawa Generals",3,0,0,0,0,0,0,0,0,0,0
"Matt Ashman",1990-05-09,"D","London Knights",7,0,0,0,0,-3,0,0,0,0,6
"Matt MacDougall",1990-09-02,"D","Ottawa 67's",4,0,0,0,0,-1,0,0,0,0,0
"Mike Hoffman",1989-11-24,"C","Kitchener Rangers",2,0,0,0,0,0,0,0,0,0,2
"Mike Mascioli",1990-03-18,"RW","Kitchener Rangers",14,0,0,0,0,-2,0,0,0,0,13
"Mike Mazzulla",1989-03-21,"LW","Kingston Frontenacs",5,0,0,0,0,0,0,0,0,0,2
"Myles Barbieri",1989-02-21,"D","Kitchener Rangers",23,0,0,0,0,-1,0,0,0,0,14
"Robyn Sertic",1990-03-14,"D","Erie Otters",2,0,0,0,0,0,0,0,0,0,0
"Ryan Henry",1989-05-16,"D","Erie Otters",25,0,0,0,0,-5,0,0,0,0,8
"Zac Rinaldo",1990-06-15,"LW","Toronto St. Michael's Majors",6,0,0,0,0,-3,0,0,0,0,2
"Zak Ray",1989-12-14,"LW","Owen Sound Attack",5,0,0,0,0,1,0,0,0,0,0
