"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Marc Lefebvre","YES",1982-05-25,"6.00",170,"LW","Ottawa 67's",11,0,1,1,0.09,-3,0,1,1,0,0,2
"Matt Herneisen","YES",1982-02-08,"6.00",188,"C","Peterborough Petes",5,0,1,1,0.2,-4,0,0,0,0,0,9
"Mike Amodeo","YES",1982-05-05,"6.01",215,"LW","Kitchener Rangers",5,0,1,1,0.2,1,0,0,0,0,0,12
"Mike Rice","YES",1982-02-01,"6.04",222,"LW","Brampton Battalion",6,0,1,1,0.17,0,0,0,0,0,0,14
"Radek Matalik","YES",1982-07-26,"6.03",190,"D","Guelph Storm",6,0,1,1,0.17,1,0,0,0,0,0,4
"Ryan Courtney","NO",1982-03-08,"6.03",205,"C","Windsor Spitfires",12,0,1,1,0.08,-1,0,0,0,0,0,9
"Scott Heffernan","YES",1982-03-09,"6.04",197,"D","Sarnia Sting",7,0,1,1,0.14,-2,0,1,1,0,0,4
"Tyler Coleman","NO",1982-06-07,"6.04",200,"RW","Sarnia Sting",4,0,1,1,0.25,0,0,0,0,0,0,0
"Brad Walford","YES",1982-03-10,"6.00",190,"C","North Bay Centennials",3,0,0,0,0,0,0,0,0,0,0,0
"Brent Labre","YES",1982-06-30,"6.01",198,"D","Kitchener Rangers",1,0,0,0,0,0,0,0,0,0,0,0
"Chris Cook","YES",1982-02-21,"6.00",200,"LW","Kingston Frontenacs",5,0,0,0,0,1,0,0,0,0,0,2
"Chris Eade","NO",1982-04-20,"6.02",200,"D","North Bay Centennials",3,0,0,0,0,3,0,0,0,0,0,4
"Cody Glasper","YES",1981-10-30,"6.04",197,"D","Ottawa 67's",7,0,0,0,0,-3,0,0,0,0,0,0
"Darryl Thomson","NO",1982-01-16,"6.00",185,"LW","Kingston Frontenacs",1,0,0,0,0,-1,0,0,0,0,0,4
"Derek Hennessey","YES",1982-07-08,"6.01",189,"D","Guelph Storm",6,0,0,0,0,-1,0,0,0,0,0,0
"Frank Sinacori","YES",1982-07-01,"6.02",181,"LW","Windsor Spitfires",5,0,0,0,0,-2,0,0,0,0,0,9
"George Halkidis","YES",1982-06-18,"6.01",190,"D","North Bay Centennials",6,0,0,0,0,0,0,0,0,0,0,0
"Jarrett Richburg","YES",1982-06-20,"6.01",195,"LW","Erie Otters",3,0,0,0,0,0,0,0,0,0,0,2
"Jean-Francois Seguin","YES",1982-04-25,"6.00",200,"D","Kingston Frontenacs",5,0,0,0,0,2,0,0,0,0,0,0
"Jon Hedberg","YES",1982-04-17,"6.00",205,"D","Guelph Storm",6,0,0,0,0,-1,0,0,0,0,0,2
"Matt Junkins","YES",1982-02-13,"6.00",205,"D","Kingston Frontenacs",4,0,0,0,0,0,0,0,0,0,0,2
"Matt Passfield","YES",1982-05-08,"6.03",195,"RW","Barrie Colts",25,0,0,0,0,1,0,0,0,0,0,5
"Neil Posillico","YES",1982-08-05,"6.03",221,"LW","Oshawa Generals",2,0,0,0,0,0,0,0,0,0,0,2
"Pat Montgomery","YES",1982-08-06,"6.01",200,"LW","Oshawa Generals",4,0,0,0,0,0,0,0,0,0,0,2
"Paul Flache","YES",1982-03-04,"6.05",220,"D","Brampton Battalion",6,0,0,0,0,1,0,0,0,0,0,8
"Ruslan Akhmadulin","YES",1982-01-26,"6.00",180,"LW","Kitchener Rangers",5,0,0,0,0,1,0,0,0,0,0,0
"Samu Isosalo","NO",1981-10-06,"6.03",211,"RW","North Bay Centennials",3,0,0,0,0,0,0,0,0,0,0,0
"Sean McMorrow","YES",1982-01-19,"6.04",222,"D","Kitchener Rangers",4,0,0,0,0,0,0,0,0,0,0,12
"Stephen Hoar","YES",1982-05-26,"6.01",205,"RW","Peterborough Petes",2,0,0,0,0,0,0,0,0,0,0,2
"Steven Rawski","NO",1982-02-07,"6.02",209,"D","Windsor Spitfires",11,0,0,0,0,-7,0,0,0,0,0,2
"Tyler Hanchuck","NO",1982-02-07,"6.03",200,"D","Brampton Battalion",6,0,0,0,0,0,0,0,0,0,0,8
"Vladimir Chernenko","YES",1982-07-11,"6.02",190,"D","Sudbury Wolves",3,0,0,0,0,0,0,0,0,0,0,0
