"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Jacob Therrien",2006-02-08,"LW","North Bay Battalion",54,0,0,0,0,0
"Jakub Chromiak",2005-11-02,"D","Sudbury Wolves",61,0,0,0,0,0
"James Guo",2005-04-02,"D","Saginaw Spirit",60,0,0,0,0,0
"James Jodoin",2003-02-04,"D","Windsor Spitfires",57,0,0,0,0,0
"James Petrovski",2005-08-12,"D","Owen Sound Attack",65,0,0,0,0,0
"Jesse Fishman",2003-02-26,"C","Guelph Storm",57,0,0,0,0,0
"Jett Luchanko",2006-08-21,"RW","Guelph Storm",46,0,0,0,0,0
"Jordyn Ertel",2005-05-16,"LW","Oshawa Generals",43,0,0,0,0,0
"Jorian Donovan",2004-04-05,"D","Hamilton Bulldogs",55,0,0,0,0,0
"Josh Currie",2002-07-01,"LW","Kingston Frontenacs",19,0,0,0,0,0
"Josh Glavin",2006-09-24,"D","Saginaw Spirit",19,0,0,0,0,0
"Josh Kavanagh",2003-05-06,"D","Barrie Colts",55,0,0,0,0,0
"Joshua Hoover",2004-02-15,"D","Sarnia Sting",18,0,0,0,0,0
"Juan Copeland",2005-09-03,"LW","Niagara IceDogs",57,0,0,0,0,0
"Julian Fantino",2004-02-05,"RW","Soo Greyhounds",65,0,0,0,0,0
"Justin Bottineau",2006-01-11,"C","Kitchener Rangers",50,0,0,0,0,0
"Kaden Pitre",2006-02-08,"C","Flint Firebirds",63,0,0,0,0,0
"Kaeden Johnston",2005-02-03,"RW","London Knights",6,0,0,0,0,0
"Kaleb Lawrence",2003-01-10,"LW","Owen Sound Attack",50,0,0,0,0,0
"Kaleb Smith",2004-05-14,"RW","Erie Otters",65,0,0,0,0,0
"Kalvyn Watson",2002-05-15,"RW","Soo Greyhounds",68,0,0,0,0,0
"Kashawn Aitcheson",2006-09-21,"D","Barrie Colts",23,0,0,0,0,0
"Kasper Larsen",2002-09-23,"D","Mississauga Steelheads",54,0,0,0,0,0
"Kevin He",2006-04-30,"LW","Niagara IceDogs",66,0,0,0,0,0
"Kieron Walton",2006-04-22,"LW","Sudbury Wolves",46,0,0,0,0,0
"Kimo Gruber",2005-04-11,"RW","Oshawa Generals",42,0,0,0,0,0
"Kyle Jackson",2002-10-17,"C","North Bay Battalion",67,0,0,0,0,0
"Kyle Morey",2005-06-27,"C","Kitchener Rangers",51,0,0,0,0,0
"Landen Hookey",2004-01-29,"RW","Owen Sound Attack",68,0,0,0,0,0
"Landon Cato",2003-03-31,"D","Niagara IceDogs",20,0,0,0,0,0
"Landon Sim",2004-07-17,"C","London Knights",56,0,0,0,0,0
"Liam Greentree",2006-01-01,"RW","Windsor Spitfires",61,0,0,0,0,0
"Liam Spencer",2006-01-19,"D","Mississauga Steelheads",8,0,0,0,0,NA
"Liam Storch",2006-01-20,"RW","Saginaw Spirit",49,0,0,0,0,0
"Lincoln Moore",2005-09-21,"RW","Saginaw Spirit",43,0,0,0,0,0
"Linus Hemström",2004-01-16,"RW","Kingston Frontenacs",68,0,0,0,0,0
"Lirim Amidovski",2006-12-22,"RW","North Bay Battalion",2,0,0,0,0,0
"Luc Brzustowski",2003-02-15,"D","North Bay Battalion",32,0,0,0,0,0
"Luca D'Amato",2004-08-18,"D","Oshawa Generals",71,0,0,0,0,0
"Luca Marrelli",2005-10-04,"D","Oshawa Generals",58,0,0,0,0,0
"Luca Pinelli",2005-04-05,"LW","Ottawa 67's",67,0,0,0,0,0
"Luca Testa",2006-04-10,"C","Hamilton Bulldogs",39,0,0,0,0,0
"Lucas Karmiris",2006-09-27,"C","Mississauga Steelheads",63,0,0,0,0,0
"Lucas Moore",2005-06-07,"D","Hamilton Bulldogs",65,0,0,0,0,0
"Lucas Rodriguez",2006-04-26,"D","Oshawa Generals",16,0,0,0,0,0
"Lukas Fischer",2006-09-09,"D","Sarnia Sting",47,0,0,0,0,0
"Luke McNamara",2005-03-02,"C","Saginaw Spirit",67,0,0,0,0,0
"MacGregor Richmond",2006-08-06,"RW","Mississauga Steelheads",8,0,0,0,0,0
"Maleek McGowan",2005-06-13,"D","Kingston Frontenacs",25,0,0,0,0,0
"Marco Mignosa",2005-04-13,"RW","Soo Greyhounds",68,0,0,0,0,0
"Marek Vanacker",2006-04-12,"LW","Hamilton Bulldogs",55,0,0,0,0,0
"Marko Sikic",2003-03-24,"RW","Sarnia Sting",68,0,0,0,0,0
"Marko Stojkov",2004-08-11,"D","Flint Firebirds",52,0,0,0,0,0
"Mathieu Paris",2005-01-01,"C","London Knights",45,0,0,0,0,0
"Matthew Jenken",2005-10-12,"D","Flint Firebirds",40,0,0,0,0,0
"Matthew Mania",2005-01-11,"D","Sudbury Wolves",67,0,0,0,0,0
"Matthew Papais",2002-01-29,"LW","Owen Sound Attack",70,0,0,0,0,0
"Matthew Soto",2005-08-31,"RW","Kingston Frontenacs",54,0,0,0,0,0
"Matthew Virgilio",2006-03-24,"D","Soo Greyhounds",62,0,0,0,0,0
"Matvey Petrov",2003-03-12,"LW","North Bay Battalion",65,0,0,0,0,0
"Max Namestnikov",2004-02-06,"C","Guelph Storm",65,0,0,0,0,0
"Michael Misa",2007-02-16,"LW","Saginaw Spirit",45,0,0,0,0,0
"Michael Podolioukh",2004-11-28,"C","Niagara IceDogs",60,0,0,0,0,0
"Michael Renwick",2002-01-26,"D","Windsor Spitfires",65,0,0,0,0,0
"Mike Levin",2005-10-16,"LW","London Knights",8,0,0,0,0,NA
"Mitchell Brooks",2005-03-23,"LW","Kingston Frontenacs",45,0,0,0,0,0
"Mitchell Martin",2003-01-06,"LW","Kitchener Rangers",47,0,0,0,0,0
"Nathan Aspinall",2006-03-30,"LW","Flint Firebirds",29,0,0,0,0,0
"Nathan Sauder",2005-02-01,"D","Erie Otters",53,0,0,0,0,0
"Nathan Twohey",2003-03-05,"D","Sudbury Wolves",2,0,0,0,0,NA
"Nick Graniero",2004-04-20,"LW","Windsor Spitfires",7,0,0,0,0,NA
"Nick Yearwood",2004-07-15,"LW","Sudbury Wolves",54,0,0,0,0,0
"Nikita Parfenyuk",2003-09-09,"D","Oshawa Generals",56,0,0,0,0,0
"Noah Roberts",2005-12-02,"D","Hamilton Bulldogs",38,0,0,0,0,0
"Noah VandenBrink",2005-01-06,"RW","Hamilton Bulldogs",8,0,0,0,0,0
"Nolan Dann",2003-05-21,"RW","Flint Firebirds",64,0,0,0,0,0
"Nolan Ling",2005-12-11,"D","Kingston Frontenacs",12,0,0,0,0,0
"Nolan Seed",2002-04-24,"D","Owen Sound Attack",65,0,0,0,0,0
"Olivier Savard",2005-01-14,"D","Saginaw Spirit",62,0,0,0,0,0
"Ondrej Molnar",2005-02-08,"LW","Erie Otters",34,0,0,0,0,0
"Owen Allard",2004-01-13,"C","Soo Greyhounds",14,0,0,0,0,0
"Owen MacDonald",2004-08-28,"D","Sarnia Sting",30,0,0,0,0,0
"Owen Outwater",2005-01-04,"LW","Kingston Frontenacs",62,0,0,0,0,0
"Owen Pitters",2005-08-28,"C","Flint Firebirds",55,0,0,0,0,0
"Owen Protz",2006-02-07,"D","Sudbury Wolves",1,0,0,0,0,NA
"Owen Van Steensel",2004-08-04,"LW","North Bay Battalion",68,0,0,0,0,0
"Parker von Richter",2006-05-17,"D","Mississauga Steelheads",66,0,0,0,0,0
"Patrick McManus",2003-02-07,"RW","Windsor Spitfires",4,0,0,0,0,NA
"Paul Hughes",2003-02-27,"RW","Kingston Frontenacs",61,0,0,0,0,0
"PJ Forgione",2004-11-12,"D","Saginaw Spirit",53,0,0,0,0,0
"Porter Martone",2006-10-26,"RW","Mississauga Steelheads",61,0,0,0,0,0
"Quentin Musty",2005-07-06,"LW","Sudbury Wolves",53,0,0,0,0,0
"Quinn Binnie",2004-04-29,"RW","Mississauga Steelheads",33,0,0,0,0,0
"Quinton Burns",2005-04-14,"D","Kingston Frontenacs",54,0,0,0,0,0
"Quinton Pagé",2005-08-03,"LW","Peterborough Petes",46,0,0,0,0,0
"Raine Nadeau",2004-08-24,"D","Kingston Frontenacs",5,0,0,0,0,NA
"Ranvir Gill-Shane",2003-06-17,"D","Hamilton Bulldogs",57,0,0,0,0,0
"Reed Gee",2006-03-12,"D","Flint Firebirds",20,0,0,0,0,0
"Riley Piercey",2002-03-20,"RW","Flint Firebirds",67,0,0,0,0,0
"Riley Pope",2004-10-23,"C","Sudbury Wolves",3,0,0,0,0,NA
"Roberto Mancini",2003-07-08,"D","Saginaw Spirit",66,0,0,0,0,0
"Rodwin Dionicio",2004-03-30,"D","Windsor Spitfires",50,0,0,0,0,0
"Roenick Jodoin",2004-09-10,"C","Barrie Colts",56,0,0,0,0,0
"Rowan Topp",2006-04-02,"D","Guelph Storm",9,0,0,0,0,NA
"Ruslan Gazizov",2004-01-21,"LW","London Knights",56,0,0,0,0,0
"Ryan Abraham",2004-04-05,"C","Windsor Spitfires",29,0,0,0,0,0
"Ryan Del Monte",2003-04-03,"C","London Knights",15,0,0,0,0,0
"Ryan Humphrey",2003-04-08,"LW","London Knights",60,0,0,0,0,0
"Ryan O'Dell",2004-02-14,"D","Oshawa Generals",14,0,0,0,0,NA
"Ryan Struthers",2004-01-02,"C","Mississauga Steelheads",31,0,0,0,0,0
"Ryan Vannetten",2004-03-30,"D","Niagara IceDogs",65,0,0,0,0,0
"Ryder McIntyre",2004-07-15,"RW","Oshawa Generals",63,0,0,0,0,0
"Sam Alfano",2004-01-18,"RW","Erie Otters",59,0,0,0,0,0
"Sam Dickinson",2006-06-07,"D","London Knights",62,0,0,0,0,0
"Sam McCue",2005-10-03,"LW","Peterborough Petes",33,0,0,0,0,0
"Sam O'Reilly",2006-03-30,"RW","London Knights",5,0,0,0,0,NA
"Sandis Vilmanis",2004-01-23,"LW","Sarnia Sting",62,0,0,0,0,0
"Sasha Pastujov",2003-07-15,"LW","Sarnia Sting",60,0,0,0,0,0
"Sean Doherty",2006-03-23,"RW","Sarnia Sting",12,0,0,0,0,0
"Sebastien Gervais",2005-04-11,"LW","Saginaw Spirit",68,0,0,0,0,0
"Shane Wright",2004-01-05,"C","Windsor Spitfires",20,0,0,0,0,0
"Shawn Spearing",2002-07-26,"D","Peterborough Petes",48,0,0,0,0,0
"Spencer Evans",2006-05-12,"D","Soo Greyhounds",10,0,0,0,0,NA
"Spencer Sova",2004-01-10,"D","Erie Otters",68,0,0,0,0,0
"Stevie Leskovar",2004-09-09,"D","Mississauga Steelheads",52,0,0,0,0,0
"Stuart Rolofs",2003-03-28,"LW","Oshawa Generals",62,0,0,0,0,0
"Taeo Artichuk",2005-02-15,"LW","Erie Otters",65,0,0,0,0,0
"Tai York",2004-06-18,"LW","Barrie Colts",61,0,0,0,0,0
"Taos Jordan",2004-03-29,"D","Owen Sound Attack",67,0,0,0,0,0
"Tate Vader",2006-01-09,"C","Soo Greyhounds",4,0,0,0,0,NA
"Teddy Sawyer",2003-12-12,"D","Owen Sound Attack",52,0,0,0,0,0
"Thomas Chafe",2005-04-19,"RW","Owen Sound Attack",58,0,0,0,0,0
"Thomas Johnston",2003-07-04,"LW","Windsor Spitfires",19,0,0,0,0,0
"Thomas Sirman",2004-03-05,"D","Ottawa 67's",62,0,0,0,0,0
"Tnias Mathurin",2004-01-15,"D","North Bay Battalion",1,0,0,0,0,NA
"Tomáš Hamara",2004-03-09,"D","Kitchener Rangers",56,0,0,0,0,0
"Tomas Hebek",2004-02-12,"D","Windsor Spitfires",28,0,0,0,0,0
"Tomislav Brennan",2005-03-15,"C","Owen Sound Attack",31,0,0,0,0,0
"Tommy Purdeller",2004-04-13,"RW","Peterborough Petes",53,0,0,0,0,0
"Ty Henry",2006-07-19,"D","Erie Otters",3,0,0,0,0,NA
"Ty Hollett",2003-08-27,"D","Kitchener Rangers",52,0,0,0,0,0
"Ty Petrou",2004-05-10,"C","Oshawa Generals",45,0,0,0,0,0
"Ty Voit",2003-06-10,"RW","Sarnia Sting",67,0,0,0,0,0
"Tyler Boucher",2003-01-16,"RW","Ottawa 67's",21,0,0,0,0,0
"Tyler Graham",2006-08-10,"LW","Oshawa Generals",44,0,0,0,0,0
"Tyler Savard",2003-04-06,"LW","Barrie Colts",56,0,0,0,0,0
"Tyson Doucette",2004-01-30,"LW","Sarnia Sting",58,0,0,0,0,0
"Tyson Rismond",2006-03-30,"D","North Bay Battalion",2,0,0,0,0,NA
"Valdemar William Hull",2005-01-02,"LW","Niagara IceDogs",60,0,0,0,0,0
"Valentin Zhugin",2004-12-13,"LW","Guelph Storm",60,0,0,0,0,0
"Vann Williamson",2006-07-19,"D","Kingston Frontenacs",15,0,0,0,0,0
"Will Bishop",2005-03-17,"D","Sudbury Wolves",32,0,0,0,0,0
"William Eggleton",2006-02-19,"LW","Mississauga Steelheads",10,0,0,0,0,0
"William Haley",2005-10-15,"D","Mississauga Steelheads",5,0,0,0,0,0
"William Nicholl",2006-05-24,"C","London Knights",5,0,0,0,0,0
"William Stewart",2005-02-23,"RW","Niagara IceDogs",19,0,0,0,0,0
"Wylie Birkett",2004-03-05,"LW","Windsor Spitfires",9,0,0,0,0,NA
"Zach Wigle",2004-01-12,"C","Barrie Colts",64,0,0,0,0,0
"Zackary Sandhu",2005-12-20,"D","Guelph Storm",45,0,0,0,0,0
"Zayne Parekh",2006-02-15,"D","Saginaw Spirit",50,0,0,0,0,0
