"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Peter Franchin",1986-05-09,"C","Kitchener Rangers",5,3,1,4,0.8,0,0,1,0,0,4
"Thomas Waugh",1985-05-31,"LW","Toronto St. Michael's Majors",14,2,2,4,0.29,2,0,0,1,0,4
"Travis Fuller",1986-01-25,"LW","Barrie Colts",11,1,3,4,0.36,3,0,0,0,0,9
"Patrick Sweeney",1986-05-04,"RW","Brampton Battalion",12,3,0,3,0.25,0,0,0,0,0,4
"Benoit Pouliot",1986-09-29,"LW","Sudbury Wolves",4,2,1,3,0.75,-1,1,1,0,0,0
"Jamie VanderVeeken",1986-01-20,"LW","Toronto St. Michael's Majors",18,2,1,3,0.17,0,0,0,1,0,4
"Bobby Ryan",1987-03-17,"RW","Owen Sound Attack",7,1,2,3,0.43,0,0,0,0,0,2
"Justin Donati",1986-10-17,"C","Oshawa Generals",7,1,2,3,0.43,-5,1,1,1,0,2
"Marc Staal",1987-01-13,"D","Sudbury Wolves",7,1,2,3,0.43,4,1,0,0,0,2
"Mark O'Leary",1985-01-21,"RW","Mississauga IceDogs",19,1,2,3,0.16,0,0,0,0,0,11
"Stefan Blaho",1985-06-22,"LW","Sudbury Wolves",6,1,2,3,0.5,1,0,1,0,0,2
"Tyler Donati",1986-10-17,"RW","Oshawa Generals",7,1,2,3,0.43,-4,1,1,0,0,2
"Bret Nasby",1986-03-22,"D","Oshawa Generals",7,0,3,3,0.43,-1,0,1,0,0,6
"Dale Good",1984-01-13,"D","Toronto St. Michael's Majors",15,0,3,3,0.2,3,0,0,0,0,24
"Gino Pisellini",1986-08-05,"RW","Plymouth Whalers",9,0,3,3,0.33,-1,0,3,0,0,23
"Vaclav Meidl",1986-05-27,"LW","Plymouth Whalers",9,0,3,3,0.33,-2,0,3,0,0,4
"Andrew Fournier",1987-11-05,"LW","Plymouth Whalers",7,2,0,2,0.29,-3,1,0,0,0,2
"Kevin Harvey",1984-09-14,"LW","Owen Sound Attack",7,1,1,2,0.29,0,0,0,0,0,2
"Michael Root",1985-04-13,"D","Barrie Colts",12,1,1,2,0.17,3,0,0,1,0,27
"Georgy Ryazantsev",1986-02-18,"RW","Barrie Colts",7,0,2,2,0.29,-1,0,0,0,0,0
"Lukas Bolf",1985-02-20,"D","Barrie Colts",12,0,2,2,0.17,3,0,0,0,0,26
"Phil Oreskovic",1987-01-26,"D","Brampton Battalion",12,0,2,2,0.17,-5,0,0,0,0,16
"Alexander Eaton",1985-07-02,"LW","Sudbury Wolves",7,1,0,1,0.14,-1,0,0,0,0,15
"Brett Liscomb",1986-01-28,"LW","Windsor Spitfires",4,1,0,1,0.25,-6,0,0,0,0,0
"Brodie Beard",1986-06-12,"D","Ottawa 67's",5,1,0,1,0.2,1,0,0,0,0,4
"Eliott McCormick",1986-03-17,"RW","Brampton Battalion",8,1,0,1,0.13,1,0,0,0,0,0
"Scott Baker",1987-05-15,"LW","Oshawa Generals",4,1,0,1,0.25,-1,0,0,0,0,0
"Shane Hart",1984-06-05,"RW","Guelph Storm",22,1,0,1,0.05,2,0,0,0,0,2
"Tony Rizzi",1987-01-06,"RW","Kingston Frontenacs",5,1,0,1,0.2,-1,0,0,0,0,5
"Adam McQuaid",1986-10-12,"D","Sudbury Wolves",7,0,1,1,0.14,-1,0,0,0,0,2
"Blake Pronk",1986-07-18,"C","Kingston Frontenacs",5,0,1,1,0.2,1,0,0,0,0,12
"Bobby Hughes",1987-11-11,"C","Kingston Frontenacs",5,0,1,1,0.2,1,0,0,0,0,2
"Cal O'Reilly",1986-09-30,"C","Windsor Spitfires",3,0,1,1,0.33,-2,0,0,0,0,0
"Cam Fergus",1986-09-29,"RW","Kitchener Rangers",5,0,1,1,0.2,-4,0,0,0,0,0
"Chris Chimienti",1986-06-03,"D","Mississauga IceDogs",13,0,1,1,0.08,-3,0,0,0,0,4
"Chris Morrison",1986-04-16,"RW","Barrie Colts",12,0,1,1,0.08,2,0,0,0,0,6
"Dan Collins",1987-02-26,"RW","Plymouth Whalers",9,0,1,1,0.11,-1,0,0,0,0,0
"Derrick Bagshaw",1986-05-05,"LW","Erie Otters",6,0,1,1,0.17,1,0,0,0,0,2
"Gary Friesen",1987-04-28,"C","Oshawa Generals",7,0,1,1,0.14,-2,0,0,0,0,7
"Jason Speight",1986-07-07,"RW","Erie Otters",9,0,1,1,0.11,-1,0,0,0,0,5
"Jonathan D'Aversa",1986-03-02,"D","Sudbury Wolves",7,0,1,1,0.14,-2,0,1,0,0,2
"Jordan Grant",1986-12-16,"LW","Plymouth Whalers",9,0,1,1,0.11,1,0,0,0,0,0
"Matt Lashoff",1986-09-29,"D","Kitchener Rangers",5,0,1,1,0.2,-5,0,0,0,0,0
"Matt Pelech",1987-09-04,"D","Sarnia Sting",5,0,1,1,0.2,-3,0,0,0,0,12
"Matt Smyth",1985-07-03,"D","Owen Sound Attack",7,0,1,1,0.14,0,0,0,0,0,2
"Mike Duco",1987-07-08,"LW","Kitchener Rangers",4,0,1,1,0.25,-2,0,1,0,0,4
"Richard Clune",1987-04-25,"LW","Sarnia Sting",5,0,1,1,0.2,-1,0,0,0,0,0
"Robbie Lawrance",1986-05-04,"D","Ottawa 67's",7,0,1,1,0.14,-2,0,0,0,0,0
"Steve Downie",1987-04-03,"RW","Windsor Spitfires",4,0,1,1,0.25,-3,0,0,0,0,27
"Steve Spade",1987-12-10,"D","Barrie Colts",12,0,1,1,0.08,1,0,0,0,0,13
"Trevor Waddell",1986-01-29,"D","Kingston Frontenacs",2,0,1,1,0.5,0,0,1,0,0,0
"Vince Scott",1986-05-21,"LW","Erie Otters",8,0,1,1,0.13,1,0,0,0,0,2
"Wes Cunningham",1987-03-09,"D","Owen Sound Attack",7,0,1,1,0.14,2,0,0,0,0,4
"Andrew Gibbons",1986-08-12,"RW","Oshawa Generals",1,0,0,0,0,1,0,0,0,0,2
"Andy Reiss",1986-05-17,"LW","Oshawa Generals",3,0,0,0,0,-2,0,0,0,0,0
"Boris Valabik",1986-02-14,"D","Kitchener Rangers",5,0,0,0,0,0,0,0,0,0,8
"Brad Hartley",1986-04-29,"RW","Ottawa 67's",1,0,0,0,0,0,0,0,0,0,0
"Bradley Snetsinger",1987-04-08,"C","Mississauga IceDogs",1,0,0,0,0,0,0,0,0,0,0
"Brandon Elliott",1984-03-08,"D","Mississauga IceDogs",13,0,0,0,0,2,0,0,0,0,32
"Brendan Duncan",1986-10-08,"LW","Kingston Frontenacs",3,0,0,0,0,0,0,0,0,0,2
"Brock McPherson",1985-07-24,"RW","Brampton Battalion",9,0,0,0,0,-3,0,0,0,0,4
"Chad Dunlop",1987-05-12,"LW","Erie Otters",1,0,0,0,0,0,0,0,0,0,0
"Chad Loikets",1987-05-28,"D","Erie Otters",9,0,0,0,0,1,0,0,0,0,0
"Charles Amodeo",1985-07-14,"RW","Sarnia Sting",4,0,0,0,0,-3,0,0,0,0,0
"Chris Gravelding",1987-12-07,"D","Kitchener Rangers",2,0,0,0,0,0,0,0,0,0,0
"Craig Cescon",1986-08-18,"D","Plymouth Whalers",8,0,0,0,0,1,0,0,0,0,7
"Devereaux Heshmatpour",1987-02-15,"D","Kitchener Rangers",5,0,0,0,0,0,0,0,0,0,0
"Elgin Reid",1987-02-23,"D","Ottawa 67's",7,0,0,0,0,-4,0,0,0,0,4
"Geordie Michie",1986-03-13,"C","Brampton Battalion",2,0,0,0,0,0,0,0,0,0,0
"Jamie Heywood",1986-07-05,"D","Sarnia Sting",3,0,0,0,0,-2,0,0,0,0,0
"Jared Cipparone",1986-02-14,"LW","Windsor Spitfires",2,0,0,0,0,-1,0,0,0,0,2
"Jeremy Reese",1987-04-08,"RW","Sarnia Sting",1,0,0,0,0,0,0,0,0,0,0
"Jeremy Whelan",1987-02-06,"LW","Mississauga IceDogs",2,0,0,0,0,2,0,0,0,0,0
"Joe McCann",1987-03-02,"RW","Kitchener Rangers",3,0,0,0,0,-1,0,0,0,0,0
"Joe Rand",1986-04-28,"LW","Toronto St. Michael's Majors",10,0,0,0,0,-2,0,0,0,0,0
"John Seymour",1987-06-16,"LW","Brampton Battalion",10,0,0,0,0,3,0,0,0,0,2
"Jordan Watson",1985-06-03,"C","Kingston Frontenacs",1,0,0,0,0,0,0,0,0,0,0
"Josh Beaulieu",1987-01-10,"C","London Knights",9,0,0,0,0,0,0,0,0,0,5
"Justin Coutu",1984-11-19,"D","Windsor Spitfires",4,0,0,0,0,-5,0,0,0,0,8
"Justin Wallingford",1987-05-12,"D","Oshawa Generals",3,0,0,0,0,-1,0,0,0,0,2
"Kelsey Wilson",1986-01-22,"LW","Sarnia Sting",5,0,0,0,0,-1,0,0,0,0,4
"Kevin Baker",1987-03-27,"C","Owen Sound Attack",7,0,0,0,0,0,0,0,0,0,0
"Kyle Lamb",1987-04-13,"D","Sudbury Wolves",3,0,0,0,0,0,0,0,0,0,5
"Luke Dubbin",1985-01-29,"C","Sudbury Wolves",4,0,0,0,0,-2,0,0,0,0,0
"Matt Pepe",1987-02-22,"D","Kitchener Rangers",5,0,0,0,0,-1,0,0,0,0,2
"Mike Chmielewski",1986-02-25,"RW","Kitchener Rangers",5,0,0,0,0,0,0,0,0,0,0
"Mike Kavanagh",1987-04-21,"RW","Oshawa Generals",1,0,0,0,0,0,0,0,0,0,0
"Mike McLean",1986-01-06,"LW","Guelph Storm",2,0,0,0,0,0,0,0,0,0,0
"Mike Mills",1986-05-27,"RW","Sudbury Wolves",2,0,0,0,0,1,0,0,0,0,2
"Nick Plastino",1986-02-20,"D","Barrie Colts",1,0,0,0,0,0,0,0,0,0,0
"Phil Mangan",1987-02-11,"C","Ottawa 67's",3,0,0,0,0,-1,0,0,0,0,0
"Randy Johnston",1987-01-21,"C","Ottawa 67's",6,0,0,0,0,-3,0,0,0,0,0
"Ryan McGinnis",1987-03-03,"D","Plymouth Whalers",2,0,0,0,0,0,0,0,0,0,0
"Ryan Parent",1987-03-17,"D","Guelph Storm",22,0,0,0,0,-1,0,0,0,0,2
"Ryan Pottruff",1986-07-11,"D","London Knights",15,0,0,0,0,0,0,0,0,0,6
"Scott Campbell",1986-06-17,"D","Windsor Spitfires",2,0,0,0,0,-2,0,0,0,0,0
"Scott Lavigne",1987-02-13,"D","Toronto St. Michael's Majors",1,0,0,0,0,0,0,0,0,0,0
"Scott Todd",1986-11-11,"D","Oshawa Generals",7,0,0,0,0,-5,0,0,0,0,16
"Scott Zimmerman",1987-02-06,"LW","Mississauga IceDogs",8,0,0,0,0,-2,0,0,0,0,0
"Todd Cooper",1986-08-12,"RW","Guelph Storm",6,0,0,0,0,0,0,0,0,0,2
"Tom Mannino",1987-02-19,"RW","Windsor Spitfires",4,0,0,0,0,-6,0,0,0,0,0
"Trevor Solomon",1987-11-04,"D","Sarnia Sting",3,0,0,0,0,-1,0,0,0,0,0
"Tyson Aitcheson",1987-03-01,"D","Ottawa 67's",6,0,0,0,0,0,0,0,0,0,2
"Vojtech Kloz",1986-01-23,"D","Kingston Frontenacs",5,0,0,0,0,-1,0,0,0,0,2
