"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Vaclav Meidl","YES",1986-05-27,"6.05",215,"LW","Plymouth Whalers",67,14,28,42,0.63,1,8,11,19,3,1,108
"Craig Voakes","NO",1986-01-02,"5.11",185,"C","Kitchener Rangers",68,16,25,41,0.6,-13,5,8,13,2,1,43
"Bryan Bickell","NO",1986-03-09,"6.04",215,"LW","Ottawa 67's",59,20,16,36,0.61,-9,3,8,11,1,1,76
"John Adams","YES",1986-07-03,"6.02",205,"C","Belleville Bulls",65,17,17,34,0.52,-14,5,4,9,1,0,28
"Paul McFarland","NO",1985-12-06,"6.02",201,"LW","Kitchener Rangers",59,12,22,34,0.58,7,0,1,1,3,2,51
"Scott Lehman","NO",1986-01-05,"6.01",200,"D","Toronto St. Michael's Majors",66,5,27,32,0.48,12,3,11,14,1,0,189
"Gino Pisellini","YES",1986-08-05,"6.01",210,"RW","Plymouth Whalers",68,15,15,30,0.44,4,11,8,19,1,0,214
"Patrick Kaleta","NO",1986-06-08,"6.01",200,"RW","Peterborough Petes",67,14,14,28,0.42,-6,5,3,8,1,0,124
"Jean-Michel Rizk","NO",1986-03-24,"6.00",198,"RW","Saginaw Spirit",68,10,18,28,0.41,-22,5,7,12,2,0,81
"Hunter Tremblay","NO",1986-01-15,"5.11",185,"LW","Barrie Colts",67,13,14,27,0.4,-8,4,4,8,3,0,16
"Mitch Maunu","NO",1986-07-30,"6.02",210,"D","Windsor Spitfires",68,11,15,26,0.38,2,2,9,11,1,0,91
"Jordan Smith","NO",1985-11-04,"6.02",203,"D","Sault Ste. Marie Greyhounds",68,6,20,26,0.38,12,3,8,11,1,0,140
"Trevor Kell","YES",1986-06-23,"6.00",185,"RW","London Knights",62,9,14,23,0.37,15,0,1,1,0,0,48
"Brett Liscomb","YES",1986-01-28,"5.09",186,"LW","Windsor Spitfires",63,11,10,21,0.33,9,2,2,4,3,0,35
"Jason Pitton","NO",1986-05-23,"6.03",219,"LW","Sault Ste. Marie Greyhounds",67,9,11,20,0.3,-11,1,4,5,3,0,37
"Georgy Ryazantsev","YES",1986-02-18,"6.00",190,"RW","Barrie Colts",38,4,13,17,0.45,6,1,2,3,1,0,4
"Jamie Fraser","NO",1985-11-17,"6.01",199,"C","Brampton Battalion",61,4,13,17,0.28,-6,1,3,4,1,0,36
"Micheal Haley","NO",1986-03-30,"5.10",210,"C","Sarnia Sting",50,8,8,16,0.32,-5,1,1,2,0,0,69
"Ryan Stephenson","NO",1986-04-09,"6.04",215,"LW","Kingston Frontenacs",68,8,8,16,0.24,-16,3,1,4,3,0,54
"Kelsey Wilson","YES",1986-01-22,"6.01",216,"LW","Sarnia Sting",62,5,11,16,0.26,9,0,0,0,1,0,111
"Boris Valabik","YES",1986-02-14,"6.06",229,"D","Kitchener Rangers",68,3,13,16,0.24,2,2,0,2,0,0,278
"Jonathan D'Aversa","YES",1986-03-02,"6.02",200,"D","Sudbury Wolves",63,1,14,15,0.24,10,1,4,5,0,0,22
"Andrew Gibbons","YES",1986-08-12,"6.02",200,"RW","Oshawa Generals",55,7,7,14,0.25,-13,2,2,4,0,0,46
"Travis Fuller","YES",1986-01-25,"6.01",200,"LW","Barrie Colts",57,5,9,14,0.25,-7,0,1,1,0,0,26
"Kyle Wharton","NO",1986-03-03,"6.02",189,"D","Ottawa 67's",43,4,10,14,0.33,9,1,2,3,1,0,50
"Danny Revelle","NO",1986-02-04,"6.01",197,"LW","Mississauga IceDogs",28,5,8,13,0.46,10,0,0,0,0,0,18
"Nick Van Herpt","NO",1985-10-29,"6.00",185,"D","Mississauga IceDogs",54,5,8,13,0.24,-3,1,0,1,0,0,62
"David Halasz","YES",1986-09-08,"6.01",200,"D","Ottawa 67's",53,2,11,13,0.25,3,0,4,4,1,0,33
"Shawn Clinton","YES",1986-02-17,"6.02",180,"LW","Belleville Bulls",48,5,7,12,0.25,-8,0,0,0,1,0,16
"Adam Nemeth","NO",1986-02-22,"6.00",190,"D","London Knights",68,4,8,12,0.18,21,0,0,0,1,0,49
"Brett Connolly","NO",1986-08-17,"6.02",204,"C","Sault Ste. Marie Greyhounds",53,4,8,12,0.23,-8,1,1,2,0,0,51
"Iain McPhee","NO",1985-10-01,"6.03",205,"D","Windsor Spitfires",64,4,8,12,0.19,-5,0,0,0,1,0,87
"Kyle Raftis","NO",1986-05-28,"6.03",201,"D","Kingston Frontenacs",67,1,11,12,0.18,-5,0,1,1,0,0,57
"Chris Morrison","YES",1986-04-16,"6.00",198,"RW","Barrie Colts",61,5,6,11,0.18,4,0,1,1,1,0,4
"Jamie VanderVeeken","YES",1986-01-20,"6.03",223,"LW","Toronto St. Michael's Majors",48,5,6,11,0.23,-2,0,1,1,1,0,33
"Peter Franchin","YES",1986-05-09,"6.04",215,"C","Kitchener Rangers",63,5,6,11,0.17,-12,0,0,0,1,0,23
"Steve Ward","NO",1986-02-13,"6.00",197,"D","Sarnia Sting",43,3,8,11,0.26,-5,2,5,7,0,0,26
"Patrick Sweeney","YES",1986-05-04,"5.10",195,"RW","Brampton Battalion",65,8,2,10,0.15,-10,0,2,2,2,0,8
"Jacob King","NO",1986-01-04,"5.10",181,"C","Sault Ste. Marie Greyhounds",53,5,5,10,0.19,2,1,0,1,0,0,29
"Derrick Bagshaw","YES",1986-05-05,"6.02",192,"LW","Erie Otters",58,4,6,10,0.17,-1,0,0,0,0,0,23
"Greg Stewart","YES",1986-05-21,"6.02",185,"LW","Peterborough Petes",58,4,6,10,0.17,-10,0,0,0,0,0,76
"Daniel Borges","NO",1986-01-09,"5.11",179,"C","Saginaw Spirit",54,3,7,10,0.19,-10,0,2,2,0,0,12
"Clay McFadden","NO",1986-02-15,"6.03",161,"C","Oshawa Generals",46,6,3,9,0.2,-12,3,1,4,2,0,2
"Andrew Desjardins","YES",1986-07-27,"6.00",197,"C","Sault Ste. Marie Greyhounds",55,3,6,9,0.16,-5,0,1,1,2,0,41
"Andrew Maksym","NO",1986-02-16,"5.11",200,"RW","Owen Sound Attack",53,2,7,9,0.17,1,1,1,2,0,0,41
"Dennis Dewar","YES",1986-04-23,"5.09",160,"RW","Belleville Bulls",28,2,7,9,0.32,-9,0,0,0,0,0,0
"Trevor Waddell","YES",1986-01-29,"5.11",197,"D","Kingston Frontenacs",65,0,9,9,0.14,-11,0,3,3,0,0,23
"Jason Speight","YES",1986-07-07,"5.11",190,"RW","Erie Otters",56,3,5,8,0.14,-3,1,0,1,0,0,15
"Ryan Pottruff","YES",1986-07-11,"6.03",227,"D","London Knights",51,3,5,8,0.16,9,0,0,0,0,0,48
"Kyle Sonnenburg","YES",1986-05-07,"6.01",192,"D","Belleville Bulls",37,2,6,8,0.22,-6,0,4,4,0,0,0
"Robbie Drummond","NO",1986-02-19,"5.11",175,"C","London Knights",42,2,6,8,0.19,4,0,0,0,0,0,14
"Brodie Beard","YES",1986-06-12,"6.00",214,"D","Ottawa 67's",59,1,7,8,0.14,13,1,1,2,0,0,51
"Vince Scott","YES",1986-05-21,"6.00",185,"LW","Erie Otters",61,1,7,8,0.13,-2,0,1,1,0,0,6
"Bryan Young","YES",1986-08-06,"6.01",205,"D","Peterborough Petes",60,0,8,8,0.13,-18,0,0,0,0,0,63
"Mike Mills","YES",1986-05-27,"6.01",180,"RW","Sudbury Wolves",36,2,5,7,0.19,3,0,0,0,0,0,4
"Bret Nasby","YES",1986-03-22,"6.03",191,"D","Oshawa Generals",56,0,7,7,0.13,-5,0,2,2,0,0,41
"Jeff Leavitt","NO",1986-04-16,"6.01",195,"LW","Windsor Spitfires",57,3,3,6,0.11,-8,0,0,0,0,0,43
"Corey Gault","YES",1986-03-19,"6.03",200,"RW","Peterborough Petes",63,2,4,6,0.1,-9,0,0,0,0,0,29
"Phil Kozak","NO",1985-09-22,"5.11",205,"D","Saginaw Spirit",46,2,4,6,0.13,-13,1,0,1,0,0,30
"Jared Cipparone","YES",1986-02-14,"5.11",206,"LW","Windsor Spitfires",25,0,6,6,0.24,5,0,0,0,0,0,0
"Mike Martinelli","YES",1986-01-22,"5.11",165,"RW","Plymouth Whalers",39,3,2,5,0.13,-5,0,0,0,0,0,20
"Joe Rand","YES",1986-04-28,"6.02",190,"LW","Toronto St. Michael's Majors",35,2,3,5,0.14,-6,0,0,0,0,0,25
"Mike Chmielewski","YES",1986-02-25,"6.02",225,"RW","Kitchener Rangers",56,2,3,5,0.09,-7,1,0,1,0,0,17
"Peter Aston","YES",1986-02-24,"6.01",205,"D","Peterborough Petes",36,2,3,5,0.14,-10,1,2,3,1,0,17
"Craig Cescon","YES",1986-08-18,"6.02",195,"D","Plymouth Whalers",55,1,4,5,0.09,3,0,1,1,1,0,146
"Rick Caughell","YES",1986-03-27,"6.03",203,"D","Mississauga IceDogs",43,0,5,5,0.12,-3,0,0,0,0,0,19
"Geordie Michie","YES",1986-03-13,"6.00",190,"RW","Brampton Battalion",44,1,3,4,0.09,-11,0,0,0,0,0,29
"Nick Duff","NO",1985-12-12,"6.00",194,"D","Brampton Battalion",66,1,3,4,0.06,-27,0,0,0,0,0,77
"Chris Chimienti","YES",1986-06-03,"6.00",205,"D","Mississauga IceDogs",47,0,4,4,0.09,8,0,0,0,0,0,9
"Brad Hartley","YES",1986-04-29,"6.01",200,"RW","Ottawa 67's",48,2,1,3,0.06,-2,1,0,1,0,0,12
"Blake Pronk","YES",1986-07-18,"6.00",187,"C","Kingston Frontenacs",50,1,2,3,0.06,-2,0,0,0,0,0,8
"Mike Pain","YES",1985-10-02,"6.02",180,"D","Saginaw Spirit",34,1,2,3,0.09,-11,0,0,0,0,0,52
"Robbie Lawrance","YES",1986-05-04,"6.01",187,"D","Ottawa 67's",60,1,2,3,0.05,-6,0,0,0,0,0,4
"Vojtech Kloz","YES",1986-01-23,"6.04",233,"D","Kingston Frontenacs",62,0,3,3,0.05,-12,0,0,0,0,0,20
"Brad Good","YES",1986-03-10,"6.01",211,"D","Sault Ste. Marie Greyhounds",65,1,1,2,0.03,-9,0,0,0,0,0,74
"Michael Vernace","YES",1986-05-26,"6.00",208,"D","Brampton Battalion",2,1,1,2,1,-1,1,1,2,0,0,0
"Brent Small","YES",1986-03-11,"6.00",173,"LW","Toronto St. Michael's Majors",26,0,2,2,0.08,-4,0,0,0,0,0,0
"Martin Doyle","YES",1985-09-25,"6.00",195,"RW","Sudbury Wolves",6,0,2,2,0.33,1,0,0,0,0,0,22
"Richard Hornseth","YES",1986-02-22,"6.00",192,"LW","Owen Sound Attack",21,0,2,2,0.1,-3,0,1,1,0,0,0
"Eliott McCormick","YES",1986-03-17,"6.02",185,"RW","Brampton Battalion",44,1,0,1,0.02,-15,1,0,1,0,0,2
"Andrew Hotham","YES",1986-08-29,"6.03",188,"D","Barrie Colts",4,0,1,1,0.25,-3,0,0,0,0,0,2
"Andy Reiss","YES",1986-05-17,"6.00",185,"LW","Oshawa Generals",42,0,1,1,0.02,-13,0,0,0,0,0,8
"Nick Plastino","YES",1986-02-20,"6.00",198,"D","Barrie Colts",15,0,1,1,0.07,1,0,0,0,0,0,2
"Andrew Marshall","YES",1986-08-07,"5.10",195,"D","Barrie Colts",2,0,0,0,0,-1,0,0,0,0,0,0
"Brad Sharpe","YES",1986-06-13,"6.01",205,"D","Owen Sound Attack",4,0,0,0,0,0,0,0,0,0,0,0
"Brad White","YES",1986-07-01,"6.01",185,"LW","Ottawa 67's",2,0,0,0,0,-3,0,0,0,0,0,0
"Chris Rebernik","NO",1985-10-27,"6.00",185,"RW","Toronto St. Michael's Majors",7,0,0,0,0,1,0,0,0,0,0,0
"Dan Marziani","YES",1986-02-10,"6.03",185,"D","Brampton Battalion",2,0,0,0,0,1,0,0,0,0,0,0
"Daniel Torres","YES",1986-04-16,"6.04",230,"LW","London Knights",5,0,0,0,0,0,0,0,0,0,0,0
"Darrell Simich","YES",1986-04-06,"6.04",205,"D","Guelph Storm",3,0,0,0,0,0,0,0,0,0,0,0
"Michael Cox","YES",1986-03-17,"6.00",172,"RW","Windsor Spitfires",21,0,0,0,0,0,0,0,0,0,0,31
"Mike McLean","YES",1986-01-06,"6.01",189,"LW","Guelph Storm",39,0,0,0,0,-8,0,0,0,0,0,9
"Nathan Spaling","YES",1986-08-13,"6.03",197,"C","Guelph Storm",19,0,0,0,0,-2,0,0,0,0,0,0
"Robert Heickert","YES",1986-07-19,"5.10",230,"LW","Brampton Battalion",30,0,0,0,0,-5,0,0,0,0,0,58
"Scott Campbell","YES",1986-06-17,"6.01",185,"D","Windsor Spitfires",9,0,0,0,0,4,0,0,0,0,0,0
"Sean Pennock","NO",1985-10-20,"6.01",190,"D","Plymouth Whalers",2,0,0,0,0,-3,0,0,0,0,0,0
"Tim Sullivan","YES",1986-08-02,"6.00",180,"D","Brampton Battalion",2,0,0,0,0,-1,0,0,0,0,0,0
"Todd Cooper","YES",1986-08-12,"6.03",210,"RW","Guelph Storm",2,0,0,0,0,-1,0,0,0,0,0,0
"Tyler Doig","YES",1986-02-15,"6.00",192,"C","Barrie Colts",1,0,0,0,0,-1,0,0,0,0,0,0
