"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Alex Robert","YES",1999-07-06,"6.00",180,"RW","North Bay Battalion",3,0,0,0,0,-1,0,0,0,0,0,0
"Andrew Somerville","YES",1999-07-30,"5.10",172,"D","Niagara IceDogs",1,0,0,0,0,0,0,0,0,0,0,0
"Brady Pataki","NO",1998-10-03,"6.02",217,"RW","Sudbury Wolves",5,0,0,0,0,-2,0,0,0,0,0,4
"Brandon Bastasin","NO",1998-11-05,"6.03",201,"D","Sudbury Wolves",4,0,0,0,0,-7,0,0,0,0,0,2
"Brock Hill","YES",1999-01-27,"6.03",200,"D","Saginaw Spirit",3,0,0,0,0,-1,0,0,0,0,0,0
"Cal Davis","YES",1999-03-21,"6.01",165,"LW","Niagara IceDogs",3,0,0,0,0,-3,0,0,0,0,0,0
"Cameron Bisson","YES",1999-01-08,"6.03",180,"RW","Niagara IceDogs",3,0,0,0,0,-1,0,0,0,0,0,2
"Cole Fraser","NO",1999-08-23,"6.02",201,"D","Peterborough Petes",4,0,0,0,0,0,0,0,0,0,0,11
"Colin Van Den Hurk","YES",1999-05-26,"5.11",188,"D","Kingston Frontenacs",4,0,0,0,0,-3,0,0,0,0,0,4
"Curtis Egert","YES",1999-02-04,"6.01",206,"LW","Sarnia Sting",4,0,0,0,0,-2,0,0,0,0,0,2
"Daniel Walker","YES",1999-05-18,"6.05",222,"LW","North Bay Battalion",3,0,0,0,0,-2,0,0,0,0,0,2
"Drew Hunter","YES",1999-02-06,"6.03",191,"D","Niagara IceDogs",3,0,0,0,0,1,0,0,0,0,0,2
"Dylan Seitz","YES",1999-01-15,"6.02",179,"C","Kitchener Rangers",4,0,0,0,0,-1,0,0,0,0,0,7
"Eric Allair","YES",1999-07-01,"6.00",209,"D","North Bay Battalion",3,0,0,0,0,0,0,0,0,0,0,4
"Fedor Gordeev","YES",1999-01-27,"6.07",224,"LW","Hamilton Bulldogs",3,0,0,0,0,-2,0,0,0,0,0,2
"Gianluca Fuoco","YES",1999-01-01,"6.02",190,"LW","Saginaw Spirit",3,0,0,0,0,-1,0,0,0,0,0,11
"Hayden Davis","NO",1999-07-21,"6.03",210,"D","Niagara IceDogs",3,0,0,0,0,-5,0,0,0,0,0,4
"Isaac Nurse","YES",1999-03-16,"5.11",185,"RW","Hamilton Bulldogs",4,0,0,0,0,-5,0,0,0,0,0,2
"Jacob Ball","NO",1999-01-16,"6.03",200,"LW","North Bay Battalion",1,0,0,0,0,0,0,0,0,0,0,0
"Jacob Golden","YES",1999-03-20,"5.11",180,"D","London Knights",4,0,0,0,0,0,0,0,0,0,0,2
"Jasper Forgrave","YES",1999-03-13,"5.10",155,"RW","Windsor Spitfires",2,0,0,0,0,-1,0,0,0,0,0,0
"Josh Barraclough","YES",1999-02-04,"6.01",194,"RW","Peterborough Petes",1,0,0,0,0,0,0,0,0,0,0,0
"Josh Nelson","YES",1999-05-27,"5.11",182,"C","London Knights",4,0,0,0,0,1,0,0,0,0,0,2
"Kelton Hatcher","YES",1999-04-19,"6.03",191,"D","Sarnia Sting",4,0,0,0,0,2,0,0,0,0,0,0
"Kyle Bollers","YES",1999-03-12,"5.11",178,"LW","Saginaw Spirit",2,0,0,0,0,-1,0,0,0,0,0,2
"Liam Ham","YES",1999-02-03,"5.10",195,"D","Niagara IceDogs",3,0,0,0,0,-1,0,0,0,0,0,6
"Liam Stevens","NO",1999-04-23,"5.09",191,"LW","Guelph Storm",4,0,0,0,0,2,0,0,0,0,0,2
"Macauley Carson","NO",1999-03-12,"6.01",189,"LW","Sudbury Wolves",5,0,0,0,0,-4,0,0,0,0,0,2
"MacKenzie Entwistle","NO",1999-07-14,"6.03",181,"RW","Hamilton Bulldogs",3,0,0,0,0,-2,0,0,0,0,0,0
"Maddux Rychel","YES",1999-01-21,"6.03",222,"LW","Windsor Spitfires",1,0,0,0,0,1,0,0,0,0,0,0
"Matt Stoia","YES",1999-03-24,"6.01",176,"D","Oshawa Generals",4,0,0,0,0,-2,0,0,0,0,0,2
"Matthew Titus","YES",1999-05-15,"6.02",183,"RW","Mississauga Steelheads",4,0,0,0,0,-1,0,0,0,0,0,0
"Nick Deakin-Poot","NO",1999-01-28,"6.04",217,"C","Guelph Storm",4,0,0,0,0,0,0,0,0,0,0,4
"Nick Grima","NO",1999-03-07,"6.00",197,"D","Peterborough Petes",4,0,0,0,0,1,0,0,0,0,0,6
"Noel Hoefenmayer","NO",1999-01-06,"6.01",196,"D","Ottawa 67's",2,0,0,0,0,0,0,0,0,0,0,4
"Quinn Hanna","YES",1999-04-14,"6.03",192,"D","Guelph Storm",5,0,0,0,0,3,0,0,0,0,0,2
"Reagan O'Grady","NO",1998-12-15,"6.02",200,"D","Sudbury Wolves",5,0,0,0,0,-2,0,0,0,0,0,0
"Robbie Burt","NO",1999-05-29,"6.00",214,"RW","Oshawa Generals",5,0,0,0,0,-2,0,0,0,0,0,15
"Robert Proner","YES",1999-03-12,"6.02",210,"D","Saginaw Spirit",3,0,0,0,0,2,0,0,0,0,0,2
"Ryan Martin","YES",1999-06-14,"6.00",197,"D","Erie Otters",4,0,0,0,0,1,0,0,0,0,0,6
"Ryan Smith","YES",1999-06-04,"6.00",195,"C","Niagara IceDogs",1,0,0,0,0,-1,0,0,0,0,0,2
"Samuel Duchesne","NO",1999-05-29,"6.02",177,"D","Flint Firebirds",2,0,0,0,0,2,0,0,0,0,0,2
"Scoley Dow","YES",1999-05-12,"6.01",189,"LW","Mississauga Steelheads",3,0,0,0,0,-2,0,0,0,0,0,6
"Sean Josling","YES",1999-03-22,"6.00",179,"RW","Sarnia Sting",3,0,0,0,0,-2,0,0,0,0,0,0
"Shane Bulitka","YES",1999-07-09,"5.11",184,"LW","Sudbury Wolves",5,0,0,0,0,-2,0,0,0,0,0,2
"Shaw Boomhower","NO",1998-10-31,"5.11",195,"C","Mississauga Steelheads",3,0,0,0,0,0,0,0,0,0,0,7
"Sullivan Sparkes","NO",1999-05-04,"5.11",182,"C","Oshawa Generals",4,0,0,0,0,-3,0,0,0,0,0,2
