"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Riley Stillman",1998-03-09,"D","Oshawa Generals",62,6,15,21,0.34,-9,3,6,0,0,69
"Mac Hollowell",1998-09-26,"D","Sault Ste. Marie Greyhounds",58,1,20,21,0.36,3,0,2,1,0,23
"Owen Tippett",1999-02-16,"RW","Mississauga Steelheads",48,15,5,20,0.42,-2,3,4,0,0,10
"Ryan Cranford",1998-04-09,"RW","Kingston Frontenacs",68,13,7,20,0.29,-4,2,1,3,1,47
"Max Kislinger",1998-02-11,"LW","North Bay Battalion",68,12,8,20,0.29,-8,0,1,2,0,31
"Ryan McLeod",1999-09-21,"C","Mississauga Steelheads",62,7,13,20,0.32,-6,1,1,0,1,16
"Luke Kutkevicius",1998-03-25,"C","Hamilton Bulldogs",70,3,14,17,0.24,-9,0,4,1,0,24
"Evan Bouchard",1999-10-20,"D","London Knights",43,2,15,17,0.4,15,2,7,0,0,24
"Sean Durzi",1998-10-21,"D","Owen Sound Attack",45,10,6,16,0.36,-5,3,3,1,0,19
"Dane Johnstone",1998-03-04,"RW","Flint Firebirds",56,7,8,15,0.27,-12,0,1,0,0,7
"Liam Hawel",1999-04-18,"C","Sault Ste. Marie Greyhounds",65,4,11,15,0.23,-5,0,1,1,0,12
"Robert Thomas",1999-07-02,"C","London Knights",40,3,12,15,0.38,-2,1,0,0,0,0
"Brett Neumann",1999-02-15,"C","Erie Otters",52,7,7,14,0.27,0,0,0,0,0,6
"Elijah Roberts",1999-01-23,"D","Kitchener Rangers",59,3,11,14,0.24,14,0,1,0,0,28
"Nic Sicoly",1998-01-05,"LW","Guelph Storm",64,8,5,13,0.2,-24,1,1,0,2,27
"Justin Brazeau",1998-02-02,"RW","North Bay Battalion",65,6,7,13,0.2,-5,0,0,1,0,8
"Isaac Ratcliffe",1999-02-15,"LW","Guelph Storm",46,5,8,13,0.28,-25,2,0,0,0,24
"Matthew Struthers",1999-12-26,"C","Owen Sound Attack",47,5,8,13,0.28,-1,0,1,0,0,6
"Conor Timmins",1998-09-18,"D","Sault Ste. Marie Greyhounds",60,4,9,13,0.22,27,0,0,1,0,20
"Jacob Paquette",1999-05-26,"D","Kingston Frontenacs",56,3,10,13,0.23,24,1,0,1,0,24
"Joseph Garreffa",1999-08-09,"RW","Kitchener Rangers",41,3,10,13,0.32,7,0,2,0,0,4
"Justin Murray",1998-08-22,"D","Barrie Colts",65,3,10,13,0.2,23,0,2,1,0,36
"Nick McHugh",1999-02-13,"LW","Kitchener Rangers",46,2,11,13,0.28,12,0,0,0,0,10
"Ondrej Kachyna",1998-04-30,"D","Hamilton Bulldogs",52,2,11,13,0.25,-17,0,0,0,0,25
"Liam Stevens",1999-04-23,"LW","Guelph Storm",63,7,5,12,0.19,-17,1,0,1,0,14
"Kyle Potts",1998-05-26,"C","North Bay Battalion",59,5,7,12,0.2,-7,0,0,1,0,27
"Markus Phillips",1999-03-21,"D","Owen Sound Attack",63,3,9,12,0.19,-15,1,3,0,0,22
"Macauley Carson",1999-03-12,"LW","Sudbury Wolves",61,5,6,11,0.18,-10,0,0,1,0,35
"Cole Coskey",1999-06-01,"RW","Saginaw Spirit",54,4,7,11,0.2,-6,2,0,0,0,8
"Zachary Magwood",1998-04-22,"C","Barrie Colts",44,6,4,10,0.23,-2,0,0,0,0,8
"Nicolas Mattinen",1998-03-05,"D","London Knights",39,4,6,10,0.26,4,1,2,0,0,24
"Robbie Burt",1999-05-29,"RW","Oshawa Generals",56,4,6,10,0.18,-6,1,0,0,0,63
"Austin Osmanski",1998-04-30,"D","Mississauga Steelheads",65,2,8,10,0.15,19,0,0,1,0,53
"Nick Grima",1999-03-07,"D","Peterborough Petes",45,2,8,10,0.22,3,0,1,0,0,16
"Brady Lyle",1999-06-06,"D","North Bay Battalion",44,1,9,10,0.23,-4,1,3,0,0,14
"Lucas Chiodo",1998-10-31,"LW","Barrie Colts",50,1,9,10,0.2,-4,0,0,0,0,0
"Makar Tokarev",1998-01-02,"LW","Sault Ste. Marie Greyhounds",60,6,3,9,0.15,-3,1,0,1,0,10
"Ben Jones",1999-02-26,"C","Niagara IceDogs",61,5,4,9,0.15,-10,0,0,2,0,16
"Kyle MacLean",1999-04-29,"LW","Oshawa Generals",47,4,5,9,0.19,-3,0,0,1,0,30
"Brendan Harrogate",1998-02-13,"RW","Mississauga Steelheads",57,3,6,9,0.16,-2,0,0,0,0,28
"Connor Hall",1998-02-21,"D","Kitchener Rangers",39,2,7,9,0.23,7,0,1,0,0,49
"Sullivan Sparkes",1999-05-04,"C","Oshawa Generals",51,2,7,9,0.18,-2,0,0,0,0,20
"Christian Girhiny",1998-08-21,"LW","Erie Otters",50,4,4,8,0.16,0,0,0,0,0,8
"Giordano Finoro",1998-05-17,"C","Barrie Colts",52,3,5,8,0.15,-2,0,0,1,0,12
"Matyas Kantner",1998-06-20,"LW","Flint Firebirds",59,2,6,8,0.14,-8,0,0,0,0,14
"Mitchell Byrne",1998-03-04,"D","Erie Otters",55,2,6,8,0.15,17,0,1,0,1,20
"Samuel Duchesne",1999-05-29,"D","Flint Firebirds",53,1,7,8,0.15,-16,0,0,0,0,57
"Ben Garagan",1999-01-06,"C","Sudbury Wolves",60,2,5,7,0.12,-12,0,0,0,0,38
"Nick Deakin-Poot",1999-01-28,"C","Guelph Storm",58,3,2,5,0.09,-28,0,0,0,0,39
"Jacob Ball",1999-01-16,"LW","North Bay Battalion",49,1,4,5,0.1,-1,0,0,0,0,6
"Konstantin Chernyuk",1998-02-13,"D","Kingston Frontenacs",37,1,4,5,0.14,12,1,0,1,0,38
"Brock Philips",1998-03-10,"RW","Guelph Storm",49,4,0,4,0.08,-19,1,0,0,0,92
"Austin Grzenia",1998-05-21,"RW","Kingston Frontenacs",26,3,1,4,0.15,-2,0,0,0,0,4
"Luke Boka",1999-06-12,"RW","Windsor Spitfires",58,3,1,4,0.07,1,1,0,0,0,37
"Eddie Schulz",1998-04-19,"C","Peterborough Petes",61,2,2,4,0.07,-10,0,0,0,0,25
"Joseph Mizzi",1998-04-19,"RW","Hamilton Bulldogs",54,2,2,4,0.07,-11,0,0,0,0,22
"Kyle Langdon",1998-08-26,"C","Niagara IceDogs",50,2,2,4,0.08,-5,0,0,1,0,31
"Matt Brassard",1998-08-08,"D","Barrie Colts",28,1,3,4,0.14,10,0,0,0,0,13
"Nate Schnarr",1999-02-25,"C","Guelph Storm",6,1,3,4,0.67,2,0,0,1,0,0
"Taylor Egan",1998-06-09,"D","Erie Otters",50,1,3,4,0.08,-5,0,0,1,0,17
"William Lochead",1998-03-30,"D","Niagara IceDogs",49,1,3,4,0.08,2,0,0,1,0,41
"Zachary Roberts",1999-08-04,"LW","Owen Sound Attack",10,1,3,4,0.4,0,0,0,0,0,6
"Hakon Nilsen",1998-02-04,"D","Flint Firebirds",45,0,4,4,0.09,-29,0,0,0,0,6
"Kyle West",1998-03-28,"LW","Guelph Storm",45,0,4,4,0.09,-14,0,0,0,0,31
"Sean Allen",1998-04-21,"D","Oshawa Generals",42,0,4,4,0.1,-7,0,0,0,0,77
"Zach Gallant",1999-03-06,"C","Peterborough Petes",51,0,4,4,0.08,-16,0,0,0,0,23
"Anthony DeMeo",1999-06-16,"D","Sault Ste. Marie Greyhounds",37,0,3,3,0.08,-6,0,0,0,0,6
"Cole Fraser",1999-08-23,"D","Peterborough Petes",50,0,3,3,0.06,-12,0,0,0,0,51
"Franco Sproviero",1998-08-05,"D","Sarnia Sting",10,0,3,3,0.3,3,0,1,0,0,2
"Levi Tetrault",1998-02-05,"D","Guelph Storm",63,0,3,3,0.05,-23,0,0,0,0,51
"Riley MacRae",1998-03-28,"LW","Erie Otters",41,2,0,2,0.05,-2,0,0,1,0,12
"Aidan Brown",1999-09-23,"RW","Barrie Colts",34,1,1,2,0.06,2,0,0,0,0,20
"C.J. Clarke",1999-02-08,"RW","Peterborough Petes",53,1,1,2,0.04,-15,1,0,0,0,12
"Evan Krassey",1998-04-01,"RW","Hamilton Bulldogs",44,1,1,2,0.05,-10,0,0,0,0,29
"Hayden Davis",1999-07-21,"D","Niagara IceDogs",40,0,2,2,0.05,-8,0,0,0,0,14
"Jake Ramalho",1998-05-25,"D","North Bay Battalion",37,0,2,2,0.05,-11,0,0,0,0,18
"Misha Moor",1997-04-28,"D","Oshawa Generals",36,0,2,2,0.06,-8,0,0,0,0,21
"Brock Welsh",1998-04-09,"RW","Oshawa Generals",13,1,0,1,0.08,-3,0,0,0,0,10
"Brad Chenier",1999-01-20,"LW","North Bay Battalion",9,0,1,1,0.11,-2,0,0,0,0,4
"Cal Davis",1999-03-21,"RW","Niagara IceDogs",17,0,1,1,0.06,-1,0,0,0,0,2
"Calvin Martin",1999-09-16,"RW","Sault Ste. Marie Greyhounds",9,0,1,1,0.11,-2,0,0,0,0,0
"Conor Ali",1999-03-09,"D","Sudbury Wolves",2,0,1,1,0.5,-2,0,0,0,0,2
"Derrick Johnson",1998-03-08,"D","Sarnia Sting",3,0,1,1,0.33,-2,0,0,0,0,2
"Ian McKinnon",1998-03-05,"C","Peterborough Petes",5,0,1,1,0.2,0,0,0,0,0,7
"Nicholas Romero",1998-01-26,"RW","Sudbury Wolves",18,0,1,1,0.06,-5,0,0,0,0,30
"Theo Calvas",1998-08-06,"D","Sault Ste. Marie Greyhounds",25,0,1,1,0.04,-1,0,0,0,0,6
"Adam Kozlowski",1998-03-23,"LW","Oshawa Generals",3,0,0,0,0,0,0,0,0,0,0
"Brock Perry",1998-01-20,"LW","Sarnia Sting",3,0,0,0,0,-5,0,0,0,0,0
"Cedric Ralph",1999-01-21,"C","Guelph Storm",6,0,0,0,0,-8,0,0,0,0,7
"Jacob Stos",1998-06-01,"LW","Sarnia Sting",2,0,0,0,0,-1,0,0,0,0,10
"Jaimen Allison",1999-11-01,"D","Oshawa Generals",6,0,0,0,0,-3,0,0,0,0,0
"Kyle  Moore",1998-01-20,"RW","North Bay Battalion",16,0,0,0,0,-4,0,0,0,0,11
"Matt Stoia",1999-03-24,"D","Oshawa Generals",2,0,0,0,0,-4,0,0,0,0,2
"Nick Isaacson",1999-08-11,"LW","Peterborough Petes",3,0,0,0,0,0,0,0,0,0,0
"Owen Lane",1999-01-16,"LW","Sudbury Wolves",1,0,0,0,0,0,0,0,0,0,0
"Quinn Hanna",1999-04-14,"D","Guelph Storm",6,0,0,0,0,-2,0,0,0,0,7
"Shane Bulitka",1999-07-09,"LW","Sudbury Wolves",2,0,0,0,0,0,0,0,0,0,2
