"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Danny Syvret","YES",1985-06-13,"6.00",206,"D","London Knights",14,1,6,7,0.5,-3,1,3,4,1,0,11
"Rane Carnegie","NO",1985-01-02,"6.01",200,"RW","Belleville Bulls",7,1,6,7,1,2,1,1,2,0,0,0
"Dylan Hunter","NO",1985-05-21,"6.00",196,"LW","London Knights",14,3,3,6,0.43,0,0,2,2,1,0,0
"Marc Methot","YES",1985-06-21,"6.03",228,"D","London Knights",14,2,4,6,0.43,0,0,0,0,0,0,6
"Stuart Simmons","YES",1984-09-26,"6.00",220,"D","Brampton Battalion",11,1,5,6,0.55,-1,1,3,4,0,0,16
"Will Colbert","YES",1985-02-06,"6.02",190,"D","Ottawa 67's",23,1,5,6,0.26,5,0,1,1,0,0,0
"Chris Hulit","YES",1985-01-15,"6.01",195,"RW","Oshawa Generals",13,2,2,4,0.31,4,0,0,0,0,0,0
"Danny Fritsche","NO",1985-07-13,"6.01",194,"C","Sarnia Sting",5,2,2,4,0.8,0,1,1,2,0,0,0
"David Liffiton","NO",1984-10-18,"6.02",205,"D","Plymouth Whalers",18,1,3,4,0.22,3,1,1,2,1,0,29
"Ivan Svarny","YES",1984-10-31,"6.02",180,"D","Belleville Bulls",7,1,3,4,0.57,6,0,2,2,1,0,0
"Dan Speer","NO",1984-12-05,"6.02",180,"C","Barrie Colts",6,0,4,4,0.67,0,0,2,2,0,0,0
"Daniel Carcillo","YES",1985-01-28,"5.11",191,"LW","Sarnia Sting",6,0,4,4,0.67,-5,0,2,2,0,0,0
"Nathan McIver","YES",1985-01-06,"6.02",200,"D","Toronto St. Michael's Majors",19,0,4,4,0.21,-2,0,0,0,0,0,41
"Mark Mancari","NO",1985-07-11,"6.03",225,"RW","Ottawa 67's",11,2,1,3,0.27,2,1,0,1,0,0,2
"Ryan Oulahen","YES",1985-03-26,"6.00",182,"C","Brampton Battalion",11,2,1,3,0.27,-2,0,0,0,0,0,2
"Cory Vitarelli","YES",1985-06-30,"5.10",204,"LW","Toronto St. Michael's Majors",14,1,2,3,0.21,-1,0,1,1,1,0,0
"Mark Flood","NO",1984-09-29,"6.01",185,"D","Peterborough Petes",7,1,2,3,0.43,-1,0,2,2,0,0,0
"Tyler Harrison","NO",1984-12-24,"6.05",191,"LW","Brampton Battalion",11,1,2,3,0.27,-1,0,0,0,0,0,6
"Ryan Callahan","YES",1985-03-21,"5.11",185,"RW","Guelph Storm",11,0,3,3,0.27,2,0,1,1,0,0,2
"Brad Richardson","NO",1985-02-04,"5.11",189,"C","Owen Sound Attack",4,1,1,2,0.5,-4,1,1,2,0,0,10
"Jiri Drtina","YES",1985-03-01,"6.00",192,"D","Guelph Storm",11,1,1,2,0.18,2,1,1,2,0,0,0
"Mike Angelidis","YES",1985-06-27,"6.01",215,"LW","Owen Sound Attack",4,1,1,2,0.5,1,0,0,0,0,0,0
"Aaron Lewicki","YES",1985-02-11,"5.11",178,"RW","Belleville Bulls",7,0,2,2,0.29,2,0,0,0,0,0,0
"Connor Cameron","YES",1985-05-11,"5.11",180,"C","Toronto St. Michael's Majors",17,0,2,2,0.12,-2,0,0,0,0,0,18
"Frank Rediker","NO",1985-03-15,"6.02",205,"D","Windsor Spitfires",7,0,2,2,0.29,5,0,1,1,0,0,10
"Greg Williams","YES",1985-01-22,"6.03",205,"RW","Peterborough Petes",7,0,2,2,0.29,-2,0,0,0,0,0,0
"Jeff Carter","NO",1985-01-01,"6.03",200,"C","Sault Ste. Marie Greyhounds",4,0,2,2,0.5,-5,0,1,1,0,0,0
"Mike Looby","NO",1985-01-28,"6.00",180,"D","Brampton Battalion",11,0,2,2,0.18,-6,0,0,0,0,0,0
"B.J. Crombeen","NO",1985-07-10,"6.02",212,"RW","Barrie Colts",6,1,0,1,0.17,-5,1,0,1,1,0,0
"Derek Lyons","YES",1985-07-15,"6.00",181,"LW","Mississauga IceDogs",5,1,0,1,0.2,-1,0,0,0,0,0,0
"Ian Maracle","YES",1985-02-27,"6.03",200,"D","Mississauga IceDogs",4,1,0,1,0.25,0,0,0,0,0,0,0
"Jesse Gimblett","NO",1985-01-04,"6.03",215,"LW","Owen Sound Attack",4,1,0,1,0.25,-2,1,0,1,0,0,0
"Ryan Hamilton","NO",1985-04-15,"6.02",219,"LW","Barrie Colts",6,1,0,1,0.17,0,1,0,1,1,0,0
"Blair Jarrett","NO",1984-10-25,"6.03",210,"RW","Mississauga IceDogs",5,0,1,1,0.2,-1,0,0,0,0,0,2
"Chad Robinson","NO",1985-01-18,"6.01",195,"LW","Peterborough Petes",4,0,1,1,0.25,1,0,0,0,0,0,10
"Chris Cunningham","NO",1985-04-22,"6.00",200,"D","Toronto St. Michael's Majors",19,0,1,1,0.05,-5,0,1,1,0,0,8
"Martin Lojek","YES",1985-08-19,"6.04",234,"D","Brampton Battalion",11,0,1,1,0.09,0,0,0,0,0,0,0
"Mike Knight","NO",1984-10-07,"6.01",210,"D","Belleville Bulls",7,0,1,1,0.14,1,0,0,0,0,0,0
"Ryan Donally","NO",1985-02-04,"6.05",226,"LW","Windsor Spitfires",7,0,1,1,0.14,-4,0,1,1,0,0,8
"Todd Griffith","YES",1985-01-27,"5.11",184,"LW","Belleville Bulls",7,0,1,1,0.14,0,0,0,0,0,0,0
"Aaron Dawson","YES",1985-03-11,"6.05",220,"D","Peterborough Petes",7,0,0,0,0,-2,0,0,0,0,0,8
"Andrew Shennan","NO",1985-02-19,"6.00",205,"RW","Barrie Colts",6,0,0,0,0,0,0,0,0,0,0,0
"Chris Bain","NO",1984-11-27,"6.00",210,"LW","London Knights",14,0,0,0,0,-3,0,0,0,0,0,28
"Chris Hawley","NO",1985-03-18,"6.03",210,"D","Mississauga IceDogs",5,0,0,0,0,3,0,0,0,0,0,6
"David Edgeworth","YES",1985-03-18,"6.02",195,"C","Belleville Bulls",3,0,0,0,0,1,0,0,0,0,0,0
"David Lomas","YES",1985-03-21,"6.01",218,"RW","Windsor Spitfires",7,0,0,0,0,0,0,0,0,0,0,11
"David Pszenyczny","YES",1985-02-18,"6.00",190,"D","Sarnia Sting",6,0,0,0,0,0,0,0,0,0,0,0
"Drew Petkoff","YES",1985-03-17,"6.02",175,"D","Brampton Battalion",4,0,0,0,0,0,0,0,0,0,0,0
"Erik Lundmark","YES",1985-03-22,"6.05",208,"D","Plymouth Whalers",10,0,0,0,0,2,0,0,0,0,0,0
"Jason Dixon","YES",1985-02-21,"5.10",175,"C","Windsor Spitfires",5,0,0,0,0,-1,0,0,0,0,0,2
"Jeff Larsh","NO",1985-01-24,"6.00",195,"RW","Sault Ste. Marie Greyhounds",4,0,0,0,0,-1,0,0,0,0,0,0
"Jeff Whitfield","NO",1985-02-06,"6.03",211,"D","Sarnia Sting",6,0,0,0,0,-2,0,0,0,0,0,0
"John Neal","YES",1985-05-29,"5.10",175,"D","Oshawa Generals",11,0,0,0,0,2,0,0,0,0,0,0
"Matt Kelly","YES",1985-03-23,"6.02",205,"D","Belleville Bulls",4,0,0,0,0,0,0,0,0,0,0,0
"Matt Puntureri","NO",1985-06-17,"5.11",190,"C","Sault Ste. Marie Greyhounds",2,0,0,0,0,0,0,0,0,0,0,0
"Matt Smyth","YES",1985-07-03,"6.02",181,"D","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,0,0
"Michael Tuomi","YES",1985-01-26,"5.10",200,"C","Barrie Colts",6,0,0,0,0,0,0,0,0,0,0,0
"Mike Letizia","YES",1985-02-15,"6.01",200,"D","Plymouth Whalers",18,0,0,0,0,0,0,0,0,0,0,6
"Nick Thomas","YES",1985-06-19,"5.11",185,"LW","Sarnia Sting",6,0,0,0,0,-2,0,0,0,0,0,0
"Paul Bortignon","YES",1985-05-15,"6.02",200,"D","Sarnia Sting",3,0,0,0,0,-1,0,0,0,0,0,0
"Ryan Kitchen","YES",1985-02-06,"5.10",183,"RW","Sault Ste. Marie Greyhounds",4,0,0,0,0,-1,0,0,0,0,0,0
"Shawn Futers","YES",1985-09-02,"6.00",224,"D","Peterborough Petes",7,0,0,0,0,-2,0,0,0,0,0,4
"Steve Phillips","YES",1985-07-18,"5.11",191,"C","Plymouth Whalers",5,0,0,0,0,0,0,0,0,0,0,0
"Trevor Hendrikx","NO",1985-03-29,"6.02",205,"D","Peterborough Petes",7,0,0,0,0,-1,0,0,0,0,0,0
"Troy Hazzard","YES",1985-05-03,"",NA,"LW","Mississauga IceDogs",3,0,0,0,0,0,0,0,0,0,0,0
"Tyler Dutchyshen","YES",1985-06-02,"5.11",175,"C","Sault Ste. Marie Greyhounds",2,0,0,0,0,0,0,0,0,0,0,0
"Tyson Gimblett","NO",1985-04-01,"6.03",220,"D","Owen Sound Attack",1,0,0,0,0,-1,0,0,0,0,0,0
