"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Daniel Erlich",1991-03-13,"RW","London Knights",27,6,6,12,0.44,6,0,2,1,0,14
"Mitch Lebar",1991-01-29,"RW","Barrie Colts",53,6,6,12,0.23,-10,0,2,1,0,10
"Joshua Domingues",1989-01-19,"RW","Owen Sound Attack",53,5,7,12,0.23,-12,0,0,0,0,59
"Mathew Maione",1990-11-21,"D","Niagara IceDogs",54,4,8,12,0.22,9,0,2,2,0,26
"Jamie Doornbosch",1990-02-01,"D","Peterborough Petes",60,2,10,12,0.2,-12,1,5,0,0,53
"Marcus Foligno",1991-08-10,"LW","Sudbury Wolves",66,5,6,11,0.17,-28,0,0,1,0,38
"Tyler Randell",1991-06-15,"RW","Belleville Bulls",62,5,6,11,0.18,2,2,1,0,0,24
"Mathew Sisca",1990-10-30,"C","Niagara IceDogs",49,3,8,11,0.22,1,1,1,1,0,10
"Tye McGinn",1990-07-29,"LW","Ottawa 67's",59,3,8,11,0.19,-17,1,1,0,0,25
"Tyler Hostetter",1991-01-30,"D","Erie Otters",57,1,10,11,0.19,-17,0,2,0,0,31
"Tyler J. Brown",1991-04-04,"LW","Plymouth Whalers",64,4,6,10,0.16,-2,1,0,0,0,18
"Zach Tatrn",1991-02-14,"C","Peterborough Petes",60,3,7,10,0.17,-13,0,1,2,0,17
"Ben Alavie",1990-01-31,"D","Brampton Battalion",43,1,9,10,0.23,6,1,4,0,0,20
"Brett Flemming",1991-02-26,"D","Mississauga St. Michael's Majors",47,1,9,10,0.21,15,0,2,0,0,30
"Brett Thompson",1991-01-31,"C","Sudbury Wolves",50,7,2,9,0.18,-16,0,0,0,0,12
"Denis Hollenstein",1989-10-15,"LW","Guelph Storm",37,5,4,9,0.24,-7,2,1,0,0,32
"Reggie Traccitto",1989-07-05,"RW","Niagara IceDogs",63,4,5,9,0.14,8,0,0,0,0,70
"Thomas Middup",1990-02-20,"LW","Kingston Frontenacs",45,3,6,9,0.2,-4,0,1,0,0,4
"Stephen Johnston",1990-02-24,"C","Belleville Bulls",56,2,7,9,0.16,0,1,0,0,0,12
"Zack Fenwick",1989-05-19,"D","Kingston Frontenacs",38,2,7,9,0.24,1,0,3,1,0,46
"Tyler Sheldrake",1989-07-12,"D","Sudbury Wolves",61,1,8,9,0.15,-22,1,4,0,0,102
"Brennan Wright",1991-01-17,"LW","Owen Sound Attack",60,3,5,8,0.13,-10,0,0,0,0,20
"Marc Cantin",1990-03-27,"D","Belleville Bulls",60,2,6,8,0.13,10,1,2,1,0,33
"Derek Holden",1991-01-21,"D","Peterborough Petes",22,0,8,8,0.36,-3,0,6,0,0,2
"Andrew Yogan",1991-12-04,"C","Windsor Spitfires",50,5,2,7,0.14,-1,0,0,0,0,32
"Adam Payerl",1991-03-04,"C","Barrie Colts",47,4,3,7,0.15,-6,0,0,1,0,20
"James Marsden",1990-05-11,"RW","Kingston Frontenacs",67,4,3,7,0.1,-3,0,0,1,0,20
"Liam Heelis",1990-09-28,"C","Peterborough Petes",36,4,3,7,0.19,-3,0,0,0,0,25
"Jake Carrick",1990-09-11,"RW","Sault Ste. Marie Greyhounds",51,2,5,7,0.14,4,0,1,1,0,97
"RJ Mahalak",1991-12-23,"LW","Plymouth Whalers",58,2,5,7,0.12,8,0,0,0,0,57
"Chris Van Laren",1990-06-04,"D","Sudbury Wolves",55,1,6,7,0.13,-15,0,1,0,0,114
"Matt Russo",1990-04-12,"D","Mississauga St. Michael's Majors",63,1,6,7,0.11,-14,0,1,1,0,51
"Joe Vanni",1990-01-22,"RW","Owen Sound Attack",60,2,4,6,0.1,-11,0,0,0,0,25
"Kevin Christmas",1989-06-28,"D","Kingston Frontenacs",55,2,4,6,0.11,-3,1,1,1,0,61
"Scott Tanski",1990-04-19,"C","Brampton Battalion",35,2,4,6,0.17,-2,0,0,0,0,27
"Alexander Eriksson",1989-03-21,"D","Brampton Battalion",25,1,5,6,0.24,1,0,5,1,0,33
"Daniel Pachis",1991-06-05,"C","Saginaw Spirit",59,1,5,6,0.1,-3,0,1,0,0,20
"Tyler G. Brown",1990-02-07,"C","Plymouth Whalers",38,1,5,6,0.16,-5,0,0,0,0,13
"Josh Bemis",1990-11-03,"D","Plymouth Whalers",27,0,6,6,0.22,-4,0,0,0,0,18
"Marco Maggio",1989-04-02,"RW","Sudbury Wolves",63,0,6,6,0.1,-16,0,0,0,0,162
"Matt Ashman",1990-05-09,"D","London Knights",57,0,6,6,0.11,5,0,0,0,0,62
"Jordan Hill",1989-03-08,"D","Sarnia Sting",65,2,3,5,0.08,-1,0,0,0,0,49
"Paul Bezzo",1990-10-26,"D","Owen Sound Attack",53,1,4,5,0.09,-18,0,0,1,0,47
"Chad Lowry",1991-01-24,"D","Peterborough Petes",47,0,5,5,0.11,-7,0,0,0,0,36
"Dylan King",1990-07-05,"D","Sault Ste. Marie Greyhounds",37,0,5,5,0.14,5,0,1,0,0,18
"Jaroslav Hertl",1989-10-28,"D","Brampton Battalion",52,0,5,5,0.1,4,0,3,0,0,36
"Matt Stanisz",1990-05-19,"D","Barrie Colts",65,0,5,5,0.08,-4,0,0,0,0,42
"Justin Dicks",1990-08-05,"C","Sudbury Wolves",35,2,2,4,0.11,-9,0,1,0,0,6
"Luke Judson",1991-02-14,"RW","Belleville Bulls",10,2,2,4,0.4,4,0,0,0,0,0
"Mike Ryan",1990-04-01,"LW","Peterborough Petes",37,2,2,4,0.11,-8,0,0,0,0,9
"David Shields",1991-01-27,"D","Erie Otters",60,1,3,4,0.07,-24,0,1,0,0,31
"Marcus Pepe",1990-06-14,"C","Barrie Colts",54,1,3,4,0.07,-13,0,1,0,0,47
"Jesse Blacker",1991-04-19,"D","Windsor Spitfires",17,0,4,4,0.24,4,0,1,0,0,6
"Travis Gibbons",1990-02-28,"D","Guelph Storm",42,0,4,4,0.1,-4,0,2,0,0,30
"Josh Sidwell",1991-03-28,"RW","Erie Otters",14,3,0,3,0.21,-9,0,0,0,0,2
"David Corrente",1991-05-03,"D","Oshawa Generals",40,1,2,3,0.08,4,0,0,0,0,22
"Garett Hunter",1990-01-18,"LW","London Knights",62,1,2,3,0.05,-5,0,0,0,0,42
"Jamie Haines",1991-06-09,"C","Sault Ste. Marie Greyhounds",31,0,3,3,0.1,1,0,0,0,0,11
"Jordon O'Neill",1990-01-11,"D","Plymouth Whalers",25,0,3,3,0.12,-7,0,0,0,0,20
"Simon Fischhaber",1990-02-19,"C","Sault Ste. Marie Greyhounds",51,0,3,3,0.06,-3,0,0,0,0,16
"Kain Allicock",1990-03-02,"LW","Saginaw Spirit",41,1,1,2,0.05,-3,0,0,0,0,75
"Marek Indra",1989-04-11,"RW","Sarnia Sting",28,1,1,2,0.07,-3,0,0,0,0,22
"Anthony Iaquinto",1989-10-01,"RW","London Knights",10,0,2,2,0.2,-2,0,0,0,0,26
"Cameron Odam",1990-06-26,"D","Sault Ste. Marie Greyhounds",39,0,2,2,0.05,-3,0,0,0,0,46
"Chad Beal",1989-02-23,"LW","London Knights",5,0,2,2,0.4,2,0,0,0,0,4
"Conor Stokes",1991-06-08,"C","Guelph Storm",38,0,2,2,0.05,-1,0,0,0,0,26
"Jason Akeson",1990-06-03,"RW","Kitchener Rangers",13,0,2,2,0.15,-1,0,0,0,0,4
"Jordan Ogilvie",1989-03-03,"D","Saginaw Spirit",49,0,2,2,0.04,3,0,1,0,0,27
"Spencer Metcalfe",1990-10-26,"D","Owen Sound Attack",26,0,2,2,0.08,-11,0,0,0,0,18
"Steve Jensen",1987-08-15,"D","Kitchener Rangers",12,0,2,2,0.17,7,0,1,0,0,6
"Garrett Wilson",1991-03-16,"LW","Windsor Spitfires",7,1,0,1,0.14,1,0,0,0,0,2
"Glen McCarron",1988-07-09,"LW","London Knights",5,1,0,1,0.2,0,1,0,0,1,11
"Josh McQuade",1989-03-06,"RW","Peterborough Petes",1,1,0,1,1,2,0,0,0,0,2
"Vladimir Bessonov",1990-02-20,"D","Niagara IceDogs",9,1,0,1,0.11,-1,1,0,0,0,5
"Zane Neily",1989-03-22,"LW","Saginaw Spirit",8,1,0,1,0.13,3,0,0,0,0,2
"Andy Andreoff",1991-05-17,"C","Oshawa Generals",25,0,1,1,0.04,-2,0,0,0,0,8
"Andy Bathgate",1991-02-26,"C","Belleville Bulls",5,0,1,1,0.2,-1,0,0,0,0,2
"Brent Sullivan",1990-01-08,"D","Sarnia Sting",27,0,1,1,0.04,4,0,0,0,0,11
"Brett Cook",1991-03-21,"D","Erie Otters",6,0,1,1,0.17,-2,0,0,0,0,10
"Cole Weedmark",1990-02-05,"LW","Kingston Frontenacs",8,0,1,1,0.13,-1,0,0,0,0,4
"Corey Bureau",1991-04-23,"RW","Mississauga St. Michael's Majors",3,0,1,1,0.33,0,0,0,0,0,0
"Frank Perna",1990-04-08,"D","Kitchener Rangers",5,0,1,1,0.2,1,0,0,0,0,0
"Jake Guindon",1990-06-19,"RW","Sarnia Sting",20,0,1,1,0.05,-1,0,0,0,0,6
"Jay Gilbert",1991-08-15,"D","Niagara IceDogs",12,0,1,1,0.08,2,0,0,0,0,0
"John Quarrie",1988-07-10,"D","Oshawa Generals",40,0,1,1,0.03,-2,0,0,0,0,35
"Josh Schram",1990-03-30,"LW","Kitchener Rangers",9,0,1,1,0.11,1,0,0,0,0,2
"Kyle Ramsay",1989-02-21,"C","Erie Otters",10,0,1,1,0.1,1,0,0,0,0,0
"MacKenzie Micks",1990-02-05,"RW","Barrie Colts",9,0,1,1,0.11,-1,0,0,0,0,0
"Matt MacDougall",1990-09-02,"D","Ottawa 67's",11,0,1,1,0.09,-1,0,0,0,0,5
"Matthew Paton",1991-06-14,"RW","Erie Otters",13,0,1,1,0.08,-3,0,0,0,0,9
"Stefan Thompson",1991-02-12,"C","Kingston Frontenacs",6,0,1,1,0.17,-1,0,0,0,0,2
"Stephen Gaskin",1991-02-11,"D","Barrie Colts",7,0,1,1,0.14,2,0,0,0,0,0
"Adam Martin",NA,"D","Brampton Battalion",5,0,0,0,0,0,0,0,0,0,5
"Adam Wallace",1990-03-23,"D","Windsor Spitfires",8,0,0,0,0,-1,0,0,0,0,19
"Adrian Robertson",1991-05-31,"D","Peterborough Petes",2,0,0,0,0,0,0,0,0,0,0
"Anthony Donati",1991-09-19,"D","Plymouth Whalers",6,0,0,0,0,1,0,0,0,0,9
"Behn Robertson",1990-02-05,"LW","Sault Ste. Marie Greyhounds",6,0,0,0,0,-2,0,0,0,0,2
"Ben Chiarot",1991-05-09,"D","Guelph Storm",31,0,0,0,0,-3,0,0,0,0,14
"Ben O'Quinn",1991-05-07,"C","Sarnia Sting",31,0,0,0,0,1,0,0,0,0,7
"Ben Pearson",1990-08-01,"D","Kingston Frontenacs",2,0,0,0,0,0,0,0,0,0,0
"Brad Humberstone",1990-02-27,"D","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,0
"Chris Dunham",1990-01-09,"RW","London Knights",4,0,0,0,0,0,0,0,0,0,4
"Chris Leeming",1990-01-12,"RW","Oshawa Generals",4,0,0,0,0,-2,0,0,0,0,2
"Chris MacKay",1989-06-23,"RW","London Knights",4,0,0,0,0,-2,0,0,0,0,2
"Chris Pontes",NA,"LW","Sudbury Wolves",8,0,0,0,0,-5,0,0,0,0,2
"Cody Sol",1991-02-11,"D","Saginaw Spirit",12,0,0,0,0,-2,0,0,0,0,4
"Connor Smee",1989-08-01,"C","Saginaw Spirit",1,0,0,0,0,0,0,0,0,0,0
"Curtis Longland",1991-05-17,"RW","Barrie Colts",5,0,0,0,0,1,0,0,0,0,0
"Dan Pinkney",1988-09-08,"D","Erie Otters",1,0,0,0,0,0,0,0,0,0,2
"Greg Zavitz",1989-05-16,"D","London Knights",7,0,0,0,0,-3,0,0,0,0,2
"James Woodcroft",1990-06-16,"RW","Windsor Spitfires",4,0,0,0,0,0,0,0,0,0,0
"Jeff Verreault",1990-07-18,"C","Sudbury Wolves",6,0,0,0,0,-1,0,0,0,0,2
"Johnson Andrews",1991-02-15,"LW","Niagara IceDogs",9,0,0,0,0,0,0,0,0,0,2
"Jordan Hardy",1989-11-26,"C","Kitchener Rangers",5,0,0,0,0,0,0,0,0,0,2
"Josh Shalla",1991-09-25,"LW","Brampton Battalion",6,0,0,0,0,-1,0,0,0,0,0
"Kevin Henriques",1990-12-31,"RW","Barrie Colts",11,0,0,0,0,-2,0,0,0,0,4
"Lorne Tessier",1988-10-19,"D","Barrie Colts",6,0,0,0,0,-3,0,0,0,0,4
"Marc Zanetti",1991-05-20,"D","Ottawa 67's",6,0,0,0,0,-7,0,0,0,0,4
"Michael Catenacci",1991-02-12,"C","Kitchener Rangers",2,0,0,0,0,0,0,0,0,0,2
"Michael Santini",1991-02-22,"RW","Sarnia Sting",10,0,0,0,0,0,0,0,0,0,2
"Mike Cazzola",1991-03-08,"C","Erie Otters",3,0,0,0,0,-1,0,0,0,0,0
"Mike Yovanic",1989-09-06,"LW","Plymouth Whalers",21,0,0,0,0,0,0,0,0,0,25
"Nick Ciampini",1989-01-20,"D","Mississauga St. Michael's Majors",2,0,0,0,0,0,0,0,0,0,16
"Robert Stellick",1991-05-22,"D","Belleville Bulls",12,0,0,0,0,2,0,0,0,0,2
"Ryan Moore",1990-02-24,"D","Sarnia Sting",5,0,0,0,0,0,0,0,0,0,0
"Samuel Coyne",1989-06-09,"C","Erie Otters",1,0,0,0,0,0,0,0,0,0,0
"Stephen Ceccanese",1989-09-02,"RW","Niagara IceDogs",8,0,0,0,0,-1,0,0,0,0,2
"Tim Cavanagh",1988-02-03,"D","Peterborough Petes",2,0,0,0,0,1,0,0,0,0,2
"Tom Kane",1990-03-10,"D","Windsor Spitfires",17,0,0,0,0,2,0,0,0,0,5
"Tyler Karius",1991-02-12,"LW","Kingston Frontenacs",3,0,0,0,0,-1,0,0,0,0,0
