"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Jacob Xu","YES",2008-03-13,"6.02",195,"LD","London Knights",5,0,0,0,0,-1,0,0,0,0,0,0
"Judd Knauft","YES",2008-03-18,"5.11",191,"LW","Niagara IceDogs",5,0,0,0,0,-2,0,0,0,0,0,0
"Maksim Sokolovskii","YES",2008-07-12,"6.08",238,"D","London Knights",5,0,0,0,0,-1,0,0,0,0,0,4
"Nikolas Rossetto","NO",2008-08-02,"5.09",162,"RW","Brantford Bulldogs",4,0,0,0,0,0,0,0,0,0,0,0
"Patrick Babin","NO",2008-01-30,"5.11",188,"D","Guelph Storm",2,0,0,0,0,-1,0,0,0,0,0,2
"Ryan Chamberlain","NO",2008-04-22,"6.01",190,"LW","Brantford Bulldogs",2,0,0,0,0,0,0,0,0,0,0,0
"Tobias Zvolensky","YES",2008-04-07,"6.04",218,"LW","Soo Greyhounds",2,0,0,0,0,-1,0,0,0,0,0,0
"Vladimir Provorov","YES",2008-02-09,"5.11",172,"C","Sudbury Wolves",4,0,0,0,0,-2,0,0,0,0,0,2
"Wesley Royston","NO",2007-11-22,"6.04",190,"RW","Owen Sound Attack",4,0,0,0,0,-4,0,0,0,0,0,15
"Weston Cameron","YES",2008-01-01,"6.04",188,"LW","Kitchener Rangers",1,0,0,0,0,0,0,0,0,0,0,4
