"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Joshua Chapman","NO",1994-11-17,"6.04",214,"D","Sarnia Sting",64,1,3,4,0.06,-18,0,0,0,0,0,72
"Artem Kuleshov","YES",1995-04-20,"6.03",200,"D","Erie Otters",50,0,4,4,0.08,-17,0,0,0,0,0,35
"Stefano Pezzetta","YES",1995-01-25,"6.00",195,"LW","Owen Sound Attack",27,2,1,3,0.11,3,0,0,0,0,0,21
"Connor Boland","NO",1994-11-29,"6.03",194,"D","Peterborough Petes",49,1,2,3,0.06,8,0,0,0,0,0,34
"Connor Sills","YES",1995-05-21,"6.04",210,"RW","Plymouth Whalers",42,1,2,3,0.07,-1,0,0,0,0,0,46
"Mitch Graham","YES",1995-05-07,"5.09",170,"RW","Windsor Spitfires",10,1,2,3,0.3,1,0,0,0,0,0,2
"Ryan Kirkup","YES",1995-05-14,"5.09",180,"C","Sault Ste. Marie Greyhounds",44,1,2,3,0.07,-1,0,0,0,0,0,17
"Scott Teskey","NO",1995-05-04,"6.00",195,"RW","Mississauga Steelheads",44,1,2,3,0.07,-5,0,0,0,1,0,14
"Thomas Welsh","YES",1995-02-01,"5.11",210,"D","Mississauga Steelheads",29,1,2,3,0.1,-8,0,1,1,0,0,42
"Braydon Blight","NO",1995-01-22,"6.01",179,"D","Kingston Frontenacs",22,0,3,3,0.14,2,0,0,0,0,0,7
"David Nemecek","YES",1995-06-29,"6.04",206,"D","Sarnia Sting",34,0,2,2,0.06,-10,0,0,0,0,0,24
"Matthieu Desautels","YES",1995-04-11,"5.11",190,"D","Ottawa 67's",47,0,2,2,0.04,-25,0,2,2,0,0,10
"Ramon Lopez","YES",1995-04-04,"5.11",197,"D","Saginaw Spirit",34,0,2,2,0.06,-12,0,0,0,0,0,8
"Landon Schiller","YES",1995-01-20,"6.00",179,"RW","Sault Ste. Marie Greyhounds",33,1,0,1,0.03,-3,0,0,0,0,0,56
"Ryan Hamelin","YES",1995-01-03,"6.01",165,"LW","London Knights",1,1,0,1,1,2,0,0,0,0,0,0
"Aidan Wallace","YES",1995-04-17,"5.10",180,"LW","Oshawa Generals",6,0,1,1,0.17,3,0,0,0,0,0,4
"Hunter Smith","YES",1995-09-11,"6.06",210,"RW","Oshawa Generals",30,0,1,1,0.03,-5,0,0,0,0,0,22
"Jacob  Graves","NO",1995-03-28,"6.02",194,"D","Mississauga Steelheads",54,0,1,1,0.02,-9,0,0,0,0,0,78
"Mac Clutsam","YES",1995-01-17,"5.09",174,"D","Sault Ste. Marie Greyhounds",29,0,1,1,0.03,-3,0,0,0,0,0,4
"Mitch Amante","YES",1995-01-14,"5.08",155,"RW","Brampton Battalion",5,0,1,1,0.2,-3,0,1,1,0,0,4
"Nick Zottl","YES",1995-01-11,"6.05",230,"D","Mississauga Steelheads",10,0,1,1,0.1,-3,0,0,0,0,0,13
"Alex Annecchiarico","YES",1995-03-05,"6.01",225,"D","Owen Sound Attack",18,0,0,0,0,2,0,0,0,0,0,2
"Austin Boulard","YES",1995-05-03,"6.04",175,"LW","Oshawa Generals",2,0,0,0,0,0,0,0,0,0,0,0
"Derek Todosichuk","YES",1995-01-16,"5.08",160,"C","Niagara IceDogs",1,0,0,0,0,0,0,0,0,0,0,0
"Evan Buehler","YES",1995-03-28,"6.02",183,"C","Oshawa Generals",8,0,0,0,0,-1,0,0,0,0,0,0
"Fraser Turner","YES",1995-03-15,"6.03",190,"D","Sault Ste. Marie Greyhounds",1,0,0,0,0,2,0,0,0,0,0,0
"Jacob Smith","NO",1995-01-30,"5.11",165,"C","Sault Ste. Marie Greyhounds",1,0,0,0,0,0,0,0,0,0,0,0
"Kyle Fransen","YES",1995-01-11,"5.11",194,"D","Sudbury Wolves",5,0,0,0,0,-1,0,0,0,0,0,0
"Mitchell Klie","NO",1995-03-20,"6.00",191,"C","Barrie Colts",5,0,0,0,0,0,0,0,0,0,0,2
"Pat Hamilton","YES",1995-08-09,"6.02",195,"D","Oshawa Generals",5,0,0,0,0,-1,0,0,0,0,0,7
"Rio Anzolin","YES",1995-02-23,"6.02",205,"RW","Niagara IceDogs",8,0,0,0,0,-3,0,0,0,0,0,6
